gene,pan,class
Zm00032ab255630,pan_gene_18707,Near-Core Gene
Zm00032ab255640,pan_gene_18709,Near-Core Gene
Zm00032ab255670,pan_gene_18710,Near-Core Gene
Zm00032ab255680,pan_gene_18711,Near-Core Gene
Zm00032ab255690,pan_gene_18712,Near-Core Gene
Zm00032ab255710,pan_gene_18713,Near-Core Gene
Zm00032ab255720,pan_gene_18714,Dispensable Gene
Zm00032ab255750,pan_gene_18715,Near-Core Gene
Zm00032ab255760,pan_gene_18716,Near-Core Gene
gmap_ID=chr5:188386628-188386969,pan_gene_18717,Dispensable Gene
Zm00032ab255790,pan_gene_18718,Near-Core Gene
Zm00032ab255810,pan_gene_18719,Near-Core Gene
Zm00032ab255830,pan_gene_18721,Near-Core Gene
Zm00032ab255850,pan_gene_18722,Near-Core Gene
Zm00032ab255880,pan_gene_18723,Near-Core Gene
Zm00032ab255890,pan_gene_18724,Near-Core Gene
Zm00032ab255930,pan_gene_18725,Core Gene
Zm00032ab255940,pan_gene_18726,Core Gene
Zm00032ab255980,pan_gene_18727,Core Gene
Zm00032ab255990,pan_gene_18728,Core Gene
Zm00032ab256030,pan_gene_18729,Core Gene
Zm00032ab256070,pan_gene_18730,Core Gene
Zm00032ab256090,pan_gene_18731,Dispensable Gene
Zm00032ab256100,pan_gene_18732,Core Gene
Zm00032ab256140,pan_gene_18733,Core Gene
Zm00032ab256160,pan_gene_18735,Core Gene
Zm00032ab256170,pan_gene_18738,Core Gene
Zm00032ab256190,pan_gene_18739,Core Gene
Zm00032ab256200,pan_gene_18740,Near-Core Gene
Zm00032ab256240,pan_gene_18741,Near-Core Gene
Zm00032ab256290,pan_gene_18742,Near-Core Gene
Zm00032ab256300,pan_gene_18743,Near-Core Gene
Zm00032ab256310,pan_gene_18744,Near-Core Gene
Zm00032ab256320,pan_gene_18745,Near-Core Gene
Zm00032ab256330,pan_gene_18746,Near-Core Gene
Zm00032ab256340,pan_gene_18747,Near-Core Gene
gmap_ID=chr5:190369921-190370437,pan_gene_18748,Dispensable Gene
Zm00032ab256360,pan_gene_18749,Near-Core Gene
Zm00032ab256370,pan_gene_18750,Near-Core Gene
Zm00032ab256380,pan_gene_18751,Near-Core Gene
Zm00032ab256410,pan_gene_18752,Near-Core Gene
Zm00032ab256420,pan_gene_18753,Near-Core Gene
Zm00032ab256430,pan_gene_18754,Near-Core Gene
Zm00032ab256440,pan_gene_18755,Near-Core Gene
Zm00032ab256470,pan_gene_18756,Near-Core Gene
Zm00032ab256500,pan_gene_18757,Near-Core Gene
Zm00032ab256510,pan_gene_18758,Near-Core Gene
Zm00032ab256530,pan_gene_18759,Dispensable Gene
Zm00032ab256540,pan_gene_18760,Near-Core Gene
Zm00032ab256550,pan_gene_18761,Near-Core Gene
Zm00032ab256610,pan_gene_18762,Core Gene
Zm00032ab256620,pan_gene_18764,Core Gene
Zm00032ab256630,pan_gene_18765,Core Gene
Zm00032ab256640,pan_gene_18766,Core Gene
Zm00032ab256670,pan_gene_18767,Core Gene
Zm00032ab256680,pan_gene_18768,Core Gene
Zm00032ab256710,pan_gene_18769,Dispensable Gene
Zm00032ab256730,pan_gene_18770,Dispensable Gene
Zm00032ab256740,pan_gene_18771,Dispensable Gene
gmap_ID=chr5:191235314-191237208,pan_gene_18772,Dispensable Gene
Zm00032ab256750,pan_gene_18773,Core Gene
Zm00032ab256760,pan_gene_18774,Core Gene
Zm00032ab256780,pan_gene_18775,Core Gene
Zm00032ab256790,pan_gene_18776,Core Gene
Zm00032ab256820,pan_gene_18777,Core Gene
Zm00032ab256840,pan_gene_18778,Core Gene
Zm00032ab256850,pan_gene_18779,Core Gene
Zm00032ab256860,pan_gene_18780,Core Gene
Zm00032ab256870,pan_gene_18781,Core Gene
Zm00032ab256890,pan_gene_18782,Core Gene
Zm00032ab256920,pan_gene_18783,Core Gene
Zm00032ab256930,pan_gene_18784,Dispensable Gene
Zm00032ab256950,pan_gene_18785,Core Gene
Zm00032ab256980,pan_gene_18786,Core Gene
Zm00032ab256990,pan_gene_18787,Core Gene
Zm00032ab257000,pan_gene_18788,Core Gene
Zm00032ab257010,pan_gene_18790,Core Gene
Zm00032ab257020,pan_gene_18791,Core Gene
Zm00032ab257030,pan_gene_18792,Core Gene
Zm00032ab257040,pan_gene_18793,Core Gene
Zm00032ab257050,pan_gene_18794,Core Gene
Zm00032ab257090,pan_gene_18795,Core Gene
Zm00032ab257100,pan_gene_18796,Core Gene
Zm00032ab257180,pan_gene_18797,Core Gene
Zm00032ab257200,pan_gene_18799,Core Gene
Zm00032ab257210,pan_gene_18801,Near-Core Gene
Zm00032ab257220,pan_gene_18802,Dispensable Gene
Zm00032ab257240,pan_gene_18803,Dispensable Gene
Zm00032ab257250,pan_gene_18804,Near-Core Gene
Zm00032ab257270,pan_gene_18805,Dispensable Gene
Zm00032ab257280,pan_gene_18806,Dispensable Gene
Zm00032ab257290,pan_gene_18807,Near-Core Gene
Zm00032ab257300,pan_gene_18808,Near-Core Gene
Zm00032ab257310,pan_gene_18809,Near-Core Gene
gmap_ID=chr5:192914626-192914976,pan_gene_18810,Near-Core Gene
Zm00032ab257320,pan_gene_18811,Near-Core Gene
Zm00032ab257330,pan_gene_18812,Near-Core Gene
Zm00032ab257360,pan_gene_18813,Near-Core Gene
Zm00032ab257370,pan_gene_18814,Near-Core Gene
Zm00032ab257380,pan_gene_18815,Near-Core Gene
Zm00032ab257410,pan_gene_18818,Near-Core Gene
Zm00032ab257440,pan_gene_18819,Dispensable Gene
Zm00032ab257460,pan_gene_18820,Dispensable Gene
Zm00032ab257470,pan_gene_18821,Near-Core Gene
gmap_ID=chr5:193309303-193310846,pan_gene_18822,Dispensable Gene
Zm00032ab257490,pan_gene_18823,Near-Core Gene
Zm00032ab257510,pan_gene_18824,Dispensable Gene
Zm00032ab257520,pan_gene_18825,Near-Core Gene
Zm00032ab257530,pan_gene_18826,Near-Core Gene
Zm00032ab257430,pan_gene_18827,Dispensable Gene
Zm00032ab257550,pan_gene_18828,Near-Core Gene
Zm00032ab257570,pan_gene_18829,Near-Core Gene
gmap_ID=chr5:193390970-193391264,pan_gene_18830,Dispensable Gene
Zm00032ab257590,pan_gene_18831,Near-Core Gene
Zm00032ab257600,pan_gene_18832,Near-Core Gene
Zm00032ab257620,pan_gene_18834,Near-Core Gene
Zm00032ab257630,pan_gene_18835,Near-Core Gene
Zm00032ab257640,pan_gene_18836,Dispensable Gene
Zm00032ab257650,pan_gene_18837,Near-Core Gene
Zm00032ab257670,pan_gene_18838,Near-Core Gene
Zm00032ab257680,pan_gene_18839,Near-Core Gene
Zm00032ab257700,pan_gene_18840,Near-Core Gene
gmap_ID=chr5:193683853-193684566,pan_gene_18841,Dispensable Gene
Zm00032ab257730,pan_gene_18842,Near-Core Gene
Zm00032ab257770,pan_gene_18844,Near-Core Gene
Zm00032ab257780,pan_gene_18845,Near-Core Gene
Zm00032ab257790,pan_gene_18846,Near-Core Gene
Zm00032ab257800,pan_gene_18847,Near-Core Gene
Zm00032ab257810,pan_gene_18848,Dispensable Gene
Zm00032ab257820,pan_gene_18849,Near-Core Gene
Zm00032ab257830,pan_gene_18850,Near-Core Gene
Zm00032ab257840,pan_gene_18851,Near-Core Gene
Zm00032ab257850,pan_gene_18852,Near-Core Gene
Zm00032ab257860,pan_gene_18853,Near-Core Gene
Zm00032ab257890,pan_gene_18854,Core Gene
Zm00032ab257910,pan_gene_18856,Core Gene
gmap_ID=chr5:194438092-194438512,pan_gene_18857,Core Gene
Zm00032ab257930,pan_gene_18858,Core Gene
Zm00032ab257950,pan_gene_18861,Core Gene
Zm00032ab257960,pan_gene_18862,Core Gene
Zm00032ab257970,pan_gene_18863,Core Gene
Zm00032ab258000,pan_gene_18864,Core Gene
Zm00032ab258010,pan_gene_18865,Dispensable Gene
Zm00032ab258020,pan_gene_18866,Core Gene
Zm00032ab258040,pan_gene_18867,Dispensable Gene
Zm00032ab258050,pan_gene_18868,Dispensable Gene
Zm00032ab258070,pan_gene_18869,Core Gene
Zm00032ab258080,pan_gene_18870,Core Gene
Zm00032ab258090,pan_gene_18871,Core Gene
Zm00032ab258100,pan_gene_18872,Core Gene
Zm00032ab258140,pan_gene_18873,Core Gene
Zm00032ab258160,pan_gene_18875,Core Gene
gmap_ID=chr5:195185019-195269488,pan_gene_18876,Core Gene
Zm00032ab258190,pan_gene_18878,Core Gene
Zm00032ab258210,pan_gene_18879,Core Gene
Zm00032ab258220,pan_gene_18880,Core Gene
Zm00032ab258230,pan_gene_18881,Core Gene
Zm00032ab258240,pan_gene_18882,Core Gene
Zm00032ab258250,pan_gene_18883,Core Gene
Zm00032ab258280,pan_gene_18884,Core Gene
Zm00032ab258300,pan_gene_18885,Core Gene
Zm00032ab258310,pan_gene_18886,Core Gene
Zm00032ab258320,pan_gene_18887,Core Gene
Zm00032ab258330,pan_gene_18888,Core Gene
Zm00032ab258340,pan_gene_18889,Core Gene
Zm00032ab258370,pan_gene_18890,Core Gene
Zm00032ab258380,pan_gene_18891,Core Gene
Zm00032ab258390,pan_gene_18892,Core Gene
Zm00032ab258400,pan_gene_18894,Core Gene
Zm00032ab258420,pan_gene_18895,Core Gene
Zm00032ab258450,pan_gene_18896,Core Gene
Zm00032ab258460,pan_gene_18897,Core Gene
gmap_ID=chr5:196521259-196522021,pan_gene_18898,Core Gene
Zm00032ab258480,pan_gene_18899,Core Gene
Zm00032ab258490,pan_gene_18900,Core Gene
Zm00032ab258520,pan_gene_18901,Core Gene
Zm00032ab258530,pan_gene_18902,Dispensable Gene
Zm00032ab258540,pan_gene_18903,Core Gene
Zm00032ab258550,pan_gene_18904,Core Gene
Zm00032ab258570,pan_gene_18905,Dispensable Gene
Zm00032ab258580,pan_gene_18906,Core Gene
Zm00032ab258590,pan_gene_18907,Core Gene
Zm00032ab258610,pan_gene_18909,Core Gene
Zm00032ab258620,pan_gene_18910,Near-Core Gene
Zm00032ab258630,pan_gene_18911,Core Gene
Zm00032ab258640,pan_gene_18912,Core Gene
gmap_ID=chr5:197023355-197023687,pan_gene_18913,Dispensable Gene
Zm00032ab258650,pan_gene_18915,Core Gene
Zm00032ab258670,pan_gene_18916,Core Gene
Zm00032ab258690,pan_gene_18917,Core Gene
Zm00032ab258700,pan_gene_18919,Core Gene
Zm00032ab258710,pan_gene_18920,Core Gene
Zm00032ab258730,pan_gene_18922,Core Gene
Zm00032ab258740,pan_gene_18923,Core Gene
Zm00032ab258750,pan_gene_18924,Core Gene
Zm00032ab258790,pan_gene_18925,Near-Core Gene
Zm00032ab258810,pan_gene_18927,Core Gene
Zm00032ab258830,pan_gene_18928,Core Gene
Zm00032ab258840,pan_gene_18929,Core Gene
Zm00032ab258850,pan_gene_18930,Dispensable Gene
Zm00032ab258860,pan_gene_18931,Near-Core Gene
Zm00032ab258870,pan_gene_18932,Near-Core Gene
Zm00032ab258900,pan_gene_18933,Core Gene
Zm00032ab258910,pan_gene_18934,Core Gene
Zm00032ab258930,pan_gene_18937,Core Gene
Zm00032ab258940,pan_gene_18938,Core Gene
Zm00032ab258950,pan_gene_18939,Core Gene
Zm00032ab258960,pan_gene_18940,Core Gene
Zm00032ab258980,pan_gene_18941,Core Gene
Zm00032ab258990,pan_gene_18942,Core Gene
Zm00032ab259000,pan_gene_18943,Core Gene
Zm00032ab259010,pan_gene_18944,Core Gene
Zm00032ab259030,pan_gene_18945,Core Gene
Zm00032ab259040,pan_gene_18946,Core Gene
Zm00032ab259070,pan_gene_18947,Core Gene
Zm00032ab259090,pan_gene_18948,Core Gene
Zm00032ab259100,pan_gene_18949,Core Gene
Zm00032ab259080,pan_gene_18950,Core Gene
Zm00032ab259130,pan_gene_18951,Core Gene
Zm00032ab259140,pan_gene_18952,Core Gene
Zm00032ab259150,pan_gene_18953,Core Gene
Zm00032ab259160,pan_gene_18954,Near-Core Gene
Zm00032ab259170,pan_gene_18955,Core Gene
Zm00032ab259180,pan_gene_18956,Core Gene
Zm00032ab259200,pan_gene_18957,Core Gene
Zm00032ab259220,pan_gene_18958,Core Gene
Zm00032ab259230,pan_gene_18959,Core Gene
Zm00032ab259330,pan_gene_18964,Core Gene
Zm00032ab259340,pan_gene_18965,Core Gene
Zm00032ab259350,pan_gene_18966,Core Gene
Zm00032ab259370,pan_gene_18967,Core Gene
Zm00032ab259360,pan_gene_18968,Core Gene
Zm00032ab259390,pan_gene_18969,Core Gene
Zm00032ab259410,pan_gene_18970,Core Gene
Zm00032ab259440,pan_gene_18971,Core Gene
Zm00032ab259480,pan_gene_18972,Core Gene
Zm00032ab259490,pan_gene_18973,Core Gene
Zm00032ab259400,pan_gene_18974,Core Gene
Zm00032ab259510,pan_gene_18975,Core Gene
Zm00032ab259520,pan_gene_18976,Core Gene
Zm00032ab259530,pan_gene_18977,Core Gene
Zm00032ab259560,pan_gene_18978,Core Gene
Zm00032ab259570,pan_gene_18979,Core Gene
gmap_ID=chr5:202468819-202469235,pan_gene_18980,Core Gene
Zm00032ab259590,pan_gene_18982,Core Gene
Zm00032ab259600,pan_gene_18983,Dispensable Gene
Zm00032ab259630,pan_gene_18985,Core Gene
Zm00032ab259640,pan_gene_18986,Core Gene
Zm00032ab259650,pan_gene_18987,Core Gene
Zm00032ab259670,pan_gene_18988,Core Gene
Zm00032ab259710,pan_gene_18989,Core Gene
Zm00032ab259740,pan_gene_18990,Core Gene
Zm00032ab259750,pan_gene_18991,Core Gene
Zm00032ab259770,pan_gene_18993,Core Gene
Zm00032ab259780,pan_gene_18996,Core Gene
Zm00032ab259790,pan_gene_18997,Core Gene
Zm00032ab259800,pan_gene_18998,Core Gene
Zm00032ab259810,pan_gene_18999,Core Gene
Zm00032ab259830,pan_gene_19000,Core Gene
Zm00032ab259840,pan_gene_19001,Core Gene
Zm00032ab259880,pan_gene_19002,Core Gene
Zm00032ab259870,pan_gene_19003,Near-Core Gene
Zm00032ab259910,pan_gene_19004,Core Gene
Zm00032ab259920,pan_gene_19005,Core Gene
Zm00032ab259930,pan_gene_19006,Core Gene
Zm00032ab259940,pan_gene_19007,Core Gene
Zm00032ab259960,pan_gene_19008,Core Gene
Zm00032ab259970,pan_gene_19009,Core Gene
Zm00032ab259980,pan_gene_19010,Core Gene
Zm00032ab259990,pan_gene_19011,Core Gene
Zm00032ab260000,pan_gene_19012,Core Gene
Zm00032ab260010,pan_gene_19013,Core Gene
Zm00032ab260020,pan_gene_19014,Core Gene
Zm00032ab260030,pan_gene_19015,Core Gene
Zm00032ab260050,pan_gene_19016,Dispensable Gene
Zm00032ab260060,pan_gene_19017,Dispensable Gene
Zm00032ab260070,pan_gene_19018,Core Gene
Zm00032ab260080,pan_gene_19019,Core Gene
Zm00032ab260090,pan_gene_19020,Core Gene
Zm00032ab260100,pan_gene_19021,Core Gene
Zm00032ab260110,pan_gene_19022,Core Gene
Zm00032ab260120,pan_gene_19023,Core Gene
Zm00032ab260130,pan_gene_19024,Core Gene
Zm00032ab260140,pan_gene_19025,Core Gene
Zm00032ab260150,pan_gene_19026,Core Gene
Zm00032ab260160,pan_gene_19027,Core Gene
Zm00032ab260170,pan_gene_19028,Core Gene
Zm00032ab260180,pan_gene_19029,Core Gene
Zm00032ab260260,pan_gene_19030,Core Gene
Zm00032ab260340,pan_gene_19031,Core Gene
Zm00032ab260350,pan_gene_19032,Core Gene
Zm00032ab260370,pan_gene_19035,Near-Core Gene
Zm00032ab260380,pan_gene_19036,Core Gene
Zm00032ab260390,pan_gene_19037,Core Gene
Zm00032ab260400,pan_gene_19038,Core Gene
Zm00032ab260420,pan_gene_19039,Core Gene
Zm00032ab260430,pan_gene_19040,Core Gene
Zm00032ab260440,pan_gene_19041,Core Gene
Zm00032ab260450,pan_gene_19042,Core Gene
Zm00032ab260460,pan_gene_19044,Core Gene
Zm00032ab260480,pan_gene_19045,Core Gene
Zm00032ab260490,pan_gene_19047,Core Gene
Zm00032ab260510,pan_gene_19048,Core Gene
Zm00032ab260520,pan_gene_19049,Core Gene
Zm00032ab260530,pan_gene_19050,Core Gene
Zm00032ab260540,pan_gene_19051,Core Gene
Zm00032ab260550,pan_gene_19052,Core Gene
Zm00032ab260560,pan_gene_19053,Core Gene
Zm00032ab260570,pan_gene_19054,Core Gene
Zm00032ab260580,pan_gene_19055,Core Gene
Zm00032ab260590,pan_gene_19056,Dispensable Gene
Zm00032ab260600,pan_gene_19057,Dispensable Gene
Zm00032ab260620,pan_gene_19058,Core Gene
Zm00032ab260630,pan_gene_19059,Core Gene
Zm00032ab260640,pan_gene_19060,Near-Core Gene
Zm00032ab260660,pan_gene_19061,Core Gene
Zm00032ab260680,pan_gene_19062,Dispensable Gene
Zm00032ab260700,pan_gene_19063,Core Gene
Zm00032ab260710,pan_gene_19064,Core Gene
Zm00032ab260730,pan_gene_19065,Core Gene
Zm00032ab260740,pan_gene_19066,Core Gene
Zm00032ab260750,pan_gene_19067,Core Gene
Zm00032ab260770,pan_gene_19068,Core Gene
Zm00032ab260780,pan_gene_19069,Core Gene
Zm00032ab260790,pan_gene_19070,Core Gene
Zm00032ab260800,pan_gene_19071,Core Gene
Zm00032ab260810,pan_gene_19072,Core Gene
Zm00032ab260820,pan_gene_19073,Dispensable Gene
Zm00032ab260840,pan_gene_19074,Core Gene
Zm00032ab260870,pan_gene_19075,Core Gene
Zm00032ab260860,pan_gene_19076,Core Gene
Zm00032ab260890,pan_gene_19077,Core Gene
Zm00032ab260900,pan_gene_19078,Dispensable Gene
Zm00032ab260910,pan_gene_19079,Dispensable Gene
Zm00032ab260920,pan_gene_19080,Core Gene
Zm00032ab260930,pan_gene_19081,Core Gene
Zm00032ab260940,pan_gene_19082,Core Gene
Zm00032ab260950,pan_gene_19083,Core Gene
Zm00032ab260980,pan_gene_19084,Core Gene
Zm00032ab261000,pan_gene_19085,Core Gene
Zm00032ab261010,pan_gene_19086,Core Gene
Zm00032ab261040,pan_gene_19087,Core Gene
Zm00032ab261050,pan_gene_19088,Core Gene
Zm00032ab261090,pan_gene_19089,Core Gene
Zm00032ab261100,pan_gene_19090,Core Gene
Zm00032ab261120,pan_gene_19091,Core Gene
Zm00032ab261170,pan_gene_19093,Core Gene
Zm00032ab261180,pan_gene_19094,Core Gene
Zm00032ab261190,pan_gene_19095,Core Gene
Zm00032ab261200,pan_gene_19096,Core Gene
Zm00032ab261220,pan_gene_19097,Core Gene
Zm00032ab261230,pan_gene_19098,Core Gene
Zm00032ab261250,pan_gene_19101,Core Gene
Zm00032ab261260,pan_gene_19102,Near-Core Gene
Zm00032ab261270,pan_gene_19103,Near-Core Gene
Zm00032ab261300,pan_gene_19104,Core Gene
gmap_ID=chr5:207234141-207236894,pan_gene_19105,Core Gene
Zm00032ab261310,pan_gene_19106,Core Gene
Zm00032ab261320,pan_gene_19107,Core Gene
Zm00032ab261330,pan_gene_19108,Core Gene
Zm00032ab261340,pan_gene_19109,Core Gene
Zm00032ab261350,pan_gene_19110,Core Gene
Zm00032ab261360,pan_gene_19111,Core Gene
Zm00032ab261400,pan_gene_19112,Core Gene
Zm00032ab261430,pan_gene_19113,Core Gene
Zm00032ab261440,pan_gene_19114,Core Gene
Zm00032ab261450,pan_gene_19115,Core Gene
Zm00032ab261460,pan_gene_19116,Core Gene
Zm00032ab261470,pan_gene_19118,Core Gene
Zm00032ab261480,pan_gene_19119,Core Gene
Zm00032ab261500,pan_gene_19120,Core Gene
Zm00032ab261510,pan_gene_19121,Core Gene
Zm00032ab261520,pan_gene_19122,Core Gene
Zm00032ab261530,pan_gene_19123,Core Gene
Zm00032ab261540,pan_gene_19124,Core Gene
gmap_ID=chr5:208194592-208195040,pan_gene_19125,Core Gene
Zm00032ab261550,pan_gene_19126,Core Gene
Zm00032ab261560,pan_gene_19127,Core Gene
Zm00032ab261570,pan_gene_19128,Core Gene
Zm00032ab261590,pan_gene_19129,Core Gene
Zm00032ab261620,pan_gene_19130,Core Gene
Zm00032ab261630,pan_gene_19131,Core Gene
Zm00032ab261650,pan_gene_19132,Core Gene
Zm00032ab261660,pan_gene_19134,Core Gene
Zm00032ab261670,pan_gene_19135,Core Gene
Zm00032ab261700,pan_gene_19136,Core Gene
Zm00032ab261710,pan_gene_19137,Core Gene
Zm00032ab261730,pan_gene_19138,Core Gene
Zm00032ab261740,pan_gene_19139,Core Gene
Zm00032ab261750,pan_gene_19140,Core Gene
Zm00032ab261760,pan_gene_19141,Core Gene
Zm00032ab261770,pan_gene_19142,Core Gene
Zm00032ab261780,pan_gene_19143,Core Gene
Zm00032ab261790,pan_gene_19145,Core Gene
Zm00032ab261820,pan_gene_19146,Core Gene
Zm00032ab261830,pan_gene_19148,Core Gene
Zm00032ab261840,pan_gene_19149,Core Gene
Zm00032ab261860,pan_gene_19150,Core Gene
Zm00032ab261870,pan_gene_19151,Core Gene
Zm00032ab261880,pan_gene_19152,Core Gene
Zm00032ab261920,pan_gene_19153,Core Gene
Zm00032ab261930,pan_gene_19156,Dispensable Gene
Zm00032ab261940,pan_gene_19157,Core Gene
Zm00032ab261950,pan_gene_19158,Core Gene
Zm00032ab261970,pan_gene_19159,Core Gene
Zm00032ab261980,pan_gene_19160,Core Gene
Zm00032ab262000,pan_gene_19161,Core Gene
Zm00032ab262010,pan_gene_19162,Core Gene
Zm00032ab262020,pan_gene_19163,Core Gene
Zm00032ab262030,pan_gene_19164,Core Gene
Zm00032ab262040,pan_gene_19165,Dispensable Gene
Zm00032ab262060,pan_gene_19166,Core Gene
Zm00032ab262070,pan_gene_19167,Core Gene
Zm00032ab262120,pan_gene_19168,Core Gene
Zm00032ab262130,pan_gene_19169,Core Gene
Zm00032ab262150,pan_gene_19170,Core Gene
Zm00032ab262160,pan_gene_19171,Core Gene
Zm00032ab262180,pan_gene_19172,Core Gene
Zm00032ab262190,pan_gene_19173,Core Gene
Zm00032ab262200,pan_gene_19174,Core Gene
Zm00032ab262210,pan_gene_19175,Core Gene
Zm00032ab262220,pan_gene_19176,Core Gene
Zm00032ab262250,pan_gene_19178,Core Gene
Zm00032ab262260,pan_gene_19181,Core Gene
Zm00032ab262320,pan_gene_19182,Core Gene
Zm00032ab262330,pan_gene_19183,Core Gene
Zm00032ab262340,pan_gene_19184,Core Gene
Zm00032ab262350,pan_gene_19185,Core Gene
Zm00032ab262370,pan_gene_19186,Core Gene
Zm00032ab262380,pan_gene_19187,Core Gene
Zm00032ab262390,pan_gene_19188,Core Gene
Zm00032ab262400,pan_gene_19189,Core Gene
Zm00032ab262410,pan_gene_19190,Core Gene
Zm00032ab262430,pan_gene_19191,Core Gene
Zm00032ab262440,pan_gene_19192,Core Gene
Zm00032ab262450,pan_gene_19193,Core Gene
Zm00032ab262470,pan_gene_19194,Core Gene
Zm00032ab262480,pan_gene_19195,Core Gene
Zm00032ab262490,pan_gene_19196,Core Gene
Zm00032ab262500,pan_gene_19197,Core Gene
Zm00032ab262510,pan_gene_19198,Core Gene
Zm00032ab262520,pan_gene_19199,Core Gene
Zm00032ab262530,pan_gene_19200,Core Gene
Zm00032ab262550,pan_gene_19201,Core Gene
gmap_ID=chr5:210734245-210734589,pan_gene_19202,Core Gene
Zm00032ab262580,pan_gene_19203,Near-Core Gene
Zm00032ab262630,pan_gene_19204,Dispensable Gene
Zm00032ab262680,pan_gene_19205,Core Gene
Zm00032ab262690,pan_gene_19206,Core Gene
Zm00032ab262700,pan_gene_19207,Core Gene
Zm00032ab262710,pan_gene_19208,Core Gene
Zm00032ab262720,pan_gene_19209,Dispensable Gene
Zm00032ab262750,pan_gene_19210,Core Gene
Zm00032ab262760,pan_gene_19211,Core Gene
Zm00032ab262770,pan_gene_19212,Core Gene
Zm00032ab262800,pan_gene_19213,Core Gene
Zm00032ab262810,pan_gene_19214,Core Gene
Zm00032ab262820,pan_gene_19215,Core Gene
Zm00032ab262830,pan_gene_19216,Core Gene
Zm00032ab262840,pan_gene_19217,Core Gene
Zm00032ab262850,pan_gene_19218,Core Gene
Zm00032ab262860,pan_gene_19219,Core Gene
Zm00032ab262870,pan_gene_19220,Core Gene
Zm00032ab262880,pan_gene_19222,Core Gene
Zm00032ab262890,pan_gene_19223,Core Gene
Zm00032ab262910,pan_gene_19224,Core Gene
Zm00032ab262920,pan_gene_19225,Core Gene
Zm00032ab262940,pan_gene_19226,Core Gene
Zm00032ab262950,pan_gene_19230,Core Gene
Zm00032ab262960,pan_gene_19231,Core Gene
Zm00032ab262970,pan_gene_19232,Core Gene
Zm00032ab262980,pan_gene_19233,Near-Core Gene
Zm00032ab263030,pan_gene_19234,Core Gene
Zm00032ab263080,pan_gene_19235,Dispensable Gene
gmap_ID=chr5:212082176-212084032,pan_gene_19236,Dispensable Gene
Zm00032ab263100,pan_gene_19237,Core Gene
Zm00032ab263110,pan_gene_19238,Core Gene
Zm00032ab263120,pan_gene_19239,Core Gene
Zm00032ab263130,pan_gene_19242,Core Gene
Zm00032ab263150,pan_gene_19243,Core Gene
Zm00032ab263160,pan_gene_19244,Core Gene
Zm00032ab263180,pan_gene_19245,Core Gene
Zm00032ab263190,pan_gene_19246,Core Gene
Zm00032ab263200,pan_gene_19247,Core Gene
gmap_ID=chr5:212366211-212366438,pan_gene_19248,Dispensable Gene
Zm00032ab263230,pan_gene_19249,Core Gene
Zm00032ab263240,pan_gene_19250,Core Gene
Zm00032ab263250,pan_gene_19251,Core Gene
Zm00032ab263270,pan_gene_19252,Dispensable Gene
Zm00032ab263280,pan_gene_19253,Core Gene
Zm00032ab263300,pan_gene_19254,Core Gene
gmap_ID=chr5:212647285-212647763,pan_gene_19255,Core Gene
Zm00032ab263320,pan_gene_19256,Core Gene
Zm00032ab263340,pan_gene_19257,Core Gene
Zm00032ab263350,pan_gene_19258,Core Gene
Zm00032ab263360,pan_gene_19259,Core Gene
Zm00032ab263370,pan_gene_19260,Core Gene
Zm00032ab263380,pan_gene_19262,Core Gene
Zm00032ab263700,pan_gene_19263,Core Gene
gmap_ID=chr5:213325103-213325459,pan_gene_19264,Core Gene
gmap_ID=chr5:213327387-213328217,pan_gene_19265,Core Gene
Zm00032ab263710,pan_gene_19266,Core Gene
Zm00032ab263720,pan_gene_19267,Core Gene
Zm00032ab263730,pan_gene_19268,Core Gene
Zm00032ab263740,pan_gene_19269,Core Gene
Zm00032ab263750,pan_gene_19270,Core Gene
Zm00032ab263760,pan_gene_19271,Core Gene
Zm00032ab263770,pan_gene_19272,Core Gene
Zm00032ab263790,pan_gene_19273,Core Gene
Zm00032ab263820,pan_gene_19275,Core Gene
Zm00032ab263830,pan_gene_19276,Core Gene
Zm00032ab263880,pan_gene_19277,Core Gene
Zm00032ab263890,pan_gene_19278,Core Gene
Zm00032ab263910,pan_gene_19279,Core Gene
Zm00032ab263920,pan_gene_19280,Core Gene
Zm00032ab263930,pan_gene_19281,Core Gene
Zm00032ab263940,pan_gene_19282,Core Gene
Zm00032ab263950,pan_gene_19283,Core Gene
Zm00032ab264000,pan_gene_19284,Core Gene
Zm00032ab264010,pan_gene_19285,Core Gene
Zm00032ab264020,pan_gene_19287,Near-Core Gene
Zm00032ab264030,pan_gene_19288,Core Gene
Zm00032ab264050,pan_gene_19289,Core Gene
Zm00032ab264070,pan_gene_19290,Core Gene
Zm00032ab264080,pan_gene_19291,Core Gene
Zm00032ab264100,pan_gene_19293,Core Gene
Zm00032ab264110,pan_gene_19294,Core Gene
Zm00032ab264120,pan_gene_19295,Core Gene
Zm00032ab264140,pan_gene_19296,Core Gene
Zm00032ab264150,pan_gene_19297,Core Gene
Zm00032ab264160,pan_gene_19298,Core Gene
Zm00032ab264180,pan_gene_19299,Core Gene
Zm00032ab264190,pan_gene_19300,Core Gene
Zm00032ab264200,pan_gene_19301,Core Gene
Zm00032ab264220,pan_gene_19302,Core Gene
Zm00032ab264260,pan_gene_19303,Core Gene
