gene,pan,class
Zm00029ab157070,pan_gene_11424,Core Gene
Zm00029ab157080,pan_gene_11425,Core Gene
Zm00029ab157090,pan_gene_11426,Core Gene
Zm00029ab157100,pan_gene_11427,Core Gene
Zm00029ab157110,pan_gene_11428,Core Gene
Zm00029ab157140,pan_gene_11429,Core Gene
Zm00029ab157150,pan_gene_11430,Core Gene
Zm00029ab157160,pan_gene_11431,Core Gene
Zm00029ab157180,pan_gene_11432,Core Gene
Zm00029ab157190,pan_gene_11433,Core Gene
Zm00029ab157210,pan_gene_11435,Core Gene
Zm00029ab157220,pan_gene_11436,Core Gene
Zm00029ab157230,pan_gene_11438,Core Gene
Zm00029ab157240,pan_gene_11439,Core Gene
Zm00029ab157250,pan_gene_11440,Core Gene
Zm00029ab157260,pan_gene_11441,Core Gene
Zm00029ab157280,pan_gene_11442,Core Gene
Zm00029ab157290,pan_gene_11443,Core Gene
Zm00029ab157300,pan_gene_11444,Core Gene
Zm00029ab157310,pan_gene_11445,Core Gene
Zm00029ab157340,pan_gene_11446,Core Gene
Zm00029ab157350,pan_gene_11447,Core Gene
Zm00029ab157370,pan_gene_11448,Core Gene
Zm00029ab157380,pan_gene_11449,Core Gene
Zm00029ab157390,pan_gene_11450,Core Gene
Zm00029ab157490,pan_gene_11452,Core Gene
Zm00029ab157510,pan_gene_11453,Core Gene
Zm00029ab157520,pan_gene_11454,Core Gene
Zm00029ab157530,pan_gene_11455,Core Gene
Zm00029ab157540,pan_gene_11456,Core Gene
Zm00029ab157550,pan_gene_11457,Core Gene
Zm00029ab157570,pan_gene_11460,Core Gene
Zm00029ab157580,pan_gene_11461,Core Gene
Zm00029ab157590,pan_gene_11462,Core Gene
Zm00029ab157600,pan_gene_11463,Core Gene
Zm00029ab157610,pan_gene_11464,Dispensable Gene
Zm00029ab157620,pan_gene_11465,Core Gene
Zm00029ab157630,pan_gene_11466,Core Gene
Zm00029ab157640,pan_gene_11467,Core Gene
Zm00029ab157650,pan_gene_11469,Core Gene
Zm00029ab157660,pan_gene_11470,Core Gene
Zm00029ab157670,pan_gene_11471,Core Gene
Zm00029ab157680,pan_gene_11472,Core Gene
Zm00029ab157720,pan_gene_11474,Core Gene
Zm00029ab157740,pan_gene_11475,Core Gene
Zm00029ab157760,pan_gene_11476,Core Gene
Zm00029ab157780,pan_gene_11478,Core Gene
Zm00029ab157790,pan_gene_11479,Core Gene
Zm00029ab157800,pan_gene_11480,Dispensable Gene
Zm00029ab157810,pan_gene_11481,Core Gene
Zm00029ab157870,pan_gene_11482,Core Gene
Zm00029ab157880,pan_gene_11483,Core Gene
Zm00029ab157890,pan_gene_11484,Core Gene
Zm00029ab157900,pan_gene_11485,Core Gene
Zm00029ab157910,pan_gene_11486,Core Gene
Zm00029ab157930,pan_gene_11487,Core Gene
Zm00029ab157940,pan_gene_11488,Dispensable Gene
Zm00029ab157950,pan_gene_11489,Core Gene
Zm00029ab157960,pan_gene_11490,Core Gene
Zm00029ab157970,pan_gene_11491,Core Gene
Zm00029ab157980,pan_gene_11492,Core Gene
Zm00029ab157990,pan_gene_11493,Core Gene
Zm00029ab158000,pan_gene_11494,Core Gene
Zm00029ab158010,pan_gene_11495,Core Gene
Zm00029ab158020,pan_gene_11496,Core Gene
Zm00029ab158030,pan_gene_11497,Core Gene
Zm00029ab158040,pan_gene_11498,Core Gene
Zm00029ab158050,pan_gene_11499,Core Gene
Zm00029ab158060,pan_gene_11500,Dispensable Gene
Zm00029ab158070,pan_gene_11501,Core Gene
Zm00029ab158090,pan_gene_11502,Core Gene
Zm00029ab158160,pan_gene_11505,Core Gene
Zm00029ab158170,pan_gene_11509,Core Gene
Zm00029ab158180,pan_gene_11510,Core Gene
Zm00029ab158190,pan_gene_11511,Core Gene
Zm00029ab158200,pan_gene_11512,Core Gene
Zm00029ab158210,pan_gene_11513,Core Gene
Zm00029ab158230,pan_gene_11514,Core Gene
Zm00029ab158270,pan_gene_11516,Core Gene
Zm00029ab158280,pan_gene_11517,Core Gene
Zm00029ab158290,pan_gene_11518,Core Gene
Zm00029ab158300,pan_gene_11519,Core Gene
Zm00029ab158310,pan_gene_11520,Core Gene
Zm00029ab158330,pan_gene_11521,Core Gene
Zm00029ab158340,pan_gene_11522,Core Gene
Zm00029ab158350,pan_gene_11523,Core Gene
Zm00029ab158370,pan_gene_11524,Core Gene
Zm00029ab158380,pan_gene_11525,Core Gene
Zm00029ab158390,pan_gene_11526,Core Gene
Zm00029ab158400,pan_gene_11527,Core Gene
Zm00029ab158410,pan_gene_11528,Core Gene
Zm00029ab158430,pan_gene_11529,Core Gene
Zm00029ab158440,pan_gene_11530,Core Gene
Zm00029ab158450,pan_gene_11531,Core Gene
Zm00029ab158460,pan_gene_11533,Core Gene
Zm00029ab158470,pan_gene_11534,Core Gene
Zm00029ab158480,pan_gene_11535,Core Gene
Zm00029ab158490,pan_gene_11536,Core Gene
Zm00029ab158510,pan_gene_11537,Core Gene
Zm00029ab158520,pan_gene_11538,Core Gene
Zm00029ab158530,pan_gene_11539,Core Gene
Zm00029ab158550,pan_gene_11540,Core Gene
Zm00029ab158560,pan_gene_11541,Dispensable Gene
Zm00029ab158570,pan_gene_11542,Core Gene
Zm00029ab158580,pan_gene_11543,Core Gene
Zm00029ab158590,pan_gene_11544,Core Gene
Zm00029ab158600,pan_gene_11545,Core Gene
Zm00029ab158620,pan_gene_11546,Core Gene
Zm00029ab158630,pan_gene_11547,Core Gene
Zm00029ab158650,pan_gene_11550,Core Gene
Zm00029ab158670,pan_gene_11551,Core Gene
Zm00029ab158690,pan_gene_11553,Core Gene
Zm00029ab158710,pan_gene_11554,Core Gene
Zm00029ab158720,pan_gene_11555,Core Gene
Zm00029ab158730,pan_gene_11556,Core Gene
Zm00029ab158740,pan_gene_11557,Core Gene
Zm00029ab158750,pan_gene_11558,Core Gene
Zm00029ab158760,pan_gene_11559,Core Gene
Zm00029ab158770,pan_gene_11564,Core Gene
Zm00029ab158790,pan_gene_11565,Core Gene
Zm00029ab158800,pan_gene_11566,Core Gene
Zm00029ab158810,pan_gene_11567,Core Gene
Zm00029ab158820,pan_gene_11568,Core Gene
Zm00029ab158830,pan_gene_11569,Core Gene
Zm00029ab158860,pan_gene_11570,Core Gene
Zm00029ab158870,pan_gene_11572,Core Gene
Zm00029ab158880,pan_gene_11573,Core Gene
Zm00029ab158910,pan_gene_11574,Core Gene
Zm00029ab158920,pan_gene_11575,Core Gene
Zm00029ab158930,pan_gene_11576,Core Gene
Zm00029ab158950,pan_gene_11577,Core Gene
Zm00029ab158960,pan_gene_11578,Core Gene
Zm00029ab158970,pan_gene_11579,Core Gene
Zm00029ab158980,pan_gene_11580,Core Gene
Zm00029ab159000,pan_gene_11581,Core Gene
Zm00029ab159010,pan_gene_11582,Core Gene
Zm00029ab159020,pan_gene_11583,Dispensable Gene
Zm00029ab159030,pan_gene_11584,Core Gene
Zm00029ab159040,pan_gene_11585,Core Gene
Zm00029ab159050,pan_gene_11586,Near-Core Gene
Zm00029ab159100,pan_gene_11588,Core Gene
Zm00029ab159110,pan_gene_11589,Core Gene
Zm00029ab159150,pan_gene_11591,Core Gene
Zm00029ab159180,pan_gene_11592,Core Gene
Zm00029ab159190,pan_gene_11593,Core Gene
Zm00029ab159200,pan_gene_11594,Core Gene
Zm00029ab159210,pan_gene_11595,Core Gene
Zm00029ab159220,pan_gene_11596,Core Gene
Zm00029ab159230,pan_gene_11598,Core Gene
Zm00029ab159240,pan_gene_11599,Core Gene
Zm00029ab159300,pan_gene_11600,Core Gene
Zm00029ab159320,pan_gene_11601,Core Gene
Zm00029ab159330,pan_gene_11602,Core Gene
Zm00029ab159340,pan_gene_11603,Core Gene
Zm00029ab159350,pan_gene_11604,Core Gene
Zm00029ab159360,pan_gene_11605,Dispensable Gene
Zm00029ab159370,pan_gene_11606,Core Gene
Zm00029ab159380,pan_gene_11607,Core Gene
Zm00029ab159400,pan_gene_11608,Core Gene
Zm00029ab159410,pan_gene_11609,Core Gene
Zm00029ab159420,pan_gene_11610,Core Gene
Zm00029ab159430,pan_gene_11611,Core Gene
Zm00029ab159460,pan_gene_11612,Core Gene
Zm00029ab159480,pan_gene_11613,Core Gene
Zm00029ab159490,pan_gene_11614,Dispensable Gene
Zm00029ab159530,pan_gene_11615,Core Gene
Zm00029ab159540,pan_gene_11616,Core Gene
Zm00029ab159550,pan_gene_11617,Core Gene
Zm00029ab159560,pan_gene_11618,Dispensable Gene
Zm00029ab159570,pan_gene_11619,Core Gene
Zm00029ab159580,pan_gene_11620,Core Gene
Zm00029ab159590,pan_gene_11621,Core Gene
Zm00029ab159600,pan_gene_11622,Core Gene
Zm00029ab159610,pan_gene_11623,Core Gene
Zm00029ab159620,pan_gene_11624,Core Gene
Zm00029ab159630,pan_gene_11625,Dispensable Gene
Zm00029ab159640,pan_gene_11626,Core Gene
Zm00029ab159650,pan_gene_11627,Core Gene
Zm00029ab159660,pan_gene_11628,Core Gene
Zm00029ab159680,pan_gene_11629,Core Gene
Zm00029ab159690,pan_gene_11630,Core Gene
Zm00029ab159700,pan_gene_11631,Core Gene
Zm00029ab159720,pan_gene_11632,Near-Core Gene
Zm00029ab159740,pan_gene_11633,Core Gene
Zm00029ab159750,pan_gene_11634,Core Gene
Zm00029ab159760,pan_gene_11635,Core Gene
Zm00029ab159770,pan_gene_11636,Core Gene
Zm00029ab159780,pan_gene_11637,Core Gene
Zm00029ab159820,pan_gene_11641,Core Gene
Zm00029ab159830,pan_gene_11642,Core Gene
Zm00029ab159840,pan_gene_11643,Core Gene
Zm00029ab159860,pan_gene_11644,Core Gene
Zm00029ab159870,pan_gene_11645,Core Gene
Zm00029ab159880,pan_gene_11647,Core Gene
Zm00029ab159890,pan_gene_11648,Core Gene
Zm00029ab159910,pan_gene_11649,Core Gene
Zm00029ab159950,pan_gene_11650,Core Gene
Zm00029ab159960,pan_gene_11651,Core Gene
Zm00029ab159980,pan_gene_11652,Core Gene
Zm00029ab160010,pan_gene_11653,Core Gene
Zm00029ab160030,pan_gene_11654,Core Gene
Zm00029ab160040,pan_gene_11656,Core Gene
Zm00029ab160050,pan_gene_11657,Core Gene
Zm00029ab160060,pan_gene_11658,Core Gene
Zm00029ab160070,pan_gene_11659,Core Gene
Zm00029ab160080,pan_gene_11660,Core Gene
Zm00029ab160130,pan_gene_11661,Core Gene
Zm00029ab160140,pan_gene_11662,Core Gene
Zm00029ab160150,pan_gene_11663,Core Gene
Zm00029ab160160,pan_gene_11664,Core Gene
Zm00029ab160200,pan_gene_11665,Core Gene
Zm00029ab160210,pan_gene_11666,Core Gene
Zm00029ab160220,pan_gene_11668,Core Gene
Zm00029ab160240,pan_gene_11669,Core Gene
Zm00029ab160280,pan_gene_11670,Core Gene
Zm00029ab160300,pan_gene_11671,Core Gene
Zm00029ab160320,pan_gene_11672,Core Gene
Zm00029ab160330,pan_gene_11673,Core Gene
Zm00029ab160360,pan_gene_11675,Core Gene
Zm00029ab160450,pan_gene_11677,Core Gene
Zm00029ab160410,pan_gene_11679,Dispensable Gene
Zm00029ab160420,pan_gene_11680,Core Gene
Zm00029ab160440,pan_gene_11681,Core Gene
Zm00029ab160460,pan_gene_11683,Core Gene
Zm00029ab160480,pan_gene_11684,Core Gene
Zm00029ab160490,pan_gene_11685,Core Gene
Zm00029ab160500,pan_gene_11686,Near-Core Gene
Zm00029ab160510,pan_gene_11687,Near-Core Gene
Zm00029ab160530,pan_gene_11688,Near-Core Gene
Zm00029ab160540,pan_gene_11689,Near-Core Gene
Zm00029ab160550,pan_gene_11690,Core Gene
Zm00029ab160560,pan_gene_11691,Core Gene
Zm00029ab160570,pan_gene_11692,Core Gene
Zm00029ab160580,pan_gene_11693,Core Gene
Zm00029ab160600,pan_gene_11694,Core Gene
Zm00029ab160610,pan_gene_11695,Core Gene
Zm00029ab160620,pan_gene_11696,Core Gene
Zm00029ab160630,pan_gene_11697,Core Gene
Zm00029ab160670,pan_gene_11698,Core Gene
Zm00029ab160690,pan_gene_11699,Core Gene
Zm00029ab160700,pan_gene_11700,Core Gene
Zm00029ab160710,pan_gene_11701,Core Gene
Zm00029ab160720,pan_gene_11703,Dispensable Gene
Zm00029ab160730,pan_gene_11704,Dispensable Gene
Zm00029ab160740,pan_gene_11705,Core Gene
Zm00029ab160750,pan_gene_11706,Core Gene
Zm00029ab160760,pan_gene_11707,Core Gene
Zm00029ab160790,pan_gene_11708,Core Gene
Zm00029ab160800,pan_gene_11709,Core Gene
Zm00029ab160810,pan_gene_11710,Core Gene
Zm00029ab160840,pan_gene_11711,Dispensable Gene
Zm00029ab160850,pan_gene_11712,Core Gene
Zm00029ab160860,pan_gene_11713,Core Gene
Zm00029ab160880,pan_gene_11714,Core Gene
Zm00029ab160890,pan_gene_11715,Core Gene
Zm00029ab160900,pan_gene_11716,Core Gene
Zm00029ab160910,pan_gene_11717,Core Gene
Zm00029ab160920,pan_gene_11718,Near-Core Gene
Zm00029ab160930,pan_gene_11719,Core Gene
Zm00029ab160940,pan_gene_11720,Core Gene
Zm00029ab160950,pan_gene_11721,Core Gene
Zm00029ab160960,pan_gene_11722,Core Gene
Zm00029ab160970,pan_gene_11723,Core Gene
Zm00029ab160980,pan_gene_11724,Core Gene
Zm00029ab160990,pan_gene_11727,Core Gene
Zm00029ab161000,pan_gene_11728,Core Gene
Zm00029ab161010,pan_gene_11729,Core Gene
Zm00029ab161020,pan_gene_11730,Core Gene
Zm00029ab161030,pan_gene_11731,Core Gene
Zm00029ab161040,pan_gene_11733,Core Gene
Zm00029ab161060,pan_gene_11735,Core Gene
Zm00029ab161100,pan_gene_11736,Core Gene
Zm00029ab161130,pan_gene_11737,Core Gene
Zm00029ab161140,pan_gene_11738,Core Gene
Zm00029ab161150,pan_gene_11739,Core Gene
Zm00029ab161160,pan_gene_11740,Core Gene
Zm00029ab161170,pan_gene_11741,Core Gene
Zm00029ab161180,pan_gene_11742,Core Gene
Zm00029ab161190,pan_gene_11743,Core Gene
Zm00029ab161200,pan_gene_11744,Core Gene
Zm00029ab161210,pan_gene_11745,Core Gene
Zm00029ab161220,pan_gene_11746,Core Gene
Zm00029ab161230,pan_gene_11747,Core Gene
Zm00029ab161260,pan_gene_11748,Core Gene
Zm00029ab161270,pan_gene_11749,Core Gene
Zm00029ab161280,pan_gene_11750,Core Gene
Zm00029ab161290,pan_gene_11751,Core Gene
Zm00029ab161370,pan_gene_11752,Core Gene
Zm00029ab161400,pan_gene_11755,Core Gene
Zm00029ab161430,pan_gene_11757,Core Gene
Zm00029ab161540,pan_gene_11759,Dispensable Gene
Zm00029ab161440,pan_gene_11760,Core Gene
Zm00029ab161450,pan_gene_11761,Core Gene
Zm00029ab161460,pan_gene_11762,Core Gene
Zm00029ab161500,pan_gene_11763,Core Gene
Zm00029ab161510,pan_gene_11764,Core Gene
Zm00029ab161530,pan_gene_11765,Core Gene
Zm00029ab161550,pan_gene_11766,Core Gene
Zm00029ab161580,pan_gene_11767,Near-Core Gene
Zm00029ab161590,pan_gene_11768,Core Gene
Zm00029ab161610,pan_gene_11769,Core Gene
Zm00029ab161640,pan_gene_11770,Core Gene
Zm00029ab161650,pan_gene_11771,Core Gene
Zm00029ab161660,pan_gene_11772,Core Gene
Zm00029ab161680,pan_gene_11773,Core Gene
Zm00029ab161700,pan_gene_11774,Core Gene
Zm00029ab161710,pan_gene_11775,Core Gene
Zm00029ab161720,pan_gene_11776,Core Gene
Zm00029ab161730,pan_gene_11777,Core Gene
Zm00029ab161790,pan_gene_11781,Core Gene
Zm00029ab161780,pan_gene_11782,Core Gene
Zm00029ab161800,pan_gene_11783,Core Gene
Zm00029ab161840,pan_gene_11784,Core Gene
Zm00029ab161860,pan_gene_11785,Core Gene
Zm00029ab161880,pan_gene_11787,Core Gene
Zm00029ab161890,pan_gene_11788,Core Gene
Zm00029ab161900,pan_gene_11789,Core Gene
Zm00029ab161910,pan_gene_11790,Core Gene
Zm00029ab161920,pan_gene_11791,Core Gene
Zm00029ab161930,pan_gene_11792,Core Gene
Zm00029ab161940,pan_gene_11793,Core Gene
Zm00029ab161950,pan_gene_11794,Core Gene
Zm00029ab161960,pan_gene_11795,Core Gene
Zm00029ab161970,pan_gene_11796,Dispensable Gene
Zm00029ab162000,pan_gene_11797,Dispensable Gene
Zm00029ab162020,pan_gene_11798,Dispensable Gene
Zm00029ab162030,pan_gene_11799,Core Gene
Zm00029ab162040,pan_gene_11800,Core Gene
Zm00029ab162050,pan_gene_11801,Core Gene
Zm00029ab162060,pan_gene_11802,Core Gene
Zm00029ab162080,pan_gene_11804,Core Gene
Zm00029ab162090,pan_gene_11805,Core Gene
Zm00029ab162110,pan_gene_11806,Core Gene
Zm00029ab162120,pan_gene_11807,Core Gene
Zm00029ab162140,pan_gene_11808,Core Gene
Zm00029ab162150,pan_gene_11809,Core Gene
Zm00029ab162160,pan_gene_11810,Core Gene
Zm00029ab162180,pan_gene_11811,Core Gene
Zm00029ab162220,pan_gene_11812,Core Gene
Zm00029ab162240,pan_gene_11813,Core Gene
Zm00029ab162260,pan_gene_11814,Core Gene
Zm00029ab162270,pan_gene_11815,Dispensable Gene
Zm00029ab162250,pan_gene_11816,Core Gene
Zm00029ab162290,pan_gene_11817,Core Gene
Zm00029ab162300,pan_gene_11820,Near-Core Gene
Zm00029ab162310,pan_gene_11821,Core Gene
Zm00029ab162320,pan_gene_11822,Core Gene
Zm00029ab162340,pan_gene_11823,Core Gene
Zm00029ab162350,pan_gene_11824,Core Gene
Zm00029ab162360,pan_gene_11825,Core Gene
Zm00029ab162370,pan_gene_11826,Core Gene
Zm00029ab162380,pan_gene_11828,Core Gene
Zm00029ab162390,pan_gene_11829,Core Gene
Zm00029ab162430,pan_gene_11830,Core Gene
Zm00029ab162440,pan_gene_11831,Core Gene
Zm00029ab162450,pan_gene_11832,Dispensable Gene
Zm00029ab162460,pan_gene_11833,Core Gene
Zm00029ab162480,pan_gene_11834,Core Gene
Zm00029ab162490,pan_gene_11835,Core Gene
Zm00029ab162500,pan_gene_11836,Core Gene
Zm00029ab162510,pan_gene_11837,Core Gene
Zm00029ab162530,pan_gene_11839,Core Gene
Zm00029ab162540,pan_gene_11840,Core Gene
Zm00029ab162570,pan_gene_11841,Core Gene
Zm00029ab162580,pan_gene_11842,Core Gene
Zm00029ab162600,pan_gene_11843,Dispensable Gene
Zm00029ab162630,pan_gene_11844,Core Gene
Zm00029ab162640,pan_gene_11845,Core Gene
Zm00029ab162650,pan_gene_11846,Dispensable Gene
Zm00029ab162660,pan_gene_11847,Core Gene
Zm00029ab162670,pan_gene_11848,Core Gene
Zm00029ab162680,pan_gene_11849,Core Gene
Zm00029ab162690,pan_gene_11852,Core Gene
Zm00029ab162700,pan_gene_11854,Core Gene
Zm00029ab162710,pan_gene_11855,Core Gene
Zm00029ab162720,pan_gene_11856,Core Gene
Zm00029ab162750,pan_gene_11857,Core Gene
Zm00029ab162760,pan_gene_11858,Core Gene
Zm00029ab162770,pan_gene_11859,Core Gene
Zm00029ab162780,pan_gene_11860,Core Gene
Zm00029ab162790,pan_gene_11861,Core Gene
Zm00029ab162800,pan_gene_11862,Core Gene
Zm00029ab162820,pan_gene_11863,Core Gene
Zm00029ab162830,pan_gene_11864,Near-Core Gene
Zm00029ab162850,pan_gene_11866,Core Gene
Zm00029ab162900,pan_gene_11869,Core Gene
Zm00029ab162910,pan_gene_11870,Core Gene
Zm00029ab162920,pan_gene_11871,Core Gene
Zm00029ab162950,pan_gene_11872,Core Gene
Zm00029ab162960,pan_gene_11873,Core Gene
Zm00029ab162970,pan_gene_11876,Core Gene
Zm00029ab162980,pan_gene_11877,Core Gene
Zm00029ab162990,pan_gene_11878,Core Gene
Zm00029ab163000,pan_gene_11879,Core Gene
Zm00029ab163010,pan_gene_11880,Core Gene
Zm00029ab163020,pan_gene_11882,Core Gene
Zm00029ab163040,pan_gene_11883,Core Gene
Zm00029ab163050,pan_gene_11884,Core Gene
Zm00029ab163060,pan_gene_11885,Core Gene
Zm00029ab163070,pan_gene_11886,Core Gene
Zm00029ab163080,pan_gene_11887,Near-Core Gene
Zm00029ab163090,pan_gene_11888,Core Gene
Zm00029ab163110,pan_gene_11890,Core Gene
Zm00029ab163120,pan_gene_11891,Dispensable Gene
Zm00029ab163130,pan_gene_11893,Core Gene
Zm00029ab163140,pan_gene_11894,Core Gene
Zm00029ab163150,pan_gene_11895,Core Gene
Zm00029ab163170,pan_gene_11898,Core Gene
Zm00029ab163180,pan_gene_11899,Core Gene
Zm00029ab163190,pan_gene_11900,Core Gene
Zm00029ab163200,pan_gene_11901,Dispensable Gene
Zm00029ab163210,pan_gene_11902,Core Gene
Zm00029ab163220,pan_gene_11903,Core Gene
Zm00029ab163230,pan_gene_11904,Core Gene
Zm00029ab163240,pan_gene_11905,Core Gene
Zm00029ab163250,pan_gene_11906,Core Gene
Zm00029ab163260,pan_gene_11908,Core Gene
Zm00029ab163270,pan_gene_11909,Core Gene
Zm00029ab163290,pan_gene_11910,Core Gene
Zm00029ab163300,pan_gene_11911,Core Gene
Zm00029ab163330,pan_gene_11916,Core Gene
Zm00029ab163340,pan_gene_11917,Core Gene
Zm00029ab163350,pan_gene_11918,Core Gene
Zm00029ab163360,pan_gene_11919,Core Gene
Zm00029ab163370,pan_gene_11920,Core Gene
Zm00029ab163380,pan_gene_11921,Core Gene
Zm00029ab163410,pan_gene_11922,Core Gene
Zm00029ab163420,pan_gene_11923,Core Gene
Zm00029ab163430,pan_gene_11924,Core Gene
Zm00029ab163440,pan_gene_11925,Core Gene
Zm00029ab163450,pan_gene_11926,Core Gene
Zm00029ab163460,pan_gene_11927,Core Gene
Zm00029ab163480,pan_gene_11928,Dispensable Gene
Zm00029ab163490,pan_gene_11929,Near-Core Gene
Zm00029ab163520,pan_gene_11930,Core Gene
Zm00029ab163530,pan_gene_11931,Core Gene
Zm00029ab163540,pan_gene_11932,Near-Core Gene
Zm00029ab163550,pan_gene_11933,Core Gene
Zm00029ab163580,pan_gene_11934,Core Gene
Zm00029ab163630,pan_gene_11936,Core Gene
Zm00029ab163640,pan_gene_11937,Core Gene
Zm00029ab163650,pan_gene_11938,Core Gene
Zm00029ab163660,pan_gene_11939,Core Gene
Zm00029ab163670,pan_gene_11940,Core Gene
Zm00029ab163680,pan_gene_11941,Core Gene
Zm00029ab163690,pan_gene_11942,Core Gene
Zm00029ab163710,pan_gene_11943,Core Gene
Zm00029ab163720,pan_gene_11944,Core Gene
Zm00029ab163740,pan_gene_11945,Core Gene
Zm00029ab163750,pan_gene_11946,Core Gene
Zm00029ab163760,pan_gene_11948,Core Gene
Zm00029ab163770,pan_gene_11949,Core Gene
Zm00029ab163800,pan_gene_11950,Core Gene
Zm00029ab163810,pan_gene_11951,Core Gene
Zm00029ab163840,pan_gene_11953,Core Gene
Zm00029ab163850,pan_gene_11954,Core Gene
Zm00029ab163870,pan_gene_11955,Core Gene
Zm00029ab163920,pan_gene_11956,Core Gene
Zm00029ab163930,pan_gene_11957,Core Gene
Zm00029ab163940,pan_gene_11958,Core Gene
Zm00029ab163990,pan_gene_11960,Core Gene
Zm00029ab164010,pan_gene_11961,Core Gene
Zm00029ab164030,pan_gene_11963,Dispensable Gene
Zm00029ab164080,pan_gene_11964,Core Gene
Zm00029ab164090,pan_gene_11969,Core Gene
Zm00029ab164100,pan_gene_11970,Core Gene
Zm00029ab164110,pan_gene_11971,Core Gene
Zm00029ab164120,pan_gene_11972,Core Gene
Zm00029ab164130,pan_gene_11973,Core Gene
Zm00029ab164170,pan_gene_11974,Core Gene
Zm00029ab164190,pan_gene_11975,Core Gene
Zm00029ab164210,pan_gene_11977,Dispensable Gene
Zm00029ab164230,pan_gene_11978,Dispensable Gene
Zm00029ab164240,pan_gene_11979,Near-Core Gene
Zm00029ab164250,pan_gene_11980,Core Gene
Zm00029ab164260,pan_gene_11981,Core Gene
Zm00029ab164270,pan_gene_11982,Core Gene
Zm00029ab164280,pan_gene_11983,Core Gene
Zm00029ab164300,pan_gene_11985,Core Gene
Zm00029ab164320,pan_gene_11986,Core Gene
Zm00029ab164350,pan_gene_11987,Core Gene
Zm00029ab164360,pan_gene_11988,Core Gene
Zm00029ab164370,pan_gene_11989,Core Gene
Zm00029ab164380,pan_gene_11990,Core Gene
Zm00029ab164390,pan_gene_11991,Core Gene
Zm00029ab164400,pan_gene_11992,Core Gene
Zm00029ab164410,pan_gene_11993,Core Gene
Zm00029ab164440,pan_gene_11994,Core Gene
Zm00029ab164460,pan_gene_11995,Core Gene
Zm00029ab164480,pan_gene_11996,Core Gene
Zm00029ab164520,pan_gene_11997,Core Gene
Zm00029ab164530,pan_gene_11998,Core Gene
Zm00029ab164540,pan_gene_11999,Core Gene
Zm00029ab164550,pan_gene_12000,Core Gene
Zm00029ab164560,pan_gene_12001,Core Gene
Zm00029ab164570,pan_gene_12002,Core Gene
Zm00029ab164580,pan_gene_12003,Core Gene
Zm00029ab164590,pan_gene_12004,Core Gene
Zm00029ab164610,pan_gene_12005,Core Gene
Zm00029ab164620,pan_gene_12006,Core Gene
Zm00029ab164630,pan_gene_12007,Core Gene
Zm00029ab164640,pan_gene_12008,Core Gene
Zm00029ab164650,pan_gene_12009,Core Gene
Zm00029ab164660,pan_gene_12010,Core Gene
Zm00029ab164690,pan_gene_12011,Core Gene
Zm00029ab164720,pan_gene_12012,Core Gene
Zm00029ab164730,pan_gene_12013,Core Gene
Zm00029ab164740,pan_gene_12014,Core Gene
Zm00029ab164750,pan_gene_12015,Core Gene
Zm00029ab164780,pan_gene_12016,Core Gene
Zm00029ab164790,pan_gene_12018,Core Gene
Zm00029ab164810,pan_gene_12019,Core Gene
Zm00029ab164820,pan_gene_12020,Core Gene
Zm00029ab164830,pan_gene_12021,Core Gene
Zm00029ab164840,pan_gene_12022,Core Gene
Zm00029ab164850,pan_gene_12023,Near-Core Gene
Zm00029ab164860,pan_gene_12024,Near-Core Gene
Zm00029ab164890,pan_gene_12025,Core Gene
Zm00029ab164900,pan_gene_12026,Core Gene
Zm00029ab164910,pan_gene_12027,Core Gene
Zm00029ab164940,pan_gene_12028,Core Gene
Zm00029ab164950,pan_gene_12029,Dispensable Gene
Zm00029ab164960,pan_gene_12030,Core Gene
Zm00029ab164990,pan_gene_12033,Core Gene
Zm00029ab165050,pan_gene_12034,Core Gene
Zm00029ab165070,pan_gene_12035,Core Gene
Zm00029ab165080,pan_gene_12037,Core Gene
Zm00029ab165090,pan_gene_12038,Core Gene
Zm00029ab165100,pan_gene_12039,Core Gene
Zm00029ab165110,pan_gene_12040,Core Gene
Zm00029ab165120,pan_gene_12041,Core Gene
Zm00029ab165130,pan_gene_12042,Core Gene
Zm00029ab165140,pan_gene_12043,Core Gene
Zm00029ab165150,pan_gene_12044,Core Gene
Zm00029ab165160,pan_gene_12045,Dispensable Gene
Zm00029ab165170,pan_gene_12046,Core Gene
Zm00029ab165190,pan_gene_12047,Core Gene
Zm00029ab165200,pan_gene_12048,Core Gene
Zm00029ab165210,pan_gene_12050,Core Gene
Zm00029ab165230,pan_gene_12051,Core Gene
Zm00029ab165240,pan_gene_12052,Dispensable Gene
Zm00029ab165250,pan_gene_12053,Core Gene
Zm00029ab165260,pan_gene_12054,Core Gene
Zm00029ab165290,pan_gene_12055,Core Gene
Zm00029ab165300,pan_gene_12056,Core Gene
Zm00029ab165310,pan_gene_12057,Core Gene
Zm00029ab165320,pan_gene_12058,Core Gene
Zm00029ab165330,pan_gene_12059,Core Gene
Zm00029ab165340,pan_gene_12060,Core Gene
Zm00029ab165350,pan_gene_12061,Core Gene
Zm00029ab165360,pan_gene_12062,Core Gene
Zm00029ab165370,pan_gene_12063,Core Gene
Zm00029ab165400,pan_gene_12067,Core Gene
Zm00029ab165410,pan_gene_12068,Core Gene
