gene,pan,class,copy
Zm00027ab245390,pan_gene_18205,Core Gene,1
Zm00027ab245400,pan_gene_18206,Core Gene,1
Zm00027ab245410,pan_gene_18207,Core Gene,1
Zm00027ab245420,pan_gene_18208,Core Gene,1
Zm00027ab245430,pan_gene_18209,Core Gene,1
Zm00027ab245440,pan_gene_18210,Core Gene,1
Zm00027ab245450,pan_gene_18211,Core Gene,1
Zm00027ab245460,pan_gene_18212,Core Gene,1
Zm00027ab245470,pan_gene_18213,Core Gene,1
Zm00027ab245480,pan_gene_18214,Core Gene,1
Zm00027ab245490,pan_gene_18215,Core Gene,1
Zm00027ab245500,pan_gene_18216,Core Gene,1
Zm00027ab245510,pan_gene_18217,Dispensable Gene,1
Zm00027ab245520,pan_gene_18218,Core Gene,1
Zm00027ab245540,pan_gene_18219,Core Gene,1
gmap_ID=chr5:163424854-163425336,pan_gene_18220,Dispensable Gene,1
Zm00027ab245570,pan_gene_18221,Dispensable Gene,1
Zm00027ab245580,pan_gene_18222,Core Gene,1
Zm00027ab245590,pan_gene_18223,Core Gene,1
Zm00027ab245600,pan_gene_18224,Core Gene,2
Zm00027ab245620,pan_gene_18225,Core Gene,1
Zm00027ab245630,pan_gene_18226,Core Gene,1
Zm00027ab245640,pan_gene_18227,Core Gene,1
Zm00027ab245650,pan_gene_18228,Core Gene,1
Zm00027ab245660,pan_gene_18229,Core Gene,2
Zm00027ab245690,pan_gene_18230,Dispensable Gene,1
Zm00027ab245700,pan_gene_18231,Core Gene,1
gmap_ID=chr5:164361835-164362184,pan_gene_18232,Core Gene,1
Zm00027ab245720,pan_gene_18233,Core Gene,1
Zm00027ab245730,pan_gene_18235,Core Gene,1
Zm00027ab245750,pan_gene_18236,Core Gene,2
Zm00027ab245790,pan_gene_18238,Core Gene,1
Zm00027ab245800,pan_gene_18239,Core Gene,1
Zm00027ab245810,pan_gene_18240,Core Gene,1
Zm00027ab245820,pan_gene_18241,Core Gene,1
gmap_ID=chr5:165165861-165178727,pan_gene_18242,Core Gene,1
Zm00027ab245830,pan_gene_18243,Core Gene,1
Zm00027ab245840,pan_gene_18244,Core Gene,2
Zm00027ab245860,pan_gene_18245,Core Gene,1
Zm00027ab245870,pan_gene_18246,Core Gene,1
Zm00027ab245880,pan_gene_18247,Dispensable Gene,2
Zm00027ab245900,pan_gene_18248,Core Gene,1
Zm00027ab245910,pan_gene_18249,Core Gene,1
Zm00027ab245920,pan_gene_18250,Core Gene,1
Zm00027ab245930,pan_gene_18251,Core Gene,2
Zm00027ab245940,pan_gene_18252,Dispensable Gene,2
Zm00027ab245960,pan_gene_18253,Dispensable Gene,1
Zm00027ab245970,pan_gene_18254,Core Gene,1
Zm00027ab245980,pan_gene_18255,Core Gene,1
Zm00027ab246000,pan_gene_18256,Core Gene,1
Zm00027ab246010,pan_gene_18257,Core Gene,1
gmap_ID=chr5:166695583-166697621,pan_gene_18258,Near-Core Gene,1
Zm00027ab246020,pan_gene_18259,Core Gene,2
Zm00027ab246040,pan_gene_18260,Core Gene,1
Zm00027ab246050,pan_gene_18261,Core Gene,1
Zm00027ab246060,pan_gene_18262,Core Gene,1
gmap_ID=chr5:166818929-166821097,pan_gene_18263,Dispensable Gene,1
Zm00027ab246070,pan_gene_18264,Core Gene,1
gmap_ID=chr5:166910847-166911107,pan_gene_18265,Dispensable Gene,1
gmap_ID=chr5:166922480-166923036,pan_gene_18266,Dispensable Gene,1
Zm00027ab246140,pan_gene_18267,Core Gene,1
Zm00027ab246150,pan_gene_18268,Core Gene,1
Zm00027ab246160,pan_gene_18269,Core Gene,1
Zm00027ab246170,pan_gene_18270,Core Gene,1
Zm00027ab246190,pan_gene_18272,Core Gene,1
Zm00027ab246200,pan_gene_18273,Core Gene,1
Zm00027ab246210,pan_gene_18274,Core Gene,1
Zm00027ab246220,pan_gene_18275,Core Gene,1
Zm00027ab246230,pan_gene_18276,Core Gene,1
Zm00027ab246240,pan_gene_18277,Core Gene,1
Zm00027ab246250,pan_gene_18278,Core Gene,1
Zm00027ab246260,pan_gene_18280,Core Gene,1
Zm00027ab246270,pan_gene_18281,Core Gene,1
Zm00027ab246290,pan_gene_18282,Core Gene,1
gmap_ID=chr5:167562808-167563116,pan_gene_18283,Core Gene,1
gmap_ID=chr5:167564646-167565091,pan_gene_18284,Dispensable Gene,1
Zm00027ab246310,pan_gene_18285,Core Gene,1
Zm00027ab246350,pan_gene_18286,Core Gene,1
Zm00027ab246360,pan_gene_18287,Core Gene,1
Zm00027ab246370,pan_gene_18288,Core Gene,1
Zm00027ab246380,pan_gene_18289,Core Gene,2
Zm00027ab246400,pan_gene_18290,Core Gene,1
Zm00027ab246420,pan_gene_18291,Core Gene,1
Zm00027ab246440,pan_gene_18292,Core Gene,1
Zm00027ab246450,pan_gene_18293,Dispensable Gene,2
Zm00027ab246480,pan_gene_18294,Core Gene,1
Zm00027ab246490,pan_gene_18295,Core Gene,1
Zm00027ab246500,pan_gene_18296,Core Gene,1
Zm00027ab246510,pan_gene_18298,Core Gene,1
Zm00027ab246520,pan_gene_18299,Core Gene,1
Zm00027ab246550,pan_gene_18300,Core Gene,1
Zm00027ab246580,pan_gene_18301,Core Gene,1
Zm00027ab246590,pan_gene_18302,Core Gene,1
Zm00027ab246600,pan_gene_18303,Core Gene,1
Zm00027ab246610,pan_gene_18304,Core Gene,1
Zm00027ab246620,pan_gene_18305,Near-Core Gene,1
Zm00027ab246630,pan_gene_18306,Core Gene,1
Zm00027ab246660,pan_gene_18307,Core Gene,1
Zm00027ab246670,pan_gene_18308,Core Gene,1
Zm00027ab246690,pan_gene_18309,Core Gene,1
Zm00027ab246700,pan_gene_18311,Core Gene,1
Zm00027ab246750,pan_gene_18312,Core Gene,1
Zm00027ab246770,pan_gene_18313,Core Gene,2
Zm00027ab246780,pan_gene_18314,Core Gene,1
Zm00027ab246810,pan_gene_18315,Core Gene,1
Zm00027ab246820,pan_gene_18316,Core Gene,1
gmap_ID=chr5:170968422-170970868,pan_gene_18317,Near-Core Gene,1
Zm00027ab246880,pan_gene_18322,Core Gene,1
Zm00027ab246900,pan_gene_18324,Core Gene,1
Zm00027ab246950,pan_gene_18325,Core Gene,1
Zm00027ab246960,pan_gene_18326,Core Gene,1
Zm00027ab246970,pan_gene_18327,Core Gene,1
Zm00027ab247000,pan_gene_18328,Core Gene,1
Zm00027ab247010,pan_gene_18330,Core Gene,3
Zm00027ab247090,pan_gene_18331,Core Gene,1
Zm00027ab247060,pan_gene_18332,Dispensable Gene,1
Zm00027ab247100,pan_gene_18333,Core Gene,1
Zm00027ab247110,pan_gene_18335,Core Gene,1
Zm00027ab247130,pan_gene_18336,Core Gene,1
Zm00027ab247140,pan_gene_18337,Near-Core Gene,1
Zm00027ab247150,pan_gene_18338,Core Gene,1
Zm00027ab247160,pan_gene_18339,Core Gene,1
Zm00027ab247170,pan_gene_18340,Core Gene,1
Zm00027ab247190,pan_gene_18341,Core Gene,1
Zm00027ab247200,pan_gene_18342,Core Gene,1
Zm00027ab247220,pan_gene_18343,Core Gene,1
Zm00027ab247230,pan_gene_18344,Core Gene,1
Zm00027ab247260,pan_gene_18350,Core Gene,1
Zm00027ab247290,pan_gene_18351,Core Gene,1
Zm00027ab247300,pan_gene_18352,Core Gene,1
Zm00027ab247310,pan_gene_18353,Core Gene,1
Zm00027ab247320,pan_gene_18354,Core Gene,1
Zm00027ab247330,pan_gene_18355,Core Gene,1
Zm00027ab247340,pan_gene_18357,Core Gene,1
Zm00027ab247350,pan_gene_18358,Core Gene,1
Zm00027ab247370,pan_gene_18359,Core Gene,1
Zm00027ab247380,pan_gene_18360,Core Gene,1
Zm00027ab247390,pan_gene_18361,Core Gene,1
Zm00027ab247400,pan_gene_18362,Core Gene,1
Zm00027ab247410,pan_gene_18363,Core Gene,1
Zm00027ab247420,pan_gene_18364,Core Gene,1
Zm00027ab247440,pan_gene_18365,Core Gene,1
Zm00027ab247460,pan_gene_18366,Core Gene,1
Zm00027ab247450,pan_gene_18367,Core Gene,1
Zm00027ab247470,pan_gene_18368,Core Gene,1
Zm00027ab247480,pan_gene_18369,Core Gene,1
Zm00027ab247530,pan_gene_18370,Core Gene,1
Zm00027ab247540,pan_gene_18374,Core Gene,1
Zm00027ab247550,pan_gene_18375,Core Gene,1
Zm00027ab247560,pan_gene_18376,Core Gene,1
Zm00027ab247580,pan_gene_18377,Core Gene,1
Zm00027ab247600,pan_gene_18378,Core Gene,1
Zm00027ab247630,pan_gene_18379,Core Gene,1
Zm00027ab247650,pan_gene_18380,Core Gene,3
Zm00027ab247680,pan_gene_18384,Core Gene,1
Zm00027ab247700,pan_gene_18385,Core Gene,1
Zm00027ab247710,pan_gene_18386,Core Gene,1
Zm00027ab247740,pan_gene_18388,Core Gene,1
Zm00027ab247750,pan_gene_18389,Core Gene,1
Zm00027ab247760,pan_gene_18390,Core Gene,1
gmap_ID=chr5:174467628-174468284,pan_gene_18391,Dispensable Gene,1
Zm00027ab247810,pan_gene_18392,Dispensable Gene,1
Zm00027ab247820,pan_gene_18393,Dispensable Gene,1
Zm00027ab247830,pan_gene_18394,Core Gene,1
Zm00027ab247840,pan_gene_18395,Core Gene,1
Zm00027ab247850,pan_gene_18396,Core Gene,1
Zm00027ab247860,pan_gene_18397,Core Gene,1
Zm00027ab247880,pan_gene_18398,Core Gene,1
Zm00027ab247930,pan_gene_18399,Core Gene,1
Zm00027ab247950,pan_gene_18400,Dispensable Gene,1
Zm00027ab247960,pan_gene_18401,Dispensable Gene,1
Zm00027ab247980,pan_gene_18403,Dispensable Gene,1
Zm00027ab247990,pan_gene_18404,Core Gene,1
Zm00027ab248000,pan_gene_18405,Core Gene,1
Zm00027ab248010,pan_gene_18406,Dispensable Gene,1
Zm00027ab248020,pan_gene_18407,Core Gene,1
gmap_ID=chr5:175347473-175348848,pan_gene_18408,Dispensable Gene,1
Zm00027ab248030,pan_gene_18409,Core Gene,1
Zm00027ab248040,pan_gene_18410,Core Gene,1
Zm00027ab248060,pan_gene_18411,Core Gene,1
Zm00027ab248080,pan_gene_18412,Core Gene,1
Zm00027ab248120,pan_gene_18413,Core Gene,1
Zm00027ab248130,pan_gene_18414,Dispensable Gene,1
Zm00027ab248140,pan_gene_18415,Core Gene,1
Zm00027ab248160,pan_gene_18416,Core Gene,1
Zm00027ab248170,pan_gene_18417,Core Gene,2
Zm00027ab248210,pan_gene_18418,Core Gene,1
Zm00027ab248220,pan_gene_18419,Core Gene,1
Zm00027ab248230,pan_gene_18420,Core Gene,1
Zm00027ab248240,pan_gene_18421,Core Gene,1
Zm00027ab248250,pan_gene_18422,Core Gene,1
Zm00027ab248260,pan_gene_18423,Core Gene,1
Zm00027ab248270,pan_gene_18424,Core Gene,1
Zm00027ab248280,pan_gene_18425,Core Gene,1
Zm00027ab248290,pan_gene_18426,Core Gene,1
Zm00027ab248300,pan_gene_18427,Core Gene,1
Zm00027ab248310,pan_gene_18428,Core Gene,1
Zm00027ab248320,pan_gene_18429,Core Gene,1
gmap_ID=chr5:176933827-176934237,pan_gene_18430,Core Gene,1
Zm00027ab248340,pan_gene_18431,Core Gene,1
Zm00027ab248350,pan_gene_18432,Core Gene,1
Zm00027ab248360,pan_gene_18433,Core Gene,1
Zm00027ab248370,pan_gene_18434,Core Gene,1
Zm00027ab248390,pan_gene_18435,Near-Core Gene,1
Zm00027ab248400,pan_gene_18436,Near-Core Gene,1
Zm00027ab248410,pan_gene_18437,Core Gene,1
Zm00027ab248420,pan_gene_18438,Core Gene,1
Zm00027ab248380,pan_gene_18439,Dispensable Gene,2
Zm00027ab248450,pan_gene_18440,Core Gene,1
Zm00027ab248460,pan_gene_18441,Core Gene,1
Zm00027ab248470,pan_gene_18442,Core Gene,1
Zm00027ab248480,pan_gene_18445,Core Gene,1
Zm00027ab248490,pan_gene_18446,Core Gene,1
Zm00027ab248500,pan_gene_18447,Core Gene,1
Zm00027ab248520,pan_gene_18448,Core Gene,1
Zm00027ab248530,pan_gene_18451,Core Gene,1
Zm00027ab248550,pan_gene_18452,Core Gene,1
Zm00027ab248560,pan_gene_18453,Core Gene,2
Zm00027ab248580,pan_gene_18454,Core Gene,1
Zm00027ab248600,pan_gene_18455,Core Gene,1
gmap_ID=chr5:177817788-177818177,pan_gene_18456,Dispensable Gene,1
Zm00027ab248630,pan_gene_18457,Core Gene,1
Zm00027ab248640,pan_gene_18458,Core Gene,1
Zm00027ab248650,pan_gene_18459,Core Gene,1
Zm00027ab248660,pan_gene_18460,Core Gene,1
Zm00027ab248670,pan_gene_18461,Core Gene,1
Zm00027ab248690,pan_gene_18462,Core Gene,1
Zm00027ab248700,pan_gene_18463,Core Gene,1
Zm00027ab248710,pan_gene_18464,Core Gene,2
Zm00027ab248730,pan_gene_18465,Near-Core Gene,1
Zm00027ab248740,pan_gene_18466,Core Gene,3
Zm00027ab248750,pan_gene_18467,Dispensable Gene,1
Zm00027ab248830,pan_gene_18468,Near-Core Gene,2
Zm00027ab248850,pan_gene_18469,Core Gene,1
Zm00027ab248860,pan_gene_18470,Near-Core Gene,1
Zm00027ab248870,pan_gene_18471,Core Gene,1
Zm00027ab248880,pan_gene_18472,Core Gene,1
Zm00027ab248890,pan_gene_18473,Core Gene,1
Zm00027ab248900,pan_gene_18474,Core Gene,1
Zm00027ab248910,pan_gene_18475,Core Gene,1
Zm00027ab248930,pan_gene_18476,Core Gene,1
Zm00027ab248970,pan_gene_18477,Core Gene,1
Zm00027ab248980,pan_gene_18478,Core Gene,1
Zm00027ab248990,pan_gene_18479,Core Gene,1
Zm00027ab249000,pan_gene_18481,Core Gene,1
Zm00027ab249010,pan_gene_18482,Core Gene,1
Zm00027ab249020,pan_gene_18483,Core Gene,1
gmap_ID=chr5:178783986-178784189,pan_gene_18484,Core Gene,1
Zm00027ab249030,pan_gene_18486,Core Gene,1
Zm00027ab249040,pan_gene_18487,Core Gene,1
Zm00027ab249050,pan_gene_18488,Core Gene,1
Zm00027ab249160,pan_gene_18489,Core Gene,1
Zm00027ab249170,pan_gene_18490,Core Gene,1
Zm00027ab249180,pan_gene_18491,Core Gene,1
Zm00027ab249190,pan_gene_18492,Core Gene,1
Zm00027ab249200,pan_gene_18493,Core Gene,1
Zm00027ab249210,pan_gene_18494,Core Gene,1
Zm00027ab249220,pan_gene_18495,Core Gene,2
Zm00027ab249250,pan_gene_18496,Core Gene,1
Zm00027ab249270,pan_gene_18499,Core Gene,1
Zm00027ab249280,pan_gene_18500,Core Gene,1
Zm00027ab249290,pan_gene_18501,Core Gene,1
Zm00027ab249300,pan_gene_18502,Core Gene,1
Zm00027ab249310,pan_gene_18503,Core Gene,1
Zm00027ab249320,pan_gene_18504,Core Gene,1
Zm00027ab249350,pan_gene_18505,Core Gene,1
Zm00027ab249360,pan_gene_18506,Core Gene,1
Zm00027ab249370,pan_gene_18507,Core Gene,2
Zm00027ab249390,pan_gene_18509,Core Gene,1
Zm00027ab249400,pan_gene_18510,Core Gene,1
Zm00027ab249410,pan_gene_18513,Core Gene,1
Zm00027ab249430,pan_gene_18514,Core Gene,1
Zm00027ab249440,pan_gene_18515,Core Gene,3
Zm00027ab249460,pan_gene_18516,Core Gene,1
Zm00027ab249450,pan_gene_18517,Dispensable Gene,1
Zm00027ab249480,pan_gene_18519,Core Gene,1
Zm00027ab249470,pan_gene_18520,Core Gene,1
Zm00027ab249510,pan_gene_18521,Core Gene,1
Zm00027ab249520,pan_gene_18522,Core Gene,1
Zm00027ab249550,pan_gene_18523,Core Gene,1
Zm00027ab249560,pan_gene_18524,Dispensable Gene,1
Zm00027ab249570,pan_gene_18525,Core Gene,1
Zm00027ab249580,pan_gene_18526,Core Gene,1
Zm00027ab249610,pan_gene_18527,Dispensable Gene,1
Zm00027ab249620,pan_gene_18528,Core Gene,1
Zm00027ab249630,pan_gene_18530,Core Gene,1
Zm00027ab249650,pan_gene_18531,Core Gene,1
Zm00027ab249660,pan_gene_18532,Core Gene,1
Zm00027ab249670,pan_gene_18533,Core Gene,1
Zm00027ab249680,pan_gene_18534,Core Gene,1
Zm00027ab249690,pan_gene_18535,Core Gene,1
Zm00027ab249700,pan_gene_18536,Core Gene,1
Zm00027ab249740,pan_gene_18537,Core Gene,1
Zm00027ab249750,pan_gene_18538,Core Gene,4
Zm00027ab249800,pan_gene_18539,Core Gene,1
Zm00027ab249810,pan_gene_18540,Core Gene,1
Zm00027ab249850,pan_gene_18542,Core Gene,1
Zm00027ab249880,pan_gene_18546,Dispensable Gene,2
Zm00027ab249900,pan_gene_18550,Core Gene,1
Zm00027ab249910,pan_gene_18551,Core Gene,2
Zm00027ab249940,pan_gene_18552,Core Gene,1
Zm00027ab249950,pan_gene_18553,Dispensable Gene,1
Zm00027ab249960,pan_gene_18554,Core Gene,1
Zm00027ab249970,pan_gene_18555,Core Gene,1
Zm00027ab249980,pan_gene_18556,Core Gene,1
Zm00027ab249990,pan_gene_18557,Core Gene,2
gmap_ID=chr5:181407115-181407448,pan_gene_18558,Dispensable Gene,1
Zm00027ab250020,pan_gene_18559,Core Gene,1
Zm00027ab250030,pan_gene_18560,Core Gene,1
Zm00027ab250070,pan_gene_18561,Core Gene,1
Zm00027ab250080,pan_gene_18562,Core Gene,1
Zm00027ab250110,pan_gene_18563,Core Gene,1
Zm00027ab250120,pan_gene_18564,Core Gene,1
gmap_ID=chr5:181810863-181811377,pan_gene_18565,Core Gene,1
Zm00027ab250130,pan_gene_18566,Core Gene,1
Zm00027ab250150,pan_gene_18567,Core Gene,1
Zm00027ab250160,pan_gene_18568,Core Gene,1
Zm00027ab250170,pan_gene_18570,Core Gene,1
Zm00027ab250220,pan_gene_18572,Core Gene,4
Zm00027ab250300,pan_gene_18573,Near-Core Gene,1
Zm00027ab250310,pan_gene_18574,Core Gene,1
Zm00027ab250320,pan_gene_18575,Core Gene,1
Zm00027ab250330,pan_gene_18576,Core Gene,1
Zm00027ab250360,pan_gene_18577,Core Gene,1
Zm00027ab250370,pan_gene_18578,Near-Core Gene,1
Zm00027ab250410,pan_gene_18579,Core Gene,1
Zm00027ab250420,pan_gene_18580,Core Gene,1
Zm00027ab250430,pan_gene_18581,Core Gene,1
Zm00027ab250550,pan_gene_18583,Core Gene,1
Zm00027ab250560,pan_gene_18585,Core Gene,1
Zm00027ab250570,pan_gene_18588,Core Gene,1
Zm00027ab250590,pan_gene_18590,Core Gene,1
Zm00027ab250600,pan_gene_18591,Core Gene,3
Zm00027ab250630,pan_gene_18592,Near-Core Gene,1
Zm00027ab250640,pan_gene_18595,Core Gene,1
Zm00027ab250650,pan_gene_18596,Core Gene,1
Zm00027ab250660,pan_gene_18597,Core Gene,1
Zm00027ab250670,pan_gene_18598,Core Gene,1
Zm00027ab250680,pan_gene_18599,Core Gene,1
Zm00027ab250720,pan_gene_18600,Core Gene,1
Zm00027ab250730,pan_gene_18601,Core Gene,1
Zm00027ab250740,pan_gene_18602,Core Gene,1
Zm00027ab250750,pan_gene_18603,Core Gene,1
Zm00027ab250760,pan_gene_18605,Core Gene,1
Zm00027ab250770,pan_gene_18607,Core Gene,1
Zm00027ab250780,pan_gene_18608,Near-Core Gene,1
Zm00027ab250800,pan_gene_18609,Near-Core Gene,1
Zm00027ab250810,pan_gene_18610,Near-Core Gene,1
Zm00027ab250820,pan_gene_18611,Dispensable Gene,1
Zm00027ab250830,pan_gene_18612,Near-Core Gene,1
Zm00027ab250840,pan_gene_18613,Near-Core Gene,1
Zm00027ab250850,pan_gene_18614,Near-Core Gene,1
Zm00027ab250860,pan_gene_18615,Near-Core Gene,1
Zm00027ab250870,pan_gene_18616,Near-Core Gene,1
Zm00027ab250890,pan_gene_18617,Near-Core Gene,1
Zm00027ab250910,pan_gene_18618,Near-Core Gene,2
Zm00027ab250930,pan_gene_18619,Near-Core Gene,1
Zm00027ab250940,pan_gene_18620,Near-Core Gene,1
Zm00027ab250950,pan_gene_18621,Near-Core Gene,1
Zm00027ab250960,pan_gene_18622,Near-Core Gene,1
Zm00027ab250970,pan_gene_18623,Near-Core Gene,1
Zm00027ab250980,pan_gene_18624,Near-Core Gene,1
Zm00027ab250990,pan_gene_18625,Near-Core Gene,1
Zm00027ab251000,pan_gene_18626,Near-Core Gene,1
Zm00027ab251010,pan_gene_18627,Near-Core Gene,1
Zm00027ab251020,pan_gene_18630,Near-Core Gene,1
Zm00027ab251030,pan_gene_18631,Near-Core Gene,1
Zm00027ab251040,pan_gene_18632,Near-Core Gene,1
Zm00027ab251050,pan_gene_18633,Near-Core Gene,1
Zm00027ab251060,pan_gene_18634,Near-Core Gene,1
Zm00027ab251070,pan_gene_18636,Near-Core Gene,1
Zm00027ab251080,pan_gene_18637,Near-Core Gene,1
Zm00027ab251110,pan_gene_18638,Near-Core Gene,1
Zm00027ab251130,pan_gene_18639,Core Gene,1
Zm00027ab251140,pan_gene_18641,Core Gene,1
Zm00027ab251150,pan_gene_18642,Core Gene,1
Zm00027ab251170,pan_gene_18643,Core Gene,1
gmap_ID=chr5:185280171-185280897,pan_gene_18644,Near-Core Gene,1
Zm00027ab251180,pan_gene_18645,Core Gene,1
Zm00027ab251190,pan_gene_18646,Core Gene,1
Zm00027ab251210,pan_gene_18647,Core Gene,2
Zm00027ab251230,pan_gene_18648,Core Gene,1
Zm00027ab251260,pan_gene_18649,Near-Core Gene,1
Zm00027ab251270,pan_gene_18650,Near-Core Gene,1
Zm00027ab251280,pan_gene_18651,Near-Core Gene,1
Zm00027ab251290,pan_gene_18652,Near-Core Gene,1
Zm00027ab251310,pan_gene_18653,Near-Core Gene,1
Zm00027ab251340,pan_gene_18654,Near-Core Gene,1
Zm00027ab251350,pan_gene_18656,Near-Core Gene,1
Zm00027ab251360,pan_gene_18657,Near-Core Gene,1
Zm00027ab251380,pan_gene_18658,Near-Core Gene,1
Zm00027ab251390,pan_gene_18659,Near-Core Gene,1
Zm00027ab251400,pan_gene_18660,Near-Core Gene,1
Zm00027ab251410,pan_gene_18661,Near-Core Gene,2
Zm00027ab251430,pan_gene_18662,Near-Core Gene,1
Zm00027ab251450,pan_gene_18663,Near-Core Gene,1
Zm00027ab251470,pan_gene_18664,Near-Core Gene,1
Zm00027ab251490,pan_gene_18665,Near-Core Gene,1
Zm00027ab251500,pan_gene_18666,Near-Core Gene,1
Zm00027ab251510,pan_gene_18667,Near-Core Gene,1
Zm00027ab251530,pan_gene_18668,Near-Core Gene,1
Zm00027ab251540,pan_gene_18669,Near-Core Gene,1
Zm00027ab251550,pan_gene_18670,Near-Core Gene,1
Zm00027ab251580,pan_gene_18671,Near-Core Gene,1
Zm00027ab251610,pan_gene_18672,Near-Core Gene,1
Zm00027ab251620,pan_gene_18673,Near-Core Gene,1
Zm00027ab251630,pan_gene_18674,Near-Core Gene,1
Zm00027ab251710,pan_gene_18676,Near-Core Gene,1
Zm00027ab251720,pan_gene_18677,Near-Core Gene,1
Zm00027ab251730,pan_gene_18678,Near-Core Gene,1
Zm00027ab251750,pan_gene_18679,Near-Core Gene,1
Zm00027ab251760,pan_gene_18680,Near-Core Gene,1
Zm00027ab251780,pan_gene_18681,Near-Core Gene,1
Zm00027ab251790,pan_gene_18682,Near-Core Gene,1
Zm00027ab251800,pan_gene_18683,Near-Core Gene,1
Zm00027ab251810,pan_gene_18684,Near-Core Gene,1
Zm00027ab251820,pan_gene_18685,Near-Core Gene,1
Zm00027ab251830,pan_gene_18686,Near-Core Gene,1
Zm00027ab251840,pan_gene_18687,Near-Core Gene,1
Zm00027ab251870,pan_gene_18688,Near-Core Gene,1
Zm00027ab251880,pan_gene_18689,Near-Core Gene,1
Zm00027ab251890,pan_gene_18690,Near-Core Gene,1
Zm00027ab251920,pan_gene_18691,Near-Core Gene,1
Zm00027ab251930,pan_gene_18692,Near-Core Gene,1
Zm00027ab251940,pan_gene_18693,Near-Core Gene,2
Zm00027ab251960,pan_gene_18694,Near-Core Gene,1
Zm00027ab251970,pan_gene_18695,Near-Core Gene,1
Zm00027ab251980,pan_gene_18696,Near-Core Gene,1
Zm00027ab251990,pan_gene_18697,Near-Core Gene,1
Zm00027ab252000,pan_gene_18698,Near-Core Gene,1
Zm00027ab252010,pan_gene_18699,Near-Core Gene,1
Zm00027ab252020,pan_gene_18700,Dispensable Gene,1
Zm00027ab252130,pan_gene_18702,Near-Core Gene,1
Zm00027ab252140,pan_gene_18703,Near-Core Gene,1
Zm00027ab252160,pan_gene_18704,Dispensable Gene,1
Zm00027ab252170,pan_gene_18705,Dispensable Gene,1
Zm00027ab252180,pan_gene_18706,Near-Core Gene,1
Zm00027ab252190,pan_gene_18707,Near-Core Gene,1
Zm00027ab252220,pan_gene_18709,Near-Core Gene,1
Zm00027ab252240,pan_gene_18710,Near-Core Gene,1
Zm00027ab252250,pan_gene_18711,Near-Core Gene,1
Zm00027ab252320,pan_gene_18712,Near-Core Gene,1
Zm00027ab252330,pan_gene_18713,Near-Core Gene,1
Zm00027ab252340,pan_gene_18714,Dispensable Gene,1
Zm00027ab252370,pan_gene_18715,Near-Core Gene,1
Zm00027ab252380,pan_gene_18716,Near-Core Gene,1
gmap_ID=chr5:189974665-189975006,pan_gene_18717,Dispensable Gene,1
Zm00027ab252400,pan_gene_18718,Near-Core Gene,1
Zm00027ab252410,pan_gene_18719,Near-Core Gene,1
gmap_ID=chr5:190191237-190192347,pan_gene_18720,Dispensable Gene,1
Zm00027ab252420,pan_gene_18721,Near-Core Gene,1
Zm00027ab252430,pan_gene_18722,Near-Core Gene,1
Zm00027ab252440,pan_gene_18723,Near-Core Gene,1
Zm00027ab252460,pan_gene_18724,Near-Core Gene,3
Zm00027ab252500,pan_gene_18725,Core Gene,1
Zm00027ab252510,pan_gene_18726,Core Gene,1
Zm00027ab252530,pan_gene_18727,Core Gene,1
Zm00027ab252540,pan_gene_18728,Core Gene,1
Zm00027ab252580,pan_gene_18729,Core Gene,1
Zm00027ab252590,pan_gene_18730,Core Gene,1
Zm00027ab252600,pan_gene_18732,Core Gene,1
Zm00027ab252630,pan_gene_18733,Core Gene,1
gmap_ID=chr5:191034126-191035904,pan_gene_18734,Dispensable Gene,1
Zm00027ab252650,pan_gene_18735,Core Gene,1
Zm00027ab252660,pan_gene_18736,Dispensable Gene,2
Zm00027ab252670,pan_gene_18737,Dispensable Gene,1
Zm00027ab252690,pan_gene_18738,Core Gene,1
Zm00027ab252710,pan_gene_18739,Core Gene,1
Zm00027ab252740,pan_gene_18740,Near-Core Gene,2
Zm00027ab252730,pan_gene_18741,Near-Core Gene,1
Zm00027ab252790,pan_gene_18742,Near-Core Gene,1
Zm00027ab252800,pan_gene_18743,Near-Core Gene,1
Zm00027ab252810,pan_gene_18744,Near-Core Gene,1
Zm00027ab252820,pan_gene_18745,Near-Core Gene,1
Zm00027ab252830,pan_gene_18746,Near-Core Gene,1
Zm00027ab252840,pan_gene_18747,Near-Core Gene,1
gmap_ID=chr5:191764717-191765254,pan_gene_18748,Dispensable Gene,1
Zm00027ab252860,pan_gene_18749,Near-Core Gene,2
Zm00027ab252880,pan_gene_18750,Near-Core Gene,2
Zm00027ab252890,pan_gene_18751,Near-Core Gene,1
Zm00027ab252920,pan_gene_18752,Near-Core Gene,1
Zm00027ab252930,pan_gene_18753,Near-Core Gene,1
Zm00027ab252940,pan_gene_18754,Near-Core Gene,1
Zm00027ab252950,pan_gene_18755,Near-Core Gene,2
Zm00027ab252980,pan_gene_18756,Near-Core Gene,3
Zm00027ab253010,pan_gene_18757,Near-Core Gene,1
Zm00027ab253020,pan_gene_18758,Near-Core Gene,1
Zm00027ab253030,pan_gene_18759,Dispensable Gene,1
Zm00027ab253040,pan_gene_18760,Near-Core Gene,1
Zm00027ab253050,pan_gene_18761,Near-Core Gene,1
Zm00027ab253090,pan_gene_18762,Core Gene,1
Zm00027ab253100,pan_gene_18764,Core Gene,1
