gene,pan,class
Zm00039ab249930,pan_gene_18507,Core Gene
Zm00039ab249950,pan_gene_18509,Core Gene
Zm00039ab249960,pan_gene_18510,Core Gene
Zm00039ab249980,pan_gene_18513,Core Gene
Zm00039ab249990,pan_gene_18514,Core Gene
Zm00039ab250000,pan_gene_18515,Core Gene
Zm00039ab250010,pan_gene_18516,Core Gene
Zm00039ab250040,pan_gene_18519,Core Gene
Zm00039ab250030,pan_gene_18520,Core Gene
Zm00039ab250080,pan_gene_18521,Core Gene
Zm00039ab250090,pan_gene_18522,Core Gene
Zm00039ab250130,pan_gene_18523,Core Gene
Zm00039ab250140,pan_gene_18525,Core Gene
Zm00039ab250160,pan_gene_18526,Core Gene
Zm00039ab250200,pan_gene_18528,Core Gene
Zm00039ab250210,pan_gene_18530,Core Gene
Zm00039ab250220,pan_gene_18531,Core Gene
Zm00039ab250230,pan_gene_18532,Core Gene
Zm00039ab250240,pan_gene_18533,Core Gene
Zm00039ab250260,pan_gene_18534,Core Gene
Zm00039ab250270,pan_gene_18535,Core Gene
Zm00039ab250290,pan_gene_18536,Core Gene
Zm00039ab250320,pan_gene_18537,Core Gene
Zm00039ab250330,pan_gene_18538,Core Gene
Zm00039ab250380,pan_gene_18539,Core Gene
Zm00039ab250400,pan_gene_18540,Core Gene
Zm00039ab250440,pan_gene_18542,Core Gene
Zm00039ab250480,pan_gene_18550,Core Gene
Zm00039ab250490,pan_gene_18551,Core Gene
Zm00039ab250530,pan_gene_18552,Core Gene
gmap_ID=chr5:179689884-179691407,pan_gene_18553,Dispensable Gene
Zm00039ab250540,pan_gene_18554,Core Gene
Zm00039ab250550,pan_gene_18555,Core Gene
Zm00039ab250560,pan_gene_18556,Core Gene
Zm00039ab250570,pan_gene_18557,Core Gene
gmap_ID=chr5:179735161-179735473,pan_gene_18558,Dispensable Gene
Zm00039ab250600,pan_gene_18559,Core Gene
Zm00039ab250610,pan_gene_18560,Core Gene
Zm00039ab250640,pan_gene_18561,Core Gene
Zm00039ab250650,pan_gene_18562,Core Gene
Zm00039ab250670,pan_gene_18563,Core Gene
Zm00039ab250680,pan_gene_18564,Core Gene
Zm00039ab250700,pan_gene_18565,Core Gene
Zm00039ab250710,pan_gene_18566,Core Gene
Zm00039ab250720,pan_gene_18567,Core Gene
Zm00039ab250730,pan_gene_18568,Core Gene
Zm00039ab250750,pan_gene_18569,Dispensable Gene
Zm00039ab250760,pan_gene_18570,Core Gene
Zm00039ab250830,pan_gene_18571,Dispensable Gene
Zm00039ab250810,pan_gene_18572,Core Gene
Zm00039ab250900,pan_gene_18573,Near-Core Gene
Zm00039ab250910,pan_gene_18574,Core Gene
Zm00039ab250920,pan_gene_18575,Core Gene
Zm00039ab250930,pan_gene_18576,Core Gene
Zm00039ab250940,pan_gene_18577,Core Gene
Zm00039ab250950,pan_gene_18578,Near-Core Gene
Zm00039ab251000,pan_gene_18579,Core Gene
Zm00039ab251010,pan_gene_18580,Core Gene
Zm00039ab251020,pan_gene_18581,Core Gene
Zm00039ab251120,pan_gene_18583,Core Gene
Zm00039ab251130,pan_gene_18585,Core Gene
Zm00039ab251140,pan_gene_18586,Dispensable Gene
Zm00039ab251160,pan_gene_18588,Core Gene
Zm00039ab251150,pan_gene_18589,Dispensable Gene
Zm00039ab251170,pan_gene_18590,Core Gene
Zm00039ab251190,pan_gene_18591,Core Gene
Zm00039ab251200,pan_gene_18592,Near-Core Gene
Zm00039ab251210,pan_gene_18595,Core Gene
Zm00039ab251230,pan_gene_18596,Core Gene
Zm00039ab251240,pan_gene_18597,Core Gene
Zm00039ab251250,pan_gene_18598,Core Gene
Zm00039ab251260,pan_gene_18599,Core Gene
Zm00039ab251280,pan_gene_18600,Core Gene
Zm00039ab251300,pan_gene_18601,Core Gene
Zm00039ab251310,pan_gene_18602,Core Gene
Zm00039ab251320,pan_gene_18603,Core Gene
Zm00039ab251330,pan_gene_18605,Core Gene
Zm00039ab251340,pan_gene_18607,Core Gene
Zm00039ab251350,pan_gene_18608,Near-Core Gene
Zm00039ab251360,pan_gene_18609,Near-Core Gene
Zm00039ab251370,pan_gene_18610,Near-Core Gene
Zm00039ab251380,pan_gene_18612,Near-Core Gene
Zm00039ab251390,pan_gene_18613,Near-Core Gene
Zm00039ab251410,pan_gene_18614,Near-Core Gene
Zm00039ab251420,pan_gene_18615,Near-Core Gene
Zm00039ab251430,pan_gene_18616,Near-Core Gene
Zm00039ab251440,pan_gene_18617,Near-Core Gene
Zm00039ab251470,pan_gene_18618,Near-Core Gene
Zm00039ab251480,pan_gene_18619,Near-Core Gene
Zm00039ab251490,pan_gene_18620,Near-Core Gene
Zm00039ab251500,pan_gene_18621,Near-Core Gene
Zm00039ab251510,pan_gene_18622,Near-Core Gene
Zm00039ab251520,pan_gene_18623,Near-Core Gene
Zm00039ab251530,pan_gene_18624,Near-Core Gene
Zm00039ab251550,pan_gene_18625,Near-Core Gene
Zm00039ab251560,pan_gene_18626,Near-Core Gene
Zm00039ab251570,pan_gene_18627,Near-Core Gene
Zm00039ab251580,pan_gene_18628,Dispensable Gene
Zm00039ab251590,pan_gene_18629,Dispensable Gene
Zm00039ab251610,pan_gene_18630,Near-Core Gene
Zm00039ab251620,pan_gene_18631,Near-Core Gene
Zm00039ab251630,pan_gene_18632,Near-Core Gene
Zm00039ab251640,pan_gene_18633,Near-Core Gene
Zm00039ab251650,pan_gene_18634,Near-Core Gene
Zm00039ab251670,pan_gene_18636,Near-Core Gene
Zm00039ab251690,pan_gene_18637,Near-Core Gene
Zm00039ab251710,pan_gene_18638,Near-Core Gene
Zm00039ab251720,pan_gene_18639,Core Gene
Zm00039ab251740,pan_gene_18640,Dispensable Gene
Zm00039ab251750,pan_gene_18641,Core Gene
Zm00039ab251760,pan_gene_18642,Core Gene
Zm00039ab251770,pan_gene_18643,Core Gene
gmap_ID=chr5:184176085-184176807,pan_gene_18644,Near-Core Gene
Zm00039ab251790,pan_gene_18645,Core Gene
Zm00039ab251810,pan_gene_18646,Core Gene
Zm00039ab251820,pan_gene_18647,Core Gene
Zm00039ab251840,pan_gene_18648,Core Gene
Zm00039ab251850,pan_gene_18649,Near-Core Gene
Zm00039ab251870,pan_gene_18650,Near-Core Gene
Zm00039ab251880,pan_gene_18651,Near-Core Gene
Zm00039ab251890,pan_gene_18652,Near-Core Gene
Zm00039ab251900,pan_gene_18653,Near-Core Gene
Zm00039ab251910,pan_gene_18654,Near-Core Gene
Zm00039ab251920,pan_gene_18656,Near-Core Gene
Zm00039ab251930,pan_gene_18657,Near-Core Gene
Zm00039ab251940,pan_gene_18658,Near-Core Gene
Zm00039ab251950,pan_gene_18659,Near-Core Gene
Zm00039ab251960,pan_gene_18660,Near-Core Gene
Zm00039ab251970,pan_gene_18661,Near-Core Gene
Zm00039ab251980,pan_gene_18662,Near-Core Gene
Zm00039ab251990,pan_gene_18663,Near-Core Gene
Zm00039ab252020,pan_gene_18664,Near-Core Gene
Zm00039ab252040,pan_gene_18665,Near-Core Gene
Zm00039ab252060,pan_gene_18666,Near-Core Gene
Zm00039ab252070,pan_gene_18667,Near-Core Gene
Zm00039ab252080,pan_gene_18668,Near-Core Gene
Zm00039ab252090,pan_gene_18669,Near-Core Gene
Zm00039ab252110,pan_gene_18670,Near-Core Gene
Zm00039ab252120,pan_gene_18671,Near-Core Gene
Zm00039ab252150,pan_gene_18672,Near-Core Gene
Zm00039ab252160,pan_gene_18673,Near-Core Gene
Zm00039ab252170,pan_gene_18674,Near-Core Gene
Zm00039ab252190,pan_gene_18675,Dispensable Gene
Zm00039ab252230,pan_gene_18676,Near-Core Gene
Zm00039ab252240,pan_gene_18677,Near-Core Gene
Zm00039ab252260,pan_gene_18678,Near-Core Gene
Zm00039ab252280,pan_gene_18679,Near-Core Gene
Zm00039ab252320,pan_gene_18680,Near-Core Gene
Zm00039ab252330,pan_gene_18681,Near-Core Gene
Zm00039ab252340,pan_gene_18682,Near-Core Gene
Zm00039ab252350,pan_gene_18683,Near-Core Gene
Zm00039ab252360,pan_gene_18684,Near-Core Gene
Zm00039ab252370,pan_gene_18685,Near-Core Gene
Zm00039ab252380,pan_gene_18686,Near-Core Gene
Zm00039ab252390,pan_gene_18687,Near-Core Gene
Zm00039ab252400,pan_gene_18688,Near-Core Gene
Zm00039ab252410,pan_gene_18689,Near-Core Gene
Zm00039ab252420,pan_gene_18690,Near-Core Gene
Zm00039ab252430,pan_gene_18691,Near-Core Gene
Zm00039ab252450,pan_gene_18692,Near-Core Gene
Zm00039ab252460,pan_gene_18693,Near-Core Gene
Zm00039ab252470,pan_gene_18694,Near-Core Gene
Zm00039ab252480,pan_gene_18695,Near-Core Gene
Zm00039ab252490,pan_gene_18696,Near-Core Gene
Zm00039ab252500,pan_gene_18697,Near-Core Gene
Zm00039ab252510,pan_gene_18698,Near-Core Gene
Zm00039ab252520,pan_gene_18699,Near-Core Gene
gmap_ID=chr5:187282895-187283938,pan_gene_18700,Dispensable Gene
Zm00039ab252580,pan_gene_18701,Dispensable Gene
Zm00039ab252610,pan_gene_18702,Near-Core Gene
Zm00039ab252630,pan_gene_18703,Near-Core Gene
gmap_ID=chr5:188015375-188018351,pan_gene_18704,Dispensable Gene
Zm00039ab252670,pan_gene_18705,Dispensable Gene
Zm00039ab252720,pan_gene_18706,Near-Core Gene
Zm00039ab252730,pan_gene_18707,Near-Core Gene
Zm00039ab252770,pan_gene_18709,Near-Core Gene
Zm00039ab252780,pan_gene_18710,Near-Core Gene
Zm00039ab252790,pan_gene_18711,Near-Core Gene
Zm00039ab252860,pan_gene_18712,Near-Core Gene
Zm00039ab252870,pan_gene_18713,Near-Core Gene
Zm00039ab252880,pan_gene_18714,Dispensable Gene
Zm00039ab252920,pan_gene_18715,Near-Core Gene
Zm00039ab252930,pan_gene_18716,Near-Core Gene
gmap_ID=chr5:188950561-188950902,pan_gene_18717,Dispensable Gene
Zm00039ab252950,pan_gene_18718,Near-Core Gene
Zm00039ab252960,pan_gene_18719,Near-Core Gene
Zm00039ab252970,pan_gene_18720,Dispensable Gene
Zm00039ab252990,pan_gene_18721,Near-Core Gene
Zm00039ab253010,pan_gene_18722,Near-Core Gene
Zm00039ab253020,pan_gene_18723,Near-Core Gene
Zm00039ab253030,pan_gene_18724,Near-Core Gene
Zm00039ab253100,pan_gene_18725,Core Gene
Zm00039ab253110,pan_gene_18726,Core Gene
Zm00039ab253130,pan_gene_18727,Core Gene
Zm00039ab253140,pan_gene_18728,Core Gene
Zm00039ab253190,pan_gene_18729,Core Gene
Zm00039ab253200,pan_gene_18730,Core Gene
Zm00039ab253210,pan_gene_18732,Core Gene
Zm00039ab253250,pan_gene_18733,Core Gene
Zm00039ab253270,pan_gene_18734,Dispensable Gene
Zm00039ab253280,pan_gene_18735,Core Gene
Zm00039ab253300,pan_gene_18736,Dispensable Gene
Zm00039ab253310,pan_gene_18737,Dispensable Gene
Zm00039ab253320,pan_gene_18738,Core Gene
Zm00039ab253340,pan_gene_18739,Core Gene
Zm00039ab253380,pan_gene_18740,Near-Core Gene
Zm00039ab253360,pan_gene_18741,Near-Core Gene
Zm00039ab253420,pan_gene_18742,Near-Core Gene
Zm00039ab253430,pan_gene_18743,Near-Core Gene
Zm00039ab253440,pan_gene_18744,Near-Core Gene
Zm00039ab253460,pan_gene_18745,Near-Core Gene
Zm00039ab253470,pan_gene_18746,Near-Core Gene
Zm00039ab253480,pan_gene_18747,Near-Core Gene
gmap_ID=chr5:190777923-190778460,pan_gene_18748,Dispensable Gene
Zm00039ab253490,pan_gene_18749,Near-Core Gene
Zm00039ab253510,pan_gene_18750,Near-Core Gene
Zm00039ab253530,pan_gene_18751,Near-Core Gene
Zm00039ab253560,pan_gene_18752,Near-Core Gene
Zm00039ab253570,pan_gene_18753,Near-Core Gene
Zm00039ab253580,pan_gene_18754,Near-Core Gene
Zm00039ab253590,pan_gene_18755,Near-Core Gene
Zm00039ab253610,pan_gene_18756,Near-Core Gene
Zm00039ab253640,pan_gene_18757,Near-Core Gene
Zm00039ab253650,pan_gene_18758,Near-Core Gene
Zm00039ab253660,pan_gene_18759,Dispensable Gene
Zm00039ab253670,pan_gene_18760,Near-Core Gene
Zm00039ab253680,pan_gene_18761,Near-Core Gene
Zm00039ab253720,pan_gene_18762,Core Gene
Zm00039ab253730,pan_gene_18764,Core Gene
Zm00039ab253740,pan_gene_18765,Core Gene
Zm00039ab253750,pan_gene_18766,Core Gene
Zm00039ab253760,pan_gene_18767,Core Gene
Zm00039ab253770,pan_gene_18768,Core Gene
Zm00039ab253800,pan_gene_18769,Dispensable Gene
Zm00039ab253820,pan_gene_18770,Dispensable Gene
Zm00039ab253830,pan_gene_18771,Dispensable Gene
gmap_ID=chr5:191632768-191634662,pan_gene_18772,Dispensable Gene
Zm00039ab253850,pan_gene_18773,Core Gene
Zm00039ab253860,pan_gene_18774,Core Gene
Zm00039ab253870,pan_gene_18775,Core Gene
Zm00039ab253880,pan_gene_18776,Core Gene
Zm00039ab253900,pan_gene_18777,Core Gene
Zm00039ab253920,pan_gene_18778,Core Gene
Zm00039ab253930,pan_gene_18779,Core Gene
Zm00039ab253940,pan_gene_18780,Core Gene
Zm00039ab253950,pan_gene_18781,Core Gene
Zm00039ab254000,pan_gene_18782,Core Gene
Zm00039ab254020,pan_gene_18783,Core Gene
Zm00039ab254030,pan_gene_18784,Dispensable Gene
Zm00039ab254040,pan_gene_18785,Core Gene
Zm00039ab254050,pan_gene_18786,Core Gene
Zm00039ab254060,pan_gene_18787,Core Gene
Zm00039ab254070,pan_gene_18788,Core Gene
Zm00039ab254080,pan_gene_18790,Core Gene
Zm00039ab254090,pan_gene_18791,Core Gene
Zm00039ab254100,pan_gene_18792,Core Gene
Zm00039ab254120,pan_gene_18793,Core Gene
Zm00039ab254130,pan_gene_18794,Core Gene
Zm00039ab254150,pan_gene_18795,Core Gene
Zm00039ab254160,pan_gene_18796,Core Gene
Zm00039ab254210,pan_gene_18797,Core Gene
Zm00039ab254220,pan_gene_18799,Core Gene
Zm00039ab254230,pan_gene_18801,Near-Core Gene
gmap_ID=chr5:193055966-193056154,pan_gene_18803,Dispensable Gene
gmap_ID=chr5:193163722-193178602,pan_gene_18804,Near-Core Gene
Zm00039ab254270,pan_gene_18807,Near-Core Gene
Zm00039ab254280,pan_gene_18808,Near-Core Gene
Zm00039ab254290,pan_gene_18809,Near-Core Gene
gmap_ID=chr5:193349149-193349499,pan_gene_18810,Near-Core Gene
Zm00039ab254300,pan_gene_18811,Near-Core Gene
Zm00039ab254310,pan_gene_18812,Near-Core Gene
Zm00039ab254330,pan_gene_18813,Near-Core Gene
Zm00039ab254350,pan_gene_18814,Near-Core Gene
Zm00039ab254360,pan_gene_18815,Near-Core Gene
Zm00039ab254430,pan_gene_18818,Near-Core Gene
Zm00039ab254470,pan_gene_18821,Near-Core Gene
Zm00039ab254480,pan_gene_18823,Near-Core Gene
Zm00039ab254510,pan_gene_18824,Dispensable Gene
Zm00039ab254520,pan_gene_18825,Near-Core Gene
Zm00039ab254530,pan_gene_18826,Near-Core Gene
gmap_ID=chr5:193802868-193806452,pan_gene_18827,Dispensable Gene
Zm00039ab254540,pan_gene_18828,Near-Core Gene
Zm00039ab254550,pan_gene_18829,Near-Core Gene
gmap_ID=chr5:193912918-193913212,pan_gene_18830,Dispensable Gene
Zm00039ab254560,pan_gene_18831,Near-Core Gene
Zm00039ab254570,pan_gene_18832,Near-Core Gene
gmap_ID=chr5:193937546-193938179,pan_gene_18833,Dispensable Gene
Zm00039ab254580,pan_gene_18834,Near-Core Gene
Zm00039ab254610,pan_gene_18835,Near-Core Gene
Zm00039ab254620,pan_gene_18836,Dispensable Gene
Zm00039ab254630,pan_gene_18837,Near-Core Gene
Zm00039ab254690,pan_gene_18838,Near-Core Gene
Zm00039ab254700,pan_gene_18839,Near-Core Gene
Zm00039ab254720,pan_gene_18840,Near-Core Gene
Zm00039ab254730,pan_gene_18842,Near-Core Gene
Zm00039ab254770,pan_gene_18844,Near-Core Gene
Zm00039ab254780,pan_gene_18845,Near-Core Gene
Zm00039ab254790,pan_gene_18846,Near-Core Gene
Zm00039ab254800,pan_gene_18847,Near-Core Gene
Zm00039ab254810,pan_gene_18848,Dispensable Gene
Zm00039ab254820,pan_gene_18849,Near-Core Gene
Zm00039ab254830,pan_gene_18850,Near-Core Gene
Zm00039ab254840,pan_gene_18851,Near-Core Gene
Zm00039ab254850,pan_gene_18852,Near-Core Gene
Zm00039ab254860,pan_gene_18853,Near-Core Gene
Zm00039ab254890,pan_gene_18854,Core Gene
Zm00039ab254910,pan_gene_18856,Core Gene
Zm00039ab254940,pan_gene_18857,Core Gene
Zm00039ab254960,pan_gene_18858,Core Gene
Zm00039ab254970,pan_gene_18859,Dispensable Gene
Zm00039ab254980,pan_gene_18860,Dispensable Gene
Zm00039ab254990,pan_gene_18861,Core Gene
Zm00039ab255000,pan_gene_18862,Core Gene
Zm00039ab255010,pan_gene_18863,Core Gene
Zm00039ab255040,pan_gene_18864,Core Gene
Zm00039ab255050,pan_gene_18865,Dispensable Gene
Zm00039ab255060,pan_gene_18866,Core Gene
gmap_ID=chr5:195637300-195637851,pan_gene_18867,Dispensable Gene
gmap_ID=chr5:195637944-195638297,pan_gene_18868,Dispensable Gene
Zm00039ab255090,pan_gene_18869,Core Gene
Zm00039ab255100,pan_gene_18870,Core Gene
Zm00039ab255120,pan_gene_18871,Core Gene
Zm00039ab255130,pan_gene_18872,Core Gene
Zm00039ab255160,pan_gene_18873,Core Gene
Zm00039ab255190,pan_gene_18875,Core Gene
gmap_ID=chr5:196055644-196140503,pan_gene_18876,Core Gene
Zm00039ab255210,pan_gene_18878,Core Gene
Zm00039ab255230,pan_gene_18879,Core Gene
Zm00039ab255250,pan_gene_18880,Core Gene
Zm00039ab255260,pan_gene_18881,Core Gene
Zm00039ab255270,pan_gene_18882,Core Gene
Zm00039ab255290,pan_gene_18883,Core Gene
Zm00039ab255300,pan_gene_18884,Core Gene
Zm00039ab255320,pan_gene_18885,Core Gene
Zm00039ab255330,pan_gene_18886,Core Gene
Zm00039ab255340,pan_gene_18887,Core Gene
Zm00039ab255350,pan_gene_18888,Core Gene
Zm00039ab255360,pan_gene_18889,Core Gene
Zm00039ab255370,pan_gene_18890,Core Gene
Zm00039ab255380,pan_gene_18891,Core Gene
Zm00039ab255390,pan_gene_18892,Core Gene
Zm00039ab255400,pan_gene_18894,Core Gene
Zm00039ab255430,pan_gene_18895,Core Gene
Zm00039ab255450,pan_gene_18896,Core Gene
Zm00039ab255460,pan_gene_18897,Core Gene
gmap_ID=chr5:197376024-197376786,pan_gene_18898,Core Gene
Zm00039ab255480,pan_gene_18899,Core Gene
Zm00039ab255490,pan_gene_18900,Core Gene
Zm00039ab255500,pan_gene_18901,Core Gene
Zm00039ab255510,pan_gene_18902,Dispensable Gene
Zm00039ab255530,pan_gene_18903,Core Gene
Zm00039ab255540,pan_gene_18904,Core Gene
Zm00039ab255550,pan_gene_18905,Dispensable Gene
Zm00039ab255560,pan_gene_18906,Core Gene
Zm00039ab255570,pan_gene_18907,Core Gene
gmap_ID=chr5:197723561-197724325,pan_gene_18908,Dispensable Gene
Zm00039ab255580,pan_gene_18909,Core Gene
Zm00039ab255590,pan_gene_18910,Near-Core Gene
Zm00039ab255600,pan_gene_18911,Core Gene
Zm00039ab255610,pan_gene_18912,Core Gene
gmap_ID=chr5:197849164-197849496,pan_gene_18913,Dispensable Gene
Zm00039ab255620,pan_gene_18915,Core Gene
Zm00039ab255630,pan_gene_18916,Core Gene
Zm00039ab255640,pan_gene_18917,Core Gene
Zm00039ab255650,pan_gene_18918,Dispensable Gene
Zm00039ab255660,pan_gene_18919,Core Gene
Zm00039ab255670,pan_gene_18920,Core Gene
gmap_ID=chr5:198292401-198302336,pan_gene_18921,Dispensable Gene
Zm00039ab255700,pan_gene_18922,Core Gene
Zm00039ab255710,pan_gene_18923,Core Gene
Zm00039ab255720,pan_gene_18924,Core Gene
gmap_ID=chr5:198558595-198559006,pan_gene_18925,Near-Core Gene
Zm00039ab255760,pan_gene_18927,Core Gene
Zm00039ab255770,pan_gene_18928,Core Gene
Zm00039ab255780,pan_gene_18929,Core Gene
Zm00039ab255800,pan_gene_18930,Dispensable Gene
Zm00039ab255810,pan_gene_18931,Near-Core Gene
Zm00039ab255820,pan_gene_18932,Near-Core Gene
Zm00039ab255850,pan_gene_18933,Core Gene
Zm00039ab255860,pan_gene_18934,Core Gene
Zm00039ab255880,pan_gene_18936,Dispensable Gene
Zm00039ab255890,pan_gene_18937,Core Gene
Zm00039ab255900,pan_gene_18938,Core Gene
Zm00039ab255910,pan_gene_18939,Core Gene
Zm00039ab255920,pan_gene_18940,Core Gene
Zm00039ab255940,pan_gene_18941,Core Gene
Zm00039ab255930,pan_gene_18942,Core Gene
Zm00039ab255950,pan_gene_18943,Core Gene
Zm00039ab255960,pan_gene_18944,Core Gene
Zm00039ab255980,pan_gene_18945,Core Gene
gmap_ID=chr5:199761102-199762844,pan_gene_18946,Core Gene
Zm00039ab256010,pan_gene_18947,Core Gene
Zm00039ab256030,pan_gene_18948,Core Gene
Zm00039ab256040,pan_gene_18949,Core Gene
Zm00039ab256020,pan_gene_18950,Core Gene
Zm00039ab256060,pan_gene_18951,Core Gene
Zm00039ab256070,pan_gene_18952,Core Gene
Zm00039ab256110,pan_gene_18953,Core Gene
Zm00039ab256120,pan_gene_18954,Near-Core Gene
Zm00039ab256130,pan_gene_18955,Core Gene
Zm00039ab256140,pan_gene_18956,Core Gene
Zm00039ab256150,pan_gene_18957,Core Gene
Zm00039ab256160,pan_gene_18958,Core Gene
Zm00039ab256170,pan_gene_18959,Core Gene
Zm00039ab256200,pan_gene_18960,Dispensable Gene
Zm00039ab256210,pan_gene_18962,Dispensable Gene
gmap_ID=chr5:200699316-200699771,pan_gene_18963,Dispensable Gene
Zm00039ab256220,pan_gene_18964,Core Gene
Zm00039ab256230,pan_gene_18965,Core Gene
Zm00039ab256240,pan_gene_18966,Core Gene
Zm00039ab256250,pan_gene_18967,Core Gene
Zm00039ab256260,pan_gene_18968,Core Gene
Zm00039ab256270,pan_gene_18969,Core Gene
Zm00039ab256290,pan_gene_18970,Core Gene
Zm00039ab256350,pan_gene_18971,Core Gene
Zm00039ab256380,pan_gene_18972,Core Gene
Zm00039ab256390,pan_gene_18973,Core Gene
Zm00039ab256280,pan_gene_18974,Core Gene
Zm00039ab256410,pan_gene_18975,Core Gene
Zm00039ab256420,pan_gene_18976,Core Gene
Zm00039ab256430,pan_gene_18977,Core Gene
Zm00039ab256460,pan_gene_18978,Core Gene
Zm00039ab256470,pan_gene_18979,Core Gene
gmap_ID=chr5:201339911-201340318,pan_gene_18980,Core Gene
Zm00039ab256480,pan_gene_18982,Core Gene
gmap_ID=chr5:201514165-201515042,pan_gene_18983,Dispensable Gene
Zm00039ab256490,pan_gene_18985,Core Gene
Zm00039ab256500,pan_gene_18986,Core Gene
Zm00039ab256520,pan_gene_18987,Core Gene
Zm00039ab256530,pan_gene_18988,Core Gene
Zm00039ab256540,pan_gene_18989,Core Gene
Zm00039ab256580,pan_gene_18990,Core Gene
Zm00039ab256590,pan_gene_18991,Core Gene
Zm00039ab256610,pan_gene_18993,Core Gene
Zm00039ab256620,pan_gene_18995,Dispensable Gene
Zm00039ab256630,pan_gene_18996,Core Gene
Zm00039ab256640,pan_gene_18997,Core Gene
Zm00039ab256650,pan_gene_18998,Core Gene
Zm00039ab256660,pan_gene_18999,Core Gene
Zm00039ab256670,pan_gene_19000,Core Gene
Zm00039ab256680,pan_gene_19001,Core Gene
Zm00039ab256690,pan_gene_19002,Core Gene
Zm00039ab256700,pan_gene_19003,Near-Core Gene
Zm00039ab256710,pan_gene_19004,Core Gene
Zm00039ab256720,pan_gene_19005,Core Gene
Zm00039ab256730,pan_gene_19006,Core Gene
Zm00039ab256740,pan_gene_19007,Core Gene
Zm00039ab256760,pan_gene_19008,Core Gene
Zm00039ab256770,pan_gene_19009,Core Gene
Zm00039ab256780,pan_gene_19010,Core Gene
Zm00039ab256790,pan_gene_19011,Core Gene
Zm00039ab256800,pan_gene_19012,Core Gene
Zm00039ab256810,pan_gene_19013,Core Gene
Zm00039ab256820,pan_gene_19014,Core Gene
Zm00039ab256830,pan_gene_19015,Core Gene
Zm00039ab256850,pan_gene_19016,Dispensable Gene
Zm00039ab256860,pan_gene_19017,Dispensable Gene
Zm00039ab256870,pan_gene_19018,Core Gene
Zm00039ab256890,pan_gene_19019,Core Gene
Zm00039ab256900,pan_gene_19020,Core Gene
Zm00039ab256910,pan_gene_19021,Core Gene
Zm00039ab256920,pan_gene_19022,Core Gene
Zm00039ab256930,pan_gene_19023,Core Gene
Zm00039ab256950,pan_gene_19024,Core Gene
Zm00039ab256960,pan_gene_19025,Core Gene
Zm00039ab256970,pan_gene_19026,Core Gene
Zm00039ab256990,pan_gene_19027,Core Gene
Zm00039ab257010,pan_gene_19028,Core Gene
Zm00039ab257020,pan_gene_19029,Core Gene
Zm00039ab257050,pan_gene_19030,Core Gene
Zm00039ab257140,pan_gene_19031,Core Gene
Zm00039ab257150,pan_gene_19032,Core Gene
Zm00039ab257160,pan_gene_19034,Dispensable Gene
Zm00039ab257180,pan_gene_19035,Near-Core Gene
Zm00039ab257190,pan_gene_19036,Core Gene
Zm00039ab257200,pan_gene_19037,Core Gene
Zm00039ab257210,pan_gene_19038,Core Gene
Zm00039ab257230,pan_gene_19039,Core Gene
Zm00039ab257240,pan_gene_19040,Core Gene
Zm00039ab257250,pan_gene_19041,Core Gene
Zm00039ab257260,pan_gene_19042,Core Gene
Zm00039ab257270,pan_gene_19044,Core Gene
Zm00039ab257280,pan_gene_19045,Core Gene
Zm00039ab257290,pan_gene_19047,Core Gene
Zm00039ab257300,pan_gene_19048,Core Gene
Zm00039ab257310,pan_gene_19049,Core Gene
Zm00039ab257320,pan_gene_19050,Core Gene
Zm00039ab257330,pan_gene_19051,Core Gene
Zm00039ab257340,pan_gene_19052,Core Gene
Zm00039ab257350,pan_gene_19053,Core Gene
Zm00039ab257360,pan_gene_19054,Core Gene
Zm00039ab257370,pan_gene_19055,Core Gene
Zm00039ab257390,pan_gene_19056,Dispensable Gene
Zm00039ab257400,pan_gene_19057,Dispensable Gene
Zm00039ab257420,pan_gene_19058,Core Gene
Zm00039ab257430,pan_gene_19059,Core Gene
Zm00039ab257440,pan_gene_19060,Near-Core Gene
Zm00039ab257450,pan_gene_19061,Core Gene
Zm00039ab257460,pan_gene_19063,Core Gene
Zm00039ab257470,pan_gene_19064,Core Gene
Zm00039ab257480,pan_gene_19065,Core Gene
Zm00039ab257490,pan_gene_19066,Core Gene
Zm00039ab257500,pan_gene_19067,Core Gene
Zm00039ab257520,pan_gene_19068,Core Gene
Zm00039ab257530,pan_gene_19069,Core Gene
Zm00039ab257540,pan_gene_19070,Core Gene
Zm00039ab257550,pan_gene_19071,Core Gene
Zm00039ab257560,pan_gene_19072,Core Gene
Zm00039ab257570,pan_gene_19073,Dispensable Gene
Zm00039ab257590,pan_gene_19074,Core Gene
Zm00039ab257610,pan_gene_19075,Core Gene
Zm00039ab257620,pan_gene_19076,Core Gene
Zm00039ab257630,pan_gene_19077,Core Gene
Zm00039ab257680,pan_gene_19080,Core Gene
Zm00039ab257690,pan_gene_19081,Core Gene
Zm00039ab257700,pan_gene_19082,Core Gene
Zm00039ab257710,pan_gene_19083,Core Gene
Zm00039ab257720,pan_gene_19084,Core Gene
Zm00039ab257730,pan_gene_19085,Core Gene
Zm00039ab257740,pan_gene_19086,Core Gene
Zm00039ab257750,pan_gene_19087,Core Gene
Zm00039ab257760,pan_gene_19088,Core Gene
Zm00039ab257770,pan_gene_19089,Core Gene
Zm00039ab257780,pan_gene_19090,Core Gene
