gene,pan,class
Zm00031ab025820,pan_gene_1957,Dispensable Gene
Zm00031ab025780,pan_gene_1958,Core Gene
Zm00031ab025790,pan_gene_1959,Core Gene
Zm00031ab025810,pan_gene_1962,Core Gene
Zm00031ab025840,pan_gene_1963,Core Gene
Zm00031ab025850,pan_gene_1965,Core Gene
Zm00031ab025860,pan_gene_1966,Core Gene
Zm00031ab025870,pan_gene_1967,Core Gene
Zm00031ab025910,pan_gene_1969,Core Gene
Zm00031ab025920,pan_gene_1970,Core Gene
Zm00031ab025930,pan_gene_1971,Core Gene
Zm00031ab025940,pan_gene_1972,Core Gene
Zm00031ab025960,pan_gene_1973,Core Gene
Zm00031ab025970,pan_gene_1974,Core Gene
Zm00031ab026020,pan_gene_1976,Core Gene
Zm00031ab026030,pan_gene_1977,Dispensable Gene
Zm00031ab026070,pan_gene_1978,Core Gene
Zm00031ab026080,pan_gene_1979,Core Gene
Zm00031ab026130,pan_gene_1981,Core Gene
Zm00031ab026150,pan_gene_1983,Core Gene
Zm00031ab026170,pan_gene_1984,Core Gene
Zm00031ab026180,pan_gene_1985,Dispensable Gene
Zm00031ab026210,pan_gene_1986,Core Gene
Zm00031ab026250,pan_gene_1987,Core Gene
Zm00031ab026260,pan_gene_1988,Near-Core Gene
Zm00031ab026270,pan_gene_1989,Core Gene
Zm00031ab026280,pan_gene_1990,Core Gene
Zm00031ab026290,pan_gene_1991,Core Gene
Zm00031ab026300,pan_gene_1992,Core Gene
Zm00031ab026310,pan_gene_1993,Core Gene
Zm00031ab026320,pan_gene_1994,Dispensable Gene
Zm00031ab026370,pan_gene_1995,Core Gene
Zm00031ab026390,pan_gene_1996,Core Gene
Zm00031ab026410,pan_gene_1997,Core Gene
Zm00031ab026520,pan_gene_1998,Near-Core Gene
Zm00031ab026530,pan_gene_1999,Dispensable Gene
Zm00031ab026540,pan_gene_2000,Near-Core Gene
Zm00031ab026560,pan_gene_2001,Dispensable Gene
Zm00031ab026580,pan_gene_2002,Dispensable Gene
Zm00031ab026600,pan_gene_2003,Core Gene
Zm00031ab026610,pan_gene_2004,Core Gene
gmap_ID=chr1:119188808-119189366,pan_gene_2005,Dispensable Gene
Zm00031ab026620,pan_gene_2006,Core Gene
Zm00031ab026630,pan_gene_2007,Core Gene
Zm00031ab026660,pan_gene_2008,Core Gene
Zm00031ab026670,pan_gene_2009,Dispensable Gene
Zm00031ab026680,pan_gene_2010,Core Gene
Zm00031ab026740,pan_gene_2011,Core Gene
Zm00031ab026760,pan_gene_2012,Core Gene
Zm00031ab026780,pan_gene_2013,Core Gene
Zm00031ab026800,pan_gene_2014,Core Gene
Zm00031ab026830,pan_gene_2015,Core Gene
Zm00031ab026860,pan_gene_2019,Core Gene
gmap_ID=chr1:121841262-121841585,pan_gene_2020,Core Gene
Zm00031ab026880,pan_gene_2021,Core Gene
Zm00031ab026920,pan_gene_2023,Core Gene
gmap_ID=chr1:123299182-123300230,pan_gene_2024,Core Gene
Zm00031ab027030,pan_gene_2026,Core Gene
Zm00031ab027020,pan_gene_2027,Core Gene
Zm00031ab027040,pan_gene_2028,Core Gene
Zm00031ab027050,pan_gene_2029,Core Gene
Zm00031ab027070,pan_gene_2030,Dispensable Gene
gmap_ID=chr1:124767626-124770974,pan_gene_2031,Core Gene
Zm00031ab027130,pan_gene_2032,Core Gene
Zm00031ab027140,pan_gene_2033,Core Gene
Zm00031ab027150,pan_gene_2034,Core Gene
Zm00031ab027170,pan_gene_2035,Core Gene
Zm00031ab027250,pan_gene_2037,Core Gene
Zm00031ab027270,pan_gene_2038,Near-Core Gene
Zm00031ab027260,pan_gene_2039,Core Gene
Zm00031ab027320,pan_gene_2040,Core Gene
Zm00031ab027340,pan_gene_2041,Core Gene
Zm00031ab027350,pan_gene_2042,Dispensable Gene
gmap_ID=chr1:127132353-127142361,pan_gene_2043,Dispensable Gene
Zm00031ab027370,pan_gene_2044,Core Gene
Zm00031ab027380,pan_gene_2045,Core Gene
Zm00031ab027390,pan_gene_2046,Dispensable Gene
Zm00031ab027400,pan_gene_2047,Dispensable Gene
Zm00031ab027420,pan_gene_2048,Core Gene
Zm00031ab027430,pan_gene_2049,Core Gene
Zm00031ab027440,pan_gene_2050,Core Gene
Zm00031ab027490,pan_gene_2051,Core Gene
Zm00031ab027500,pan_gene_2052,Core Gene
Zm00031ab027510,pan_gene_2053,Core Gene
Zm00031ab027560,pan_gene_2054,Core Gene
Zm00031ab027580,pan_gene_2055,Core Gene
gmap_ID=chr1:129198401-129200489,pan_gene_2056,Near-Core Gene
gmap_ID=chr1:129239788-129240948,pan_gene_2057,Core Gene
gmap_ID=chr1:129562340-129562735,pan_gene_2058,Core Gene
Zm00031ab027640,pan_gene_2059,Dispensable Gene
Zm00031ab027650,pan_gene_2060,Core Gene
Zm00031ab027660,pan_gene_2061,Core Gene
Zm00031ab027680,pan_gene_2062,Dispensable Gene
gmap_ID=chr1:130529992-130530402,pan_gene_2063,Core Gene
Zm00031ab027700,pan_gene_2064,Core Gene
Zm00031ab027730,pan_gene_2065,Core Gene
Zm00031ab027750,pan_gene_2066,Core Gene
Zm00031ab027760,pan_gene_2067,Core Gene
Zm00031ab027770,pan_gene_2068,Core Gene
Zm00031ab027810,pan_gene_2069,Core Gene
Zm00031ab027850,pan_gene_2070,Core Gene
gmap_ID=chr1:131823881-131828596,pan_gene_2071,Near-Core Gene
Zm00031ab027900,pan_gene_2072,Core Gene
Zm00031ab027910,pan_gene_2073,Near-Core Gene
Zm00031ab027940,pan_gene_2074,Core Gene
Zm00031ab027970,pan_gene_2075,Core Gene
Zm00031ab027980,pan_gene_2076,Core Gene
Zm00031ab028000,pan_gene_2077,Core Gene
gmap_ID=chr1:133369687-133370295,pan_gene_2078,Core Gene
Zm00031ab028070,pan_gene_2079,Dispensable Gene
Zm00031ab028030,pan_gene_2080,Dispensable Gene
Zm00031ab028040,pan_gene_2081,Core Gene
Zm00031ab028060,pan_gene_2082,Dispensable Gene
gmap_ID=chr1:134161084-134162459,pan_gene_2083,Near-Core Gene
Zm00031ab028100,pan_gene_2084,Core Gene
Zm00031ab028130,pan_gene_2085,Dispensable Gene
Zm00031ab028150,pan_gene_2086,Core Gene
Zm00031ab028160,pan_gene_2087,Dispensable Gene
Zm00031ab028170,pan_gene_2088,Core Gene
Zm00031ab028190,pan_gene_2089,Core Gene
Zm00031ab028200,pan_gene_2090,Near-Core Gene
gmap_ID=chr1:135158450-135158761,pan_gene_2091,Near-Core Gene
Zm00031ab028230,pan_gene_2092,Near-Core Gene
gmap_ID=chr1:135672378-135673200,pan_gene_2093,Dispensable Gene
gmap_ID=chr1:135673976-135675817,pan_gene_2094,Dispensable Gene
Zm00031ab028260,pan_gene_2095,Dispensable Gene
Zm00031ab028270,pan_gene_2096,Core Gene
Zm00031ab028310,pan_gene_2097,Dispensable Gene
Zm00031ab028320,pan_gene_2098,Core Gene
Zm00031ab028330,pan_gene_2099,Core Gene
Zm00031ab028350,pan_gene_2100,Core Gene
gmap_ID=chr1:136844630-136845099,pan_gene_2101,Near-Core Gene
gmap_ID=chr1:137980808-137981212,pan_gene_2102,Near-Core Gene
gmap_ID=chr1:138213274-138213984,pan_gene_2103,Core Gene
gmap_ID=chr1:138274459-138274883,pan_gene_2104,Core Gene
Zm00031ab028450,pan_gene_2106,Core Gene
Zm00031ab028950,pan_gene_2108,Core Gene
Zm00031ab028840,pan_gene_2113,Core Gene
Zm00031ab028480,pan_gene_2129,Core Gene
Zm00031ab028460,pan_gene_2130,Core Gene
Zm00031ab028970,pan_gene_2131,Core Gene
Zm00031ab028990,pan_gene_2132,Core Gene
Zm00031ab029000,pan_gene_2133,Core Gene
Zm00031ab029020,pan_gene_2134,Near-Core Gene
Zm00031ab029030,pan_gene_2135,Core Gene
Zm00031ab029050,pan_gene_2136,Core Gene
Zm00031ab029060,pan_gene_2137,Core Gene
Zm00031ab029070,pan_gene_2138,Core Gene
Zm00031ab029080,pan_gene_2139,Core Gene
Zm00031ab029120,pan_gene_2140,Core Gene
Zm00031ab029130,pan_gene_2141,Core Gene
Zm00031ab029150,pan_gene_2142,Core Gene
Zm00031ab029160,pan_gene_2145,Core Gene
gmap_ID=chr1:149623835-149624536,pan_gene_2146,Core Gene
Zm00031ab029200,pan_gene_2148,Core Gene
Zm00031ab029210,pan_gene_2149,Core Gene
Zm00031ab029240,pan_gene_2151,Core Gene
Zm00031ab029260,pan_gene_2152,Core Gene
Zm00031ab029280,pan_gene_2153,Core Gene
Zm00031ab029290,pan_gene_2154,Core Gene
Zm00031ab029320,pan_gene_2155,Core Gene
Zm00031ab029330,pan_gene_2156,Core Gene
Zm00031ab029360,pan_gene_2157,Core Gene
Zm00031ab029370,pan_gene_2159,Core Gene
Zm00031ab029390,pan_gene_2160,Core Gene
Zm00031ab029430,pan_gene_2161,Core Gene
Zm00031ab029450,pan_gene_2162,Core Gene
Zm00031ab029480,pan_gene_2164,Core Gene
Zm00031ab029500,pan_gene_2165,Core Gene
Zm00031ab029510,pan_gene_2166,Core Gene
gmap_ID=chr1:153438236-153439045,pan_gene_2167,Core Gene
gmap_ID=chr1:153548087-153584820,pan_gene_2168,Dispensable Gene
Zm00031ab029530,pan_gene_2169,Core Gene
Zm00031ab029540,pan_gene_2170,Core Gene
Zm00031ab029550,pan_gene_2171,Core Gene
Zm00031ab029560,pan_gene_2172,Core Gene
Zm00031ab029570,pan_gene_2173,Core Gene
Zm00031ab029580,pan_gene_2174,Dispensable Gene
gmap_ID=chr1:154398440-154398778,pan_gene_2175,Core Gene
Zm00031ab029600,pan_gene_2176,Core Gene
Zm00031ab029610,pan_gene_2177,Core Gene
Zm00031ab029620,pan_gene_2178,Core Gene
Zm00031ab029650,pan_gene_2180,Core Gene
Zm00031ab029660,pan_gene_2181,Core Gene
Zm00031ab029680,pan_gene_2182,Core Gene
Zm00031ab029700,pan_gene_2183,Core Gene
Zm00031ab029760,pan_gene_2184,Core Gene
Zm00031ab029800,pan_gene_2187,Core Gene
Zm00031ab029810,pan_gene_2188,Core Gene
Zm00031ab029820,pan_gene_2189,Core Gene
Zm00031ab029830,pan_gene_2190,Core Gene
Zm00031ab029840,pan_gene_2191,Core Gene
Zm00031ab029850,pan_gene_2192,Core Gene
Zm00031ab029860,pan_gene_2195,Core Gene
Zm00031ab029870,pan_gene_2196,Core Gene
Zm00031ab029880,pan_gene_2197,Core Gene
Zm00031ab029950,pan_gene_2198,Core Gene
Zm00031ab029960,pan_gene_2199,Core Gene
Zm00031ab029980,pan_gene_2200,Dispensable Gene
Zm00031ab030000,pan_gene_2201,Core Gene
Zm00031ab030010,pan_gene_2202,Core Gene
Zm00031ab030020,pan_gene_2203,Core Gene
Zm00031ab030030,pan_gene_2204,Near-Core Gene
Zm00031ab030050,pan_gene_2205,Core Gene
Zm00031ab030070,pan_gene_2206,Core Gene
Zm00031ab030090,pan_gene_2207,Core Gene
gmap_ID=chr1:158380749-158380958,pan_gene_2208,Core Gene
Zm00031ab030100,pan_gene_2209,Core Gene
Zm00031ab030110,pan_gene_2210,Core Gene
Zm00031ab030120,pan_gene_2215,Core Gene
Zm00031ab030130,pan_gene_2216,Core Gene
Zm00031ab030140,pan_gene_2218,Core Gene
gmap_ID=chr1:159092017-159092374,pan_gene_2219,Core Gene
Zm00031ab030150,pan_gene_2221,Core Gene
Zm00031ab030160,pan_gene_2222,Core Gene
gmap_ID=chr1:159379006-159409470,pan_gene_2223,Core Gene
Zm00031ab030170,pan_gene_2224,Near-Core Gene
Zm00031ab030190,pan_gene_2225,Dispensable Gene
Zm00031ab030200,pan_gene_2227,Core Gene
gmap_ID=chr1:160114504-160114941,pan_gene_2228,Dispensable Gene
Zm00031ab030240,pan_gene_2229,Dispensable Gene
Zm00031ab030260,pan_gene_2230,Dispensable Gene
Zm00031ab030270,pan_gene_2231,Dispensable Gene
Zm00031ab030300,pan_gene_2232,Dispensable Gene
Zm00031ab030340,pan_gene_2233,Core Gene
gmap_ID=chr1:160907249-160907581,pan_gene_2234,Core Gene
Zm00031ab030350,pan_gene_2235,Core Gene
Zm00031ab030370,pan_gene_2236,Near-Core Gene
Zm00031ab030380,pan_gene_2237,Core Gene
Zm00031ab030410,pan_gene_2239,Core Gene
Zm00031ab030420,pan_gene_2240,Core Gene
Zm00031ab030430,pan_gene_2241,Core Gene
gmap_ID=chr1:162112720-162112951,pan_gene_2242,Core Gene
Zm00031ab030440,pan_gene_2243,Core Gene
Zm00031ab030460,pan_gene_2244,Dispensable Gene
Zm00031ab030490,pan_gene_2245,Core Gene
Zm00031ab030500,pan_gene_2247,Core Gene
Zm00031ab030510,pan_gene_2248,Near-Core Gene
Zm00031ab030520,pan_gene_2249,Core Gene
Zm00031ab030530,pan_gene_2250,Core Gene
Zm00031ab030560,pan_gene_2251,Core Gene
Zm00031ab030610,pan_gene_2252,Core Gene
gmap_ID=chr1:163254146-163254505,pan_gene_2253,Dispensable Gene
Zm00031ab030620,pan_gene_2254,Core Gene
Zm00031ab030630,pan_gene_2255,Core Gene
Zm00031ab030650,pan_gene_2256,Core Gene
Zm00031ab030660,pan_gene_2257,Core Gene
Zm00031ab030680,pan_gene_2258,Core Gene
Zm00031ab030690,pan_gene_2259,Core Gene
Zm00031ab030700,pan_gene_2260,Dispensable Gene
Zm00031ab030710,pan_gene_2261,Core Gene
Zm00031ab030720,pan_gene_2262,Core Gene
Zm00031ab030730,pan_gene_2263,Core Gene
Zm00031ab030750,pan_gene_2264,Core Gene
Zm00031ab030780,pan_gene_2265,Core Gene
Zm00031ab030790,pan_gene_2266,Core Gene
Zm00031ab030800,pan_gene_2267,Core Gene
Zm00031ab030810,pan_gene_2268,Core Gene
Zm00031ab030820,pan_gene_2269,Core Gene
Zm00031ab030840,pan_gene_2270,Core Gene
Zm00031ab030850,pan_gene_2271,Core Gene
Zm00031ab030870,pan_gene_2272,Core Gene
Zm00031ab030890,pan_gene_2273,Core Gene
Zm00031ab030910,pan_gene_2274,Dispensable Gene
Zm00031ab030930,pan_gene_2275,Core Gene
Zm00031ab030940,pan_gene_2276,Dispensable Gene
Zm00031ab030960,pan_gene_2277,Core Gene
Zm00031ab031000,pan_gene_2278,Core Gene
Zm00031ab031020,pan_gene_2279,Dispensable Gene
Zm00031ab031030,pan_gene_2280,Dispensable Gene
Zm00031ab030990,pan_gene_2281,Core Gene
Zm00031ab031100,pan_gene_2287,Core Gene
Zm00031ab031110,pan_gene_2288,Core Gene
Zm00031ab031130,pan_gene_2289,Core Gene
Zm00031ab031150,pan_gene_2290,Core Gene
Zm00031ab031210,pan_gene_2291,Core Gene
Zm00031ab031240,pan_gene_2292,Near-Core Gene
Zm00031ab031250,pan_gene_2293,Core Gene
Zm00031ab031260,pan_gene_2294,Core Gene
Zm00031ab031270,pan_gene_2298,Core Gene
Zm00031ab031300,pan_gene_2299,Core Gene
Zm00031ab031310,pan_gene_2300,Dispensable Gene
Zm00031ab031340,pan_gene_2301,Core Gene
Zm00031ab031350,pan_gene_2302,Dispensable Gene
Zm00031ab031370,pan_gene_2303,Core Gene
Zm00031ab031380,pan_gene_2305,Core Gene
Zm00031ab031390,pan_gene_2306,Core Gene
Zm00031ab031400,pan_gene_2307,Core Gene
Zm00031ab031410,pan_gene_2308,Core Gene
Zm00031ab031420,pan_gene_2309,Core Gene
Zm00031ab031450,pan_gene_2311,Core Gene
Zm00031ab031460,pan_gene_2312,Dispensable Gene
Zm00031ab031470,pan_gene_2313,Core Gene
Zm00031ab031480,pan_gene_2314,Dispensable Gene
Zm00031ab031500,pan_gene_2315,Core Gene
Zm00031ab031530,pan_gene_2319,Core Gene
Zm00031ab031540,pan_gene_2320,Core Gene
Zm00031ab031560,pan_gene_2321,Core Gene
Zm00031ab031700,pan_gene_2322,Core Gene
Zm00031ab031710,pan_gene_2323,Core Gene
Zm00031ab031730,pan_gene_2324,Core Gene
Zm00031ab031740,pan_gene_2325,Core Gene
Zm00031ab031760,pan_gene_2326,Dispensable Gene
Zm00031ab031770,pan_gene_2327,Core Gene
Zm00031ab031780,pan_gene_2328,Core Gene
Zm00031ab031820,pan_gene_2330,Core Gene
gmap_ID=chr1:172755270-172757184,pan_gene_2331,Near-Core Gene
Zm00031ab031850,pan_gene_2332,Core Gene
Zm00031ab031860,pan_gene_2333,Core Gene
Zm00031ab031880,pan_gene_2335,Core Gene
gmap_ID=chr1:173384772-173401234,pan_gene_2336,Dispensable Gene
Zm00031ab031960,pan_gene_2337,Core Gene
gmap_ID=chr1:174204103-174206119,pan_gene_2338,Dispensable Gene
Zm00031ab031990,pan_gene_2339,Core Gene
Zm00031ab032000,pan_gene_2340,Core Gene
Zm00031ab032020,pan_gene_2341,Core Gene
Zm00031ab032030,pan_gene_2342,Core Gene
Zm00031ab032040,pan_gene_2343,Core Gene
Zm00031ab032060,pan_gene_2344,Core Gene
Zm00031ab032080,pan_gene_2345,Core Gene
Zm00031ab032090,pan_gene_2346,Core Gene
Zm00031ab032100,pan_gene_2347,Core Gene
Zm00031ab032110,pan_gene_2348,Core Gene
Zm00031ab032130,pan_gene_2349,Dispensable Gene
Zm00031ab032150,pan_gene_2350,Core Gene
Zm00031ab032170,pan_gene_2351,Core Gene
Zm00031ab032180,pan_gene_2352,Core Gene
Zm00031ab032190,pan_gene_2353,Core Gene
Zm00031ab032200,pan_gene_2354,Core Gene
Zm00031ab032210,pan_gene_2355,Core Gene
Zm00031ab032220,pan_gene_2356,Core Gene
Zm00031ab032240,pan_gene_2357,Core Gene
Zm00031ab032260,pan_gene_2358,Core Gene
Zm00031ab032270,pan_gene_2359,Core Gene
Zm00031ab032280,pan_gene_2360,Core Gene
Zm00031ab032330,pan_gene_2361,Core Gene
Zm00031ab032370,pan_gene_2362,Core Gene
Zm00031ab032380,pan_gene_2363,Core Gene
gmap_ID=chr1:177347146-177347634,pan_gene_2366,Dispensable Gene
Zm00031ab032420,pan_gene_2367,Dispensable Gene
Zm00031ab032510,pan_gene_2368,Core Gene
Zm00031ab032530,pan_gene_2369,Dispensable Gene
Zm00031ab032540,pan_gene_2370,Core Gene
Zm00031ab032550,pan_gene_2371,Core Gene
Zm00031ab032580,pan_gene_2373,Core Gene
Zm00031ab032610,pan_gene_2374,Core Gene
Zm00031ab032620,pan_gene_2376,Core Gene
Zm00031ab032630,pan_gene_2377,Dispensable Gene
Zm00031ab032640,pan_gene_2378,Core Gene
Zm00031ab032650,pan_gene_2379,Core Gene
Zm00031ab032660,pan_gene_2380,Core Gene
Zm00031ab032680,pan_gene_2381,Core Gene
Zm00031ab032690,pan_gene_2382,Core Gene
Zm00031ab032700,pan_gene_2383,Core Gene
Zm00031ab032730,pan_gene_2384,Core Gene
Zm00031ab032740,pan_gene_2385,Core Gene
Zm00031ab032750,pan_gene_2386,Core Gene
Zm00031ab032770,pan_gene_2387,Near-Core Gene
Zm00031ab032790,pan_gene_2388,Core Gene
Zm00031ab032800,pan_gene_2389,Core Gene
Zm00031ab032820,pan_gene_2390,Core Gene
Zm00031ab032890,pan_gene_2391,Core Gene
Zm00031ab032920,pan_gene_2392,Core Gene
Zm00031ab032930,pan_gene_2393,Core Gene
Zm00031ab032940,pan_gene_2394,Core Gene
Zm00031ab032950,pan_gene_2396,Core Gene
Zm00031ab032960,pan_gene_2397,Near-Core Gene
Zm00031ab032970,pan_gene_2398,Core Gene
Zm00031ab032980,pan_gene_2399,Dispensable Gene
Zm00031ab033070,pan_gene_2401,Core Gene
Zm00031ab033000,pan_gene_2402,Core Gene
Zm00031ab033030,pan_gene_2403,Core Gene
Zm00031ab033060,pan_gene_2405,Core Gene
Zm00031ab033080,pan_gene_2406,Core Gene
Zm00031ab033090,pan_gene_2407,Core Gene
Zm00031ab033100,pan_gene_2408,Core Gene
Zm00031ab033110,pan_gene_2409,Core Gene
Zm00031ab033150,pan_gene_2411,Core Gene
Zm00031ab033170,pan_gene_2412,Core Gene
Zm00031ab033180,pan_gene_2413,Core Gene
Zm00031ab033190,pan_gene_2414,Core Gene
Zm00031ab033200,pan_gene_2415,Core Gene
Zm00031ab033220,pan_gene_2416,Core Gene
Zm00031ab033240,pan_gene_2417,Dispensable Gene
Zm00031ab033270,pan_gene_2418,Core Gene
Zm00031ab033280,pan_gene_2419,Core Gene
Zm00031ab033320,pan_gene_2420,Core Gene
Zm00031ab033340,pan_gene_2421,Dispensable Gene
Zm00031ab033350,pan_gene_2422,Dispensable Gene
Zm00031ab033360,pan_gene_2423,Core Gene
Zm00031ab033370,pan_gene_2424,Core Gene
Zm00031ab033380,pan_gene_2425,Core Gene
Zm00031ab033390,pan_gene_2426,Core Gene
Zm00031ab033400,pan_gene_2427,Core Gene
Zm00031ab033440,pan_gene_2428,Core Gene
Zm00031ab033470,pan_gene_2430,Core Gene
Zm00031ab033480,pan_gene_2431,Core Gene
Zm00031ab033490,pan_gene_2433,Core Gene
Zm00031ab033500,pan_gene_2434,Core Gene
Zm00031ab033520,pan_gene_2435,Core Gene
Zm00031ab033530,pan_gene_2436,Core Gene
Zm00031ab033550,pan_gene_2439,Core Gene
Zm00031ab033560,pan_gene_2440,Core Gene
Zm00031ab033580,pan_gene_2441,Core Gene
Zm00031ab033600,pan_gene_2442,Core Gene
Zm00031ab033610,pan_gene_2444,Core Gene
Zm00031ab033620,pan_gene_2445,Core Gene
Zm00031ab033640,pan_gene_2446,Core Gene
Zm00031ab033650,pan_gene_2447,Core Gene
Zm00031ab033680,pan_gene_2449,Near-Core Gene
Zm00031ab033690,pan_gene_2450,Near-Core Gene
Zm00031ab033720,pan_gene_2451,Near-Core Gene
Zm00031ab033730,pan_gene_2452,Near-Core Gene
Zm00031ab033770,pan_gene_2453,Dispensable Gene
Zm00031ab033780,pan_gene_2454,Near-Core Gene
Zm00031ab033790,pan_gene_2455,Near-Core Gene
Zm00031ab033800,pan_gene_2456,Core Gene
Zm00031ab033820,pan_gene_2460,Core Gene
Zm00031ab033830,pan_gene_2461,Core Gene
Zm00031ab033840,pan_gene_2462,Core Gene
Zm00031ab033860,pan_gene_2463,Core Gene
Zm00031ab033870,pan_gene_2464,Core Gene
Zm00031ab033880,pan_gene_2465,Core Gene
Zm00031ab033890,pan_gene_2466,Core Gene
Zm00031ab033910,pan_gene_2467,Core Gene
Zm00031ab033920,pan_gene_2468,Core Gene
Zm00031ab034020,pan_gene_2470,Core Gene
Zm00031ab033980,pan_gene_2472,Core Gene
Zm00031ab034030,pan_gene_2473,Core Gene
Zm00031ab034040,pan_gene_2475,Core Gene
Zm00031ab034120,pan_gene_2478,Near-Core Gene
Zm00031ab034130,pan_gene_2479,Near-Core Gene
Zm00031ab034140,pan_gene_2480,Core Gene
Zm00031ab034160,pan_gene_2482,Core Gene
Zm00031ab034180,pan_gene_2483,Core Gene
Zm00031ab034230,pan_gene_2485,Dispensable Gene
Zm00031ab034240,pan_gene_2486,Core Gene
Zm00031ab034260,pan_gene_2488,Core Gene
Zm00031ab034270,pan_gene_2489,Core Gene
Zm00031ab034290,pan_gene_2490,Core Gene
Zm00031ab034310,pan_gene_2491,Core Gene
Zm00031ab034350,pan_gene_2492,Core Gene
Zm00031ab034360,pan_gene_2493,Core Gene
Zm00031ab034370,pan_gene_2494,Dispensable Gene
Zm00031ab034390,pan_gene_2495,Core Gene
Zm00031ab034430,pan_gene_2497,Core Gene
Zm00031ab034440,pan_gene_2498,Core Gene
Zm00031ab034460,pan_gene_2499,Core Gene
Zm00031ab034480,pan_gene_2500,Near-Core Gene
Zm00031ab034490,pan_gene_2501,Near-Core Gene
Zm00031ab034500,pan_gene_2502,Core Gene
Zm00031ab034510,pan_gene_2503,Core Gene
Zm00031ab034520,pan_gene_2504,Core Gene
Zm00031ab034530,pan_gene_2506,Core Gene
Zm00031ab034550,pan_gene_2507,Core Gene
gmap_ID=chr1:188261531-188262276,pan_gene_2508,Dispensable Gene
Zm00031ab034560,pan_gene_2509,Core Gene
Zm00031ab034570,pan_gene_2510,Core Gene
Zm00031ab034580,pan_gene_2511,Core Gene
Zm00031ab034590,pan_gene_2512,Core Gene
Zm00031ab034600,pan_gene_2513,Core Gene
Zm00031ab034620,pan_gene_2515,Core Gene
Zm00031ab034640,pan_gene_2516,Core Gene
Zm00031ab034650,pan_gene_2517,Core Gene
Zm00031ab034660,pan_gene_2518,Core Gene
Zm00031ab034690,pan_gene_2519,Core Gene
Zm00031ab034700,pan_gene_2520,Near-Core Gene
Zm00031ab034720,pan_gene_2521,Core Gene
Zm00031ab034740,pan_gene_2522,Core Gene
Zm00031ab034750,pan_gene_2523,Core Gene
Zm00031ab034770,pan_gene_2524,Core Gene
Zm00031ab034790,pan_gene_2525,Core Gene
Zm00031ab034850,pan_gene_2526,Core Gene
gmap_ID=chr1:189415504-189416198,pan_gene_2527,Dispensable Gene
Zm00031ab035000,pan_gene_2528,Core Gene
Zm00031ab035020,pan_gene_2529,Core Gene
Zm00031ab035050,pan_gene_2530,Core Gene
Zm00031ab035060,pan_gene_2531,Core Gene
Zm00031ab035090,pan_gene_2532,Core Gene
gmap_ID=chr1:190459068-190460942,pan_gene_2533,Dispensable Gene
Zm00031ab035100,pan_gene_2534,Core Gene
Zm00031ab035110,pan_gene_2535,Core Gene
Zm00031ab035120,pan_gene_2536,Core Gene
Zm00031ab035130,pan_gene_2537,Core Gene
Zm00031ab035140,pan_gene_2538,Core Gene
Zm00031ab035150,pan_gene_2539,Core Gene
Zm00031ab035160,pan_gene_2540,Core Gene
Zm00031ab035170,pan_gene_2541,Core Gene
Zm00031ab035180,pan_gene_2542,Core Gene
Zm00031ab035190,pan_gene_2543,Core Gene
Zm00031ab035200,pan_gene_2544,Core Gene
Zm00031ab035210,pan_gene_2545,Core Gene
gmap_ID=chr1:191035376-191036218,pan_gene_2546,Core Gene
Zm00031ab035220,pan_gene_2547,Core Gene
Zm00031ab035230,pan_gene_2548,Core Gene
Zm00031ab035240,pan_gene_2549,Core Gene
Zm00031ab035250,pan_gene_2550,Core Gene
Zm00031ab035290,pan_gene_2551,Core Gene
Zm00031ab035310,pan_gene_2553,Core Gene
Zm00031ab035320,pan_gene_2554,Core Gene
Zm00031ab035340,pan_gene_2555,Core Gene
gmap_ID=chr1:191570194-191570754,pan_gene_2556,Dispensable Gene
Zm00031ab035370,pan_gene_2557,Core Gene
Zm00031ab035380,pan_gene_2558,Core Gene
Zm00031ab035390,pan_gene_2560,Core Gene
Zm00031ab035420,pan_gene_2562,Core Gene
Zm00031ab035460,pan_gene_2563,Core Gene
Zm00031ab035470,pan_gene_2564,Core Gene
Zm00031ab035480,pan_gene_2565,Core Gene
Zm00031ab035500,pan_gene_2566,Core Gene
Zm00031ab035530,pan_gene_2567,Core Gene
Zm00031ab035540,pan_gene_2568,Core Gene
Zm00031ab035550,pan_gene_2569,Core Gene
Zm00031ab035560,pan_gene_2570,Core Gene
Zm00031ab035570,pan_gene_2571,Core Gene
Zm00031ab035590,pan_gene_2572,Core Gene
Zm00031ab035600,pan_gene_2573,Core Gene
Zm00031ab035610,pan_gene_2574,Core Gene
Zm00031ab035620,pan_gene_2575,Core Gene
Zm00031ab035630,pan_gene_2576,Core Gene
Zm00031ab035640,pan_gene_2577,Core Gene
Zm00031ab035650,pan_gene_2578,Core Gene
Zm00031ab035700,pan_gene_2580,Core Gene
Zm00031ab035710,pan_gene_2581,Core Gene
Zm00031ab035720,pan_gene_2585,Core Gene
Zm00031ab035730,pan_gene_2586,Core Gene
Zm00031ab035740,pan_gene_2587,Core Gene
Zm00031ab035760,pan_gene_2588,Dispensable Gene
Zm00031ab035770,pan_gene_2590,Core Gene
Zm00031ab035780,pan_gene_2592,Core Gene
gmap_ID=chr1:193570372-193571004,pan_gene_2593,Dispensable Gene
Zm00031ab035860,pan_gene_2598,Near-Core Gene
Zm00031ab036000,pan_gene_2601,Core Gene
