gene,pan,class
Zm00021ab088870,pan_gene_6655,Dispensable Gene
Zm00021ab088880,pan_gene_6656,Dispensable Gene
Zm00021ab088910,pan_gene_6657,Dispensable Gene
Zm00021ab088990,pan_gene_6658,Dispensable Gene
Zm00021ab089000,pan_gene_6659,Dispensable Gene
Zm00021ab089020,pan_gene_6661,Dispensable Gene
gmap_ID=chr2:111125647-111165352,pan_gene_6664,Dispensable Gene
Zm00021ab089040,pan_gene_6665,Dispensable Gene
Zm00021ab089080,pan_gene_6666,Dispensable Gene
Zm00021ab089100,pan_gene_6667,Dispensable Gene
Zm00021ab089110,pan_gene_6668,Dispensable Gene
Zm00021ab089140,pan_gene_6669,Dispensable Gene
Zm00021ab089160,pan_gene_6670,Dispensable Gene
Zm00021ab089240,pan_gene_6671,Dispensable Gene
Zm00021ab089250,pan_gene_6672,Dispensable Gene
Zm00021ab089280,pan_gene_6673,Dispensable Gene
Zm00021ab089290,pan_gene_6674,Dispensable Gene
Zm00021ab089300,pan_gene_6675,Dispensable Gene
Zm00021ab089310,pan_gene_6678,Dispensable Gene
Zm00021ab089320,pan_gene_6679,Dispensable Gene
Zm00021ab089330,pan_gene_6680,Dispensable Gene
Zm00021ab089340,pan_gene_6681,Dispensable Gene
Zm00021ab089350,pan_gene_6682,Dispensable Gene
Zm00021ab089360,pan_gene_6683,Dispensable Gene
Zm00021ab089370,pan_gene_6684,Dispensable Gene
Zm00021ab089380,pan_gene_6685,Dispensable Gene
gmap_ID=chr2:113758223-113760089,pan_gene_6686,Dispensable Gene
Zm00021ab089390,pan_gene_6687,Dispensable Gene
Zm00021ab089410,pan_gene_6688,Dispensable Gene
Zm00021ab089420,pan_gene_6689,Dispensable Gene
Zm00021ab089430,pan_gene_6690,Dispensable Gene
Zm00021ab089470,pan_gene_6691,Dispensable Gene
Zm00021ab089480,pan_gene_6692,Dispensable Gene
Zm00021ab089490,pan_gene_6693,Dispensable Gene
Zm00021ab089500,pan_gene_6694,Dispensable Gene
Zm00021ab089520,pan_gene_6695,Dispensable Gene
Zm00021ab089530,pan_gene_6696,Dispensable Gene
Zm00021ab089550,pan_gene_6697,Dispensable Gene
Zm00021ab089580,pan_gene_6698,Dispensable Gene
gmap_ID=chr2:114856373-114857002,pan_gene_6699,Dispensable Gene
gmap_ID=chr2:115046448-115047065,pan_gene_6700,Dispensable Gene
gmap_ID=chr2:115146151-115158686,pan_gene_6701,Dispensable Gene
Zm00021ab089640,pan_gene_6702,Dispensable Gene
Zm00021ab089670,pan_gene_6703,Dispensable Gene
Zm00021ab089690,pan_gene_6704,Dispensable Gene
Zm00021ab089710,pan_gene_6705,Dispensable Gene
Zm00021ab089720,pan_gene_6706,Dispensable Gene
Zm00021ab089740,pan_gene_6707,Dispensable Gene
Zm00021ab089770,pan_gene_6709,Dispensable Gene
Zm00021ab089810,pan_gene_6712,Dispensable Gene
Zm00021ab089820,pan_gene_6713,Dispensable Gene
Zm00021ab089830,pan_gene_6715,Dispensable Gene
Zm00021ab089860,pan_gene_6716,Dispensable Gene
Zm00021ab089900,pan_gene_6717,Dispensable Gene
Zm00021ab089930,pan_gene_6718,Dispensable Gene
Zm00021ab089950,pan_gene_6719,Dispensable Gene
Zm00021ab090060,pan_gene_6726,Dispensable Gene
Zm00021ab090070,pan_gene_6727,Dispensable Gene
Zm00021ab090080,pan_gene_6728,Dispensable Gene
Zm00021ab090090,pan_gene_6729,Dispensable Gene
Zm00021ab090100,pan_gene_6730,Dispensable Gene
Zm00021ab090110,pan_gene_6732,Dispensable Gene
Zm00021ab090120,pan_gene_6733,Dispensable Gene
Zm00021ab090130,pan_gene_6734,Dispensable Gene
Zm00021ab090140,pan_gene_6735,Dispensable Gene
Zm00021ab090150,pan_gene_6736,Dispensable Gene
Zm00021ab090160,pan_gene_6737,Dispensable Gene
Zm00021ab090180,pan_gene_6738,Dispensable Gene
gmap_ID=chr2:118276196-118276933,pan_gene_6739,Dispensable Gene
Zm00021ab090190,pan_gene_6740,Dispensable Gene
Zm00021ab090200,pan_gene_6742,Dispensable Gene
Zm00021ab090220,pan_gene_6743,Dispensable Gene
Zm00021ab090240,pan_gene_6744,Dispensable Gene
Zm00021ab090250,pan_gene_6745,Dispensable Gene
gmap_ID=chr2:118615278-118615954,pan_gene_6746,Dispensable Gene
Zm00021ab090280,pan_gene_6747,Core Gene
Zm00021ab090330,pan_gene_6748,Dispensable Gene
Zm00021ab090360,pan_gene_6749,Dispensable Gene
Zm00021ab090370,pan_gene_6750,Dispensable Gene
Zm00021ab090430,pan_gene_6751,Dispensable Gene
Zm00021ab090440,pan_gene_6752,Dispensable Gene
gmap_ID=chr2:120067034-120067765,pan_gene_6753,Dispensable Gene
Zm00021ab090460,pan_gene_6754,Dispensable Gene
Zm00021ab090490,pan_gene_6755,Near-Core Gene
Zm00021ab090500,pan_gene_6756,Core Gene
Zm00021ab090510,pan_gene_6757,Dispensable Gene
gmap_ID=chr2:121315131-121341547,pan_gene_6758,Dispensable Gene
Zm00021ab090540,pan_gene_6759,Core Gene
Zm00021ab090550,pan_gene_6760,Core Gene
Zm00021ab090560,pan_gene_6761,Core Gene
Zm00021ab090570,pan_gene_6762,Near-Core Gene
Zm00021ab090590,pan_gene_6763,Near-Core Gene
Zm00021ab090600,pan_gene_6764,Core Gene
gmap_ID=chr2:122425343-122425942,pan_gene_6765,Core Gene
Zm00021ab090650,pan_gene_6766,Core Gene
Zm00021ab090670,pan_gene_6767,Core Gene
gmap_ID=chr2:122968266-122968861,pan_gene_6768,Core Gene
Zm00021ab090700,pan_gene_6769,Core Gene
Zm00021ab090720,pan_gene_6772,Core Gene
Zm00021ab090740,pan_gene_6773,Core Gene
Zm00021ab090790,pan_gene_6777,Core Gene
Zm00021ab090800,pan_gene_6778,Core Gene
Zm00021ab090810,pan_gene_6780,Core Gene
Zm00021ab090820,pan_gene_6781,Core Gene
Zm00021ab090830,pan_gene_6782,Near-Core Gene
Zm00021ab090840,pan_gene_6783,Core Gene
Zm00021ab090860,pan_gene_6784,Core Gene
Zm00021ab090890,pan_gene_6786,Core Gene
Zm00021ab090920,pan_gene_6788,Core Gene
Zm00021ab091100,pan_gene_6789,Core Gene
Zm00021ab091070,pan_gene_6792,Core Gene
Zm00021ab091110,pan_gene_6799,Core Gene
Zm00021ab091130,pan_gene_6800,Core Gene
Zm00021ab091140,pan_gene_6801,Core Gene
Zm00021ab091160,pan_gene_6802,Core Gene
gmap_ID=chr2:130524943-130525319,pan_gene_6803,Near-Core Gene
Zm00021ab091200,pan_gene_6804,Core Gene
Zm00021ab091210,pan_gene_6805,Core Gene
gmap_ID=chr2:130981735-130985135,pan_gene_6806,Dispensable Gene
Zm00021ab091250,pan_gene_6807,Core Gene
Zm00021ab091270,pan_gene_6808,Core Gene
Zm00021ab091280,pan_gene_6809,Core Gene
Zm00021ab091300,pan_gene_6810,Core Gene
Zm00021ab091310,pan_gene_6811,Core Gene
gmap_ID=chr2:132823183-132823443,pan_gene_6812,Near-Core Gene
Zm00021ab091320,pan_gene_6813,Core Gene
Zm00021ab091340,pan_gene_6814,Core Gene
Zm00021ab091360,pan_gene_6815,Core Gene
Zm00021ab091370,pan_gene_6816,Core Gene
Zm00021ab091380,pan_gene_6817,Core Gene
Zm00021ab091400,pan_gene_6818,Core Gene
Zm00021ab091420,pan_gene_6819,Core Gene
gmap_ID=chr2:133820683-133822630,pan_gene_6820,Near-Core Gene
Zm00021ab091440,pan_gene_6822,Core Gene
Zm00021ab091450,pan_gene_6824,Core Gene
Zm00021ab091460,pan_gene_6825,Core Gene
Zm00021ab091470,pan_gene_6826,Dispensable Gene
Zm00021ab091520,pan_gene_6827,Dispensable Gene
Zm00021ab091480,pan_gene_6828,Core Gene
Zm00021ab091560,pan_gene_6829,Core Gene
Zm00021ab091590,pan_gene_6832,Core Gene
Zm00021ab091600,pan_gene_6833,Core Gene
Zm00021ab091610,pan_gene_6834,Core Gene
Zm00021ab091620,pan_gene_6835,Core Gene
Zm00021ab091630,pan_gene_6836,Core Gene
Zm00021ab091640,pan_gene_6838,Core Gene
Zm00021ab091650,pan_gene_6839,Dispensable Gene
Zm00021ab091660,pan_gene_6840,Dispensable Gene
Zm00021ab091670,pan_gene_6841,Core Gene
Zm00021ab091680,pan_gene_6842,Core Gene
gmap_ID=chr2:137936731-137950866,pan_gene_6845,Dispensable Gene
Zm00021ab091730,pan_gene_6846,Core Gene
Zm00021ab091740,pan_gene_6847,Core Gene
Zm00021ab091760,pan_gene_6848,Core Gene
Zm00021ab091770,pan_gene_6849,Core Gene
Zm00021ab091780,pan_gene_6850,Core Gene
Zm00021ab091790,pan_gene_6851,Core Gene
Zm00021ab091830,pan_gene_6852,Core Gene
Zm00021ab091840,pan_gene_6853,Dispensable Gene
Zm00021ab091860,pan_gene_6854,Core Gene
Zm00021ab091870,pan_gene_6855,Core Gene
Zm00021ab091880,pan_gene_6856,Core Gene
Zm00021ab091930,pan_gene_6857,Dispensable Gene
Zm00021ab091940,pan_gene_6858,Near-Core Gene
Zm00021ab091950,pan_gene_6859,Core Gene
Zm00021ab091960,pan_gene_6860,Core Gene
Zm00021ab091970,pan_gene_6863,Core Gene
Zm00021ab091990,pan_gene_6865,Core Gene
Zm00021ab092000,pan_gene_6866,Core Gene
Zm00021ab092010,pan_gene_6867,Core Gene
Zm00021ab092020,pan_gene_6868,Dispensable Gene
Zm00021ab092030,pan_gene_6869,Near-Core Gene
Zm00021ab092050,pan_gene_6870,Near-Core Gene
gmap_ID=chr2:141533342-141549556,pan_gene_6871,Dispensable Gene
Zm00021ab092060,pan_gene_6872,Near-Core Gene
Zm00021ab092070,pan_gene_6873,Near-Core Gene
Zm00021ab092080,pan_gene_6874,Core Gene
Zm00021ab092130,pan_gene_6875,Dispensable Gene
Zm00021ab092150,pan_gene_6876,Dispensable Gene
Zm00021ab092160,pan_gene_6877,Dispensable Gene
Zm00021ab092170,pan_gene_6878,Dispensable Gene
Zm00021ab092180,pan_gene_6879,Core Gene
Zm00021ab092220,pan_gene_6880,Core Gene
Zm00021ab092230,pan_gene_6881,Core Gene
gmap_ID=chr2:144316740-144317213,pan_gene_6882,Dispensable Gene
Zm00021ab092280,pan_gene_6883,Core Gene
gmap_ID=chr2:144659230-144659583,pan_gene_6884,Near-Core Gene
Zm00021ab092310,pan_gene_6885,Core Gene
Zm00021ab092320,pan_gene_6886,Core Gene
Zm00021ab092330,pan_gene_6887,Core Gene
Zm00021ab092340,pan_gene_6889,Core Gene
gmap_ID=chr2:145499882-145501532,pan_gene_6890,Near-Core Gene
Zm00021ab092390,pan_gene_6891,Core Gene
Zm00021ab092400,pan_gene_6892,Core Gene
Zm00021ab092410,pan_gene_6893,Core Gene
Zm00021ab092420,pan_gene_6894,Core Gene
Zm00021ab092430,pan_gene_6895,Dispensable Gene
Zm00021ab092440,pan_gene_6896,Core Gene
Zm00021ab092490,pan_gene_6901,Core Gene
Zm00021ab092510,pan_gene_6904,Core Gene
Zm00021ab092520,pan_gene_6905,Core Gene
Zm00021ab092530,pan_gene_6906,Core Gene
Zm00021ab092540,pan_gene_6907,Dispensable Gene
Zm00021ab092550,pan_gene_6908,Core Gene
Zm00021ab092570,pan_gene_6909,Dispensable Gene
Zm00021ab092590,pan_gene_6910,Core Gene
Zm00021ab092600,pan_gene_6911,Core Gene
Zm00021ab092610,pan_gene_6912,Core Gene
Zm00021ab092650,pan_gene_6913,Dispensable Gene
Zm00021ab092670,pan_gene_6915,Dispensable Gene
Zm00021ab092730,pan_gene_6916,Core Gene
Zm00021ab092760,pan_gene_6917,Dispensable Gene
Zm00021ab092770,pan_gene_6918,Dispensable Gene
Zm00021ab092780,pan_gene_6919,Core Gene
Zm00021ab092790,pan_gene_6920,Core Gene
Zm00021ab092800,pan_gene_6921,Core Gene
Zm00021ab092820,pan_gene_6922,Core Gene
Zm00021ab092830,pan_gene_6923,Core Gene
Zm00021ab092850,pan_gene_6924,Core Gene
Zm00021ab092860,pan_gene_6925,Core Gene
Zm00021ab092900,pan_gene_6926,Core Gene
Zm00021ab092910,pan_gene_6927,Core Gene
Zm00021ab092930,pan_gene_6928,Core Gene
Zm00021ab092940,pan_gene_6929,Core Gene
Zm00021ab092950,pan_gene_6930,Core Gene
Zm00021ab092990,pan_gene_6931,Core Gene
Zm00021ab093010,pan_gene_6933,Core Gene
Zm00021ab093060,pan_gene_6934,Core Gene
Zm00021ab093070,pan_gene_6935,Core Gene
Zm00021ab093090,pan_gene_6936,Core Gene
Zm00021ab093100,pan_gene_6937,Core Gene
gmap_ID=chr2:149486566-149487036,pan_gene_6938,Dispensable Gene
Zm00021ab093130,pan_gene_6939,Dispensable Gene
Zm00021ab093150,pan_gene_6940,Core Gene
Zm00021ab093160,pan_gene_6941,Core Gene
Zm00021ab093170,pan_gene_6943,Core Gene
Zm00021ab093180,pan_gene_6944,Core Gene
Zm00021ab093190,pan_gene_6945,Core Gene
Zm00021ab093210,pan_gene_6946,Core Gene
Zm00021ab093240,pan_gene_6947,Core Gene
Zm00021ab093260,pan_gene_6948,Core Gene
Zm00021ab093270,pan_gene_6949,Core Gene
Zm00021ab093320,pan_gene_6953,Dispensable Gene
Zm00021ab093340,pan_gene_6954,Dispensable Gene
Zm00021ab093350,pan_gene_6955,Dispensable Gene
Zm00021ab093380,pan_gene_6956,Core Gene
Zm00021ab093400,pan_gene_6957,Core Gene
Zm00021ab093410,pan_gene_6958,Core Gene
Zm00021ab093420,pan_gene_6959,Core Gene
Zm00021ab093430,pan_gene_6960,Core Gene
Zm00021ab093440,pan_gene_6961,Core Gene
gmap_ID=chr2:151414555-151415175,pan_gene_6962,Dispensable Gene
Zm00021ab093450,pan_gene_6963,Dispensable Gene
Zm00021ab093470,pan_gene_6964,Dispensable Gene
Zm00021ab093480,pan_gene_6965,Core Gene
Zm00021ab093540,pan_gene_6966,Near-Core Gene
Zm00021ab093560,pan_gene_6969,Core Gene
Zm00021ab093570,pan_gene_6970,Core Gene
Zm00021ab093590,pan_gene_6971,Core Gene
Zm00021ab093630,pan_gene_6972,Core Gene
Zm00021ab093640,pan_gene_6973,Core Gene
Zm00021ab093650,pan_gene_6974,Core Gene
Zm00021ab093660,pan_gene_6979,Core Gene
Zm00021ab093670,pan_gene_6980,Core Gene
Zm00021ab093690,pan_gene_6981,Core Gene
Zm00021ab093700,pan_gene_6982,Core Gene
Zm00021ab093710,pan_gene_6983,Core Gene
Zm00021ab093720,pan_gene_6984,Core Gene
Zm00021ab093740,pan_gene_6985,Core Gene
Zm00021ab093750,pan_gene_6986,Core Gene
Zm00021ab093760,pan_gene_6987,Core Gene
Zm00021ab093770,pan_gene_6988,Core Gene
Zm00021ab093780,pan_gene_6989,Core Gene
Zm00021ab093790,pan_gene_6990,Core Gene
Zm00021ab093800,pan_gene_6991,Dispensable Gene
Zm00021ab093840,pan_gene_6992,Core Gene
Zm00021ab093850,pan_gene_6993,Core Gene
Zm00021ab093870,pan_gene_6995,Dispensable Gene
Zm00021ab093880,pan_gene_6996,Core Gene
Zm00021ab093920,pan_gene_6998,Near-Core Gene
Zm00021ab093940,pan_gene_7000,Core Gene
Zm00021ab093960,pan_gene_7001,Core Gene
Zm00021ab093970,pan_gene_7002,Core Gene
Zm00021ab093980,pan_gene_7003,Core Gene
Zm00021ab094000,pan_gene_7007,Core Gene
Zm00021ab094010,pan_gene_7008,Core Gene
Zm00021ab094030,pan_gene_7009,Core Gene
Zm00021ab094050,pan_gene_7010,Core Gene
Zm00021ab094060,pan_gene_7011,Core Gene
Zm00021ab094080,pan_gene_7012,Near-Core Gene
Zm00021ab094090,pan_gene_7013,Core Gene
Zm00021ab094100,pan_gene_7014,Core Gene
Zm00021ab094150,pan_gene_7016,Core Gene
Zm00021ab094170,pan_gene_7017,Core Gene
Zm00021ab094190,pan_gene_7018,Core Gene
Zm00021ab094200,pan_gene_7019,Core Gene
Zm00021ab094210,pan_gene_7020,Core Gene
Zm00021ab094230,pan_gene_7021,Core Gene
Zm00021ab094240,pan_gene_7022,Core Gene
Zm00021ab094280,pan_gene_7023,Dispensable Gene
Zm00021ab094300,pan_gene_7024,Core Gene
Zm00021ab094340,pan_gene_7025,Core Gene
Zm00021ab094350,pan_gene_7026,Core Gene
gmap_ID=chr2:156888426-156888768,pan_gene_7027,Dispensable Gene
Zm00021ab094370,pan_gene_7028,Near-Core Gene
Zm00021ab094380,pan_gene_7029,Core Gene
Zm00021ab094390,pan_gene_7030,Core Gene
Zm00021ab094410,pan_gene_7031,Core Gene
Zm00021ab094440,pan_gene_7032,Core Gene
Zm00021ab094450,pan_gene_7033,Core Gene
Zm00021ab094490,pan_gene_7034,Core Gene
Zm00021ab094500,pan_gene_7035,Core Gene
Zm00021ab094510,pan_gene_7036,Core Gene
Zm00021ab094560,pan_gene_7038,Core Gene
Zm00021ab094570,pan_gene_7039,Near-Core Gene
Zm00021ab094580,pan_gene_7040,Core Gene
Zm00021ab094590,pan_gene_7041,Core Gene
Zm00021ab094620,pan_gene_7044,Core Gene
Zm00021ab094630,pan_gene_7045,Core Gene
Zm00021ab094650,pan_gene_7046,Core Gene
Zm00021ab094660,pan_gene_7047,Core Gene
Zm00021ab094670,pan_gene_7048,Core Gene
Zm00021ab094680,pan_gene_7049,Core Gene
Zm00021ab094690,pan_gene_7051,Core Gene
Zm00021ab094710,pan_gene_7052,Core Gene
Zm00021ab094720,pan_gene_7053,Core Gene
Zm00021ab094730,pan_gene_7054,Core Gene
Zm00021ab094740,pan_gene_7055,Core Gene
Zm00021ab094760,pan_gene_7056,Core Gene
Zm00021ab094780,pan_gene_7058,Dispensable Gene
Zm00021ab094790,pan_gene_7059,Core Gene
Zm00021ab094800,pan_gene_7060,Core Gene
Zm00021ab094820,pan_gene_7062,Core Gene
Zm00021ab094850,pan_gene_7063,Core Gene
Zm00021ab094860,pan_gene_7064,Core Gene
Zm00021ab094880,pan_gene_7065,Core Gene
Zm00021ab094890,pan_gene_7066,Core Gene
Zm00021ab094900,pan_gene_7067,Core Gene
Zm00021ab094910,pan_gene_7068,Core Gene
Zm00021ab094930,pan_gene_7069,Core Gene
Zm00021ab094960,pan_gene_7070,Core Gene
Zm00021ab094970,pan_gene_7071,Core Gene
Zm00021ab094980,pan_gene_7073,Core Gene
Zm00021ab095000,pan_gene_7074,Core Gene
Zm00021ab095010,pan_gene_7075,Core Gene
Zm00021ab095030,pan_gene_7076,Core Gene
Zm00021ab095040,pan_gene_7077,Core Gene
Zm00021ab095070,pan_gene_7078,Dispensable Gene
Zm00021ab095080,pan_gene_7079,Core Gene
Zm00021ab095090,pan_gene_7080,Core Gene
Zm00021ab095130,pan_gene_7081,Core Gene
Zm00021ab095140,pan_gene_7083,Core Gene
Zm00021ab095180,pan_gene_7088,Core Gene
Zm00021ab095190,pan_gene_7090,Core Gene
Zm00021ab095200,pan_gene_7091,Core Gene
Zm00021ab095210,pan_gene_7092,Core Gene
Zm00021ab095220,pan_gene_7093,Core Gene
Zm00021ab095230,pan_gene_7095,Core Gene
Zm00021ab095240,pan_gene_7096,Core Gene
Zm00021ab095250,pan_gene_7097,Core Gene
Zm00021ab095270,pan_gene_7098,Core Gene
Zm00021ab095290,pan_gene_7099,Core Gene
Zm00021ab095300,pan_gene_7100,Dispensable Gene
Zm00021ab095330,pan_gene_7101,Core Gene
Zm00021ab095340,pan_gene_7102,Core Gene
Zm00021ab095350,pan_gene_7103,Core Gene
Zm00021ab095380,pan_gene_7104,Core Gene
Zm00021ab095390,pan_gene_7105,Dispensable Gene
Zm00021ab095400,pan_gene_7106,Core Gene
Zm00021ab095410,pan_gene_7107,Core Gene
Zm00021ab095440,pan_gene_7108,Core Gene
Zm00021ab095470,pan_gene_7109,Core Gene
Zm00021ab095480,pan_gene_7110,Core Gene
Zm00021ab095490,pan_gene_7111,Dispensable Gene
gmap_ID=chr2:164394342-164394833,pan_gene_7112,Dispensable Gene
Zm00021ab095500,pan_gene_7115,Near-Core Gene
Zm00021ab095540,pan_gene_7117,Core Gene
Zm00021ab095560,pan_gene_7118,Core Gene
Zm00021ab095580,pan_gene_7119,Core Gene
Zm00021ab095600,pan_gene_7120,Core Gene
Zm00021ab095610,pan_gene_7121,Core Gene
Zm00021ab095620,pan_gene_7122,Core Gene
Zm00021ab095650,pan_gene_7123,Core Gene
Zm00021ab095660,pan_gene_7124,Core Gene
Zm00021ab095680,pan_gene_7125,Core Gene
Zm00021ab095690,pan_gene_7128,Dispensable Gene
Zm00021ab095700,pan_gene_7129,Core Gene
Zm00021ab095710,pan_gene_7130,Dispensable Gene
Zm00021ab095730,pan_gene_7131,Core Gene
Zm00021ab095740,pan_gene_7132,Core Gene
Zm00021ab095770,pan_gene_7133,Core Gene
Zm00021ab095810,pan_gene_7134,Core Gene
Zm00021ab095820,pan_gene_7135,Dispensable Gene
Zm00021ab095840,pan_gene_7136,Core Gene
Zm00021ab095850,pan_gene_7137,Near-Core Gene
Zm00021ab095860,pan_gene_7138,Core Gene
Zm00021ab095880,pan_gene_7139,Core Gene
Zm00021ab095890,pan_gene_7140,Core Gene
Zm00021ab095910,pan_gene_7141,Core Gene
Zm00021ab095920,pan_gene_7142,Core Gene
Zm00021ab095930,pan_gene_7143,Core Gene
Zm00021ab095940,pan_gene_7144,Core Gene
gmap_ID=chr2:167143364-167143987,pan_gene_7145,Core Gene
Zm00021ab095950,pan_gene_7146,Core Gene
Zm00021ab095960,pan_gene_7147,Core Gene
Zm00021ab095980,pan_gene_7148,Core Gene
Zm00021ab096000,pan_gene_7149,Core Gene
Zm00021ab096010,pan_gene_7151,Core Gene
Zm00021ab096040,pan_gene_7153,Near-Core Gene
Zm00021ab096050,pan_gene_7154,Core Gene
Zm00021ab096060,pan_gene_7155,Core Gene
Zm00021ab096090,pan_gene_7156,Core Gene
Zm00021ab096110,pan_gene_7159,Core Gene
Zm00021ab096120,pan_gene_7160,Core Gene
Zm00021ab096130,pan_gene_7161,Core Gene
Zm00021ab096150,pan_gene_7163,Core Gene
Zm00021ab096180,pan_gene_7165,Core Gene
Zm00021ab096190,pan_gene_7166,Core Gene
Zm00021ab096200,pan_gene_7167,Core Gene
Zm00021ab096210,pan_gene_7168,Core Gene
Zm00021ab096230,pan_gene_7169,Core Gene
Zm00021ab096300,pan_gene_7170,Core Gene
Zm00021ab096320,pan_gene_7172,Core Gene
gmap_ID=chr2:170004306-170004581,pan_gene_7173,Dispensable Gene
Zm00021ab096340,pan_gene_7174,Core Gene
Zm00021ab096350,pan_gene_7175,Core Gene
Zm00021ab096380,pan_gene_7176,Dispensable Gene
Zm00021ab096390,pan_gene_7177,Core Gene
Zm00021ab096400,pan_gene_7178,Core Gene
Zm00021ab096420,pan_gene_7180,Core Gene
Zm00021ab096430,pan_gene_7181,Core Gene
Zm00021ab096440,pan_gene_7182,Core Gene
Zm00021ab096450,pan_gene_7183,Core Gene
Zm00021ab096460,pan_gene_7185,Core Gene
Zm00021ab096470,pan_gene_7186,Core Gene
Zm00021ab096480,pan_gene_7187,Dispensable Gene
Zm00021ab096500,pan_gene_7188,Core Gene
Zm00021ab096510,pan_gene_7189,Core Gene
Zm00021ab096520,pan_gene_7190,Core Gene
Zm00021ab096530,pan_gene_7191,Core Gene
Zm00021ab096560,pan_gene_7192,Core Gene
Zm00021ab096570,pan_gene_7193,Core Gene
Zm00021ab096630,pan_gene_7194,Core Gene
Zm00021ab096650,pan_gene_7195,Near-Core Gene
Zm00021ab096660,pan_gene_7196,Core Gene
Zm00021ab096670,pan_gene_7197,Core Gene
gmap_ID=chr2:171610798-171612594,pan_gene_7198,Core Gene
Zm00021ab096700,pan_gene_7199,Core Gene
gmap_ID=chr2:171643645-171644043,pan_gene_7200,Core Gene
Zm00021ab096730,pan_gene_7201,Core Gene
gmap_ID=chr2:171651219-171652258,pan_gene_7202,Core Gene
Zm00021ab096740,pan_gene_7203,Core Gene
Zm00021ab096750,pan_gene_7204,Core Gene
Zm00021ab096780,pan_gene_7205,Core Gene
Zm00021ab096790,pan_gene_7206,Core Gene
Zm00021ab096800,pan_gene_7207,Core Gene
Zm00021ab096850,pan_gene_7208,Core Gene
Zm00021ab096930,pan_gene_7211,Core Gene
Zm00021ab096940,pan_gene_7212,Core Gene
Zm00021ab096950,pan_gene_7213,Core Gene
Zm00021ab096970,pan_gene_7214,Core Gene
gmap_ID=chr2:172622338-172622675,pan_gene_7215,Core Gene
Zm00021ab096990,pan_gene_7217,Core Gene
Zm00021ab097010,pan_gene_7218,Core Gene
Zm00021ab097020,pan_gene_7219,Core Gene
Zm00021ab097070,pan_gene_7221,Core Gene
Zm00021ab097080,pan_gene_7222,Core Gene
Zm00021ab097130,pan_gene_7224,Core Gene
Zm00021ab097060,pan_gene_7225,Near-Core Gene
Zm00021ab097150,pan_gene_7226,Core Gene
Zm00021ab097160,pan_gene_7227,Core Gene
Zm00021ab097170,pan_gene_7229,Core Gene
Zm00021ab097180,pan_gene_7231,Core Gene
Zm00021ab097200,pan_gene_7232,Core Gene
Zm00021ab097210,pan_gene_7233,Core Gene
gmap_ID=chr2:174013832-174014458,pan_gene_7234,Dispensable Gene
Zm00021ab097220,pan_gene_7235,Core Gene
Zm00021ab097230,pan_gene_7238,Core Gene
gmap_ID=chr2:174353755-174355890,pan_gene_7239,Core Gene
Zm00021ab097250,pan_gene_7240,Core Gene
Zm00021ab097260,pan_gene_7241,Core Gene
Zm00021ab097290,pan_gene_7242,Core Gene
Zm00021ab097300,pan_gene_7243,Core Gene
Zm00021ab097340,pan_gene_7244,Core Gene
Zm00021ab097350,pan_gene_7245,Core Gene
Zm00021ab097360,pan_gene_7246,Core Gene
Zm00021ab097370,pan_gene_7247,Core Gene
Zm00021ab097380,pan_gene_7248,Core Gene
Zm00021ab097410,pan_gene_7249,Core Gene
Zm00021ab097430,pan_gene_7250,Core Gene
Zm00021ab097440,pan_gene_7251,Core Gene
Zm00021ab097450,pan_gene_7252,Core Gene
Zm00021ab097460,pan_gene_7253,Core Gene
Zm00021ab097470,pan_gene_7254,Core Gene
Zm00021ab097480,pan_gene_7255,Core Gene
Zm00021ab097490,pan_gene_7256,Core Gene
Zm00021ab097500,pan_gene_7257,Core Gene
Zm00021ab097520,pan_gene_7258,Core Gene
Zm00021ab097530,pan_gene_7259,Core Gene
Zm00021ab097540,pan_gene_7260,Core Gene
Zm00021ab097550,pan_gene_7261,Core Gene
Zm00021ab097560,pan_gene_7263,Core Gene
Zm00021ab097570,pan_gene_7264,Core Gene
Zm00021ab097580,pan_gene_7265,Core Gene
Zm00021ab097600,pan_gene_7266,Core Gene
Zm00021ab097610,pan_gene_7267,Core Gene
Zm00021ab097620,pan_gene_7268,Near-Core Gene
Zm00021ab097630,pan_gene_7269,Core Gene
Zm00021ab097640,pan_gene_7270,Core Gene
Zm00021ab097650,pan_gene_7271,Core Gene
Zm00021ab097660,pan_gene_7272,Core Gene
Zm00021ab097680,pan_gene_7273,Core Gene
Zm00021ab097690,pan_gene_7274,Core Gene
gmap_ID=chr2:176704843-176728433,pan_gene_7277,Core Gene
Zm00021ab097700,pan_gene_7278,Core Gene
Zm00021ab097710,pan_gene_7281,Core Gene
Zm00021ab097720,pan_gene_7283,Core Gene
gmap_ID=chr2:177077308-177077601,pan_gene_7286,Core Gene
Zm00021ab097740,pan_gene_7287,Core Gene
Zm00021ab097750,pan_gene_7288,Core Gene
Zm00021ab097760,pan_gene_7289,Core Gene
Zm00021ab097770,pan_gene_7292,Core Gene
Zm00021ab097790,pan_gene_7293,Core Gene
Zm00021ab097810,pan_gene_7295,Core Gene
Zm00021ab097850,pan_gene_7296,Core Gene
Zm00021ab097860,pan_gene_7297,Core Gene
Zm00021ab097870,pan_gene_7298,Core Gene
Zm00021ab097880,pan_gene_7299,Core Gene
