gene,pan,class,copy
Zm00020ab300810,pan_gene_22350,Core Gene,1
Zm00020ab300820,pan_gene_22351,Core Gene,1
Zm00020ab300860,pan_gene_22352,Core Gene,1
Zm00020ab300770,pan_gene_22353,Core Gene,2
Zm00020ab300890,pan_gene_22354,Core Gene,1
Zm00020ab300900,pan_gene_22355,Core Gene,2
Zm00020ab300930,pan_gene_22356,Near-Core Gene,1
Zm00020ab300940,pan_gene_22357,Core Gene,1
Zm00020ab300950,pan_gene_22358,Core Gene,1
Zm00020ab300960,pan_gene_22359,Core Gene,1
Zm00020ab300970,pan_gene_22360,Core Gene,1
Zm00020ab300990,pan_gene_22361,Core Gene,1
gmap_ID=chr6:174414221-174457759,pan_gene_22362,Dispensable Gene,1
Zm00020ab301000,pan_gene_22363,Core Gene,1
Zm00020ab301010,pan_gene_22364,Core Gene,1
Zm00020ab301030,pan_gene_22365,Core Gene,2
Zm00020ab301070,pan_gene_22366,Core Gene,1
Zm00020ab301080,pan_gene_22367,Core Gene,3
gmap_ID=chr6:174723037-174724328,pan_gene_22368,Core Gene,1
Zm00020ab301130,pan_gene_22369,Core Gene,1
Zm00020ab301150,pan_gene_22370,Core Gene,1
Zm00020ab301170,pan_gene_22371,Dispensable Gene,1
Zm00020ab301180,pan_gene_22372,Core Gene,1
Zm00020ab301220,pan_gene_22373,Core Gene,1
Zm00020ab301230,pan_gene_22375,Core Gene,1
Zm00020ab301250,pan_gene_22376,Core Gene,1
Zm00020ab301260,pan_gene_22377,Near-Core Gene,1
Zm00020ab301270,pan_gene_22378,Near-Core Gene,1
Zm00020ab301290,pan_gene_22380,Core Gene,1
Zm00020ab301300,pan_gene_22381,Core Gene,1
Zm00020ab301310,pan_gene_22382,Core Gene,1
Zm00020ab301320,pan_gene_22383,Core Gene,1
Zm00020ab301330,pan_gene_22384,Core Gene,1
Zm00020ab301340,pan_gene_22385,Core Gene,1
Zm00020ab301350,pan_gene_22388,Core Gene,1
Zm00020ab301360,pan_gene_22389,Core Gene,1
Zm00020ab301370,pan_gene_22390,Core Gene,1
Zm00020ab301380,pan_gene_22391,Core Gene,1
Zm00020ab301390,pan_gene_22392,Core Gene,1
Zm00020ab301400,pan_gene_22393,Core Gene,1
Zm00020ab301410,pan_gene_22394,Core Gene,1
Zm00020ab301420,pan_gene_22395,Core Gene,1
Zm00020ab301430,pan_gene_22396,Core Gene,1
Zm00020ab301440,pan_gene_22397,Core Gene,1
Zm00020ab301460,pan_gene_22398,Core Gene,1
Zm00020ab301470,pan_gene_22399,Core Gene,1
Zm00020ab301490,pan_gene_22400,Core Gene,1
Zm00020ab301510,pan_gene_22401,Dispensable Gene,1
Zm00020ab301520,pan_gene_22402,Core Gene,1
Zm00020ab301530,pan_gene_22403,Core Gene,1
Zm00020ab301550,pan_gene_22404,Core Gene,1
Zm00020ab301560,pan_gene_22405,Core Gene,2
Zm00020ab301580,pan_gene_22406,Core Gene,1
Zm00020ab301600,pan_gene_22407,Core Gene,1
Zm00020ab301630,pan_gene_22408,Core Gene,1
Zm00020ab301660,pan_gene_22409,Core Gene,1
Zm00020ab301670,pan_gene_22410,Core Gene,1
Zm00020ab301680,pan_gene_22411,Core Gene,3
Zm00020ab301710,pan_gene_22412,Core Gene,2
Zm00020ab301740,pan_gene_22413,Core Gene,2
Zm00020ab301750,pan_gene_22414,Core Gene,1
Zm00020ab301760,pan_gene_22415,Core Gene,1
Zm00020ab301770,pan_gene_22416,Core Gene,1
Zm00020ab301780,pan_gene_22417,Core Gene,1
Zm00020ab301800,pan_gene_22418,Core Gene,2
Zm00020ab301840,pan_gene_22419,Core Gene,1
Zm00020ab301850,pan_gene_22420,Core Gene,1
Zm00020ab301860,pan_gene_22421,Core Gene,1
Zm00020ab301870,pan_gene_22422,Dispensable Gene,1
Zm00020ab301880,pan_gene_22423,Core Gene,1
Zm00020ab301910,pan_gene_22431,Core Gene,1
Zm00020ab301920,pan_gene_22432,Core Gene,1
Zm00020ab301950,pan_gene_22433,Core Gene,1
Zm00020ab301940,pan_gene_22434,Core Gene,1
Zm00020ab301960,pan_gene_22435,Near-Core Gene,1
Zm00020ab301970,pan_gene_22436,Core Gene,1
Zm00020ab301980,pan_gene_22437,Core Gene,1
Zm00020ab301990,pan_gene_22438,Core Gene,1
Zm00020ab302000,pan_gene_22439,Core Gene,1
Zm00020ab302030,pan_gene_22440,Core Gene,1
gmap_ID=chr6:177214584-177214912,pan_gene_22441,Near-Core Gene,1
Zm00020ab302050,pan_gene_22442,Core Gene,1
Zm00020ab302080,pan_gene_22443,Core Gene,1
gmap_ID=chr6:177844453-177844883,pan_gene_22444,Near-Core Gene,1
Zm00020ab302160,pan_gene_22446,Core Gene,1
Zm00020ab302170,pan_gene_22447,Core Gene,1
Zm00020ab302180,pan_gene_22448,Core Gene,2
Zm00020ab302200,pan_gene_22449,Core Gene,1
Zm00020ab302210,pan_gene_22450,Core Gene,1
Zm00020ab302220,pan_gene_22451,Core Gene,1
Zm00020ab302230,pan_gene_22452,Dispensable Gene,1
Zm00020ab302240,pan_gene_22453,Core Gene,1
Zm00020ab302250,pan_gene_22455,Near-Core Gene,2
Zm00020ab302270,pan_gene_22456,Core Gene,1
Zm00020ab302280,pan_gene_22457,Dispensable Gene,1
Zm00020ab302290,pan_gene_22458,Core Gene,1
Zm00020ab302300,pan_gene_22459,Core Gene,1
Zm00020ab302310,pan_gene_22460,Core Gene,2
Zm00020ab302340,pan_gene_22461,Core Gene,1
Zm00020ab302350,pan_gene_22462,Core Gene,1
Zm00020ab302360,pan_gene_22463,Core Gene,4
Zm00020ab302400,pan_gene_22464,Core Gene,1
Zm00020ab302410,pan_gene_22465,Core Gene,1
Zm00020ab302420,pan_gene_22466,Core Gene,1
Zm00020ab302430,pan_gene_22467,Core Gene,1
Zm00020ab302450,pan_gene_22468,Core Gene,1
Zm00020ab302460,pan_gene_22469,Core Gene,1
Zm00020ab302470,pan_gene_22470,Core Gene,1
Zm00020ab302490,pan_gene_22471,Core Gene,4
Zm00020ab302560,pan_gene_22472,Core Gene,1
Zm00020ab302570,pan_gene_22473,Core Gene,1
gmap_ID=chr7:1484456-1484835,pan_gene_22474,Core Gene,1
Zm00020ab302590,pan_gene_22475,Core Gene,1
Zm00020ab302600,pan_gene_22476,Core Gene,1
Zm00020ab302610,pan_gene_22477,Core Gene,1
Zm00020ab302620,pan_gene_22478,Core Gene,1
Zm00020ab302630,pan_gene_22479,Core Gene,2
Zm00020ab302660,pan_gene_22480,Core Gene,2
Zm00020ab302670,pan_gene_22481,Core Gene,1
Zm00020ab302680,pan_gene_22482,Core Gene,1
Zm00020ab302690,pan_gene_22483,Core Gene,1
Zm00020ab302700,pan_gene_22484,Core Gene,1
Zm00020ab302750,pan_gene_22485,Core Gene,5
Zm00020ab302770,pan_gene_22486,Core Gene,1
Zm00020ab302800,pan_gene_22487,Core Gene,1
Zm00020ab302810,pan_gene_22488,Core Gene,1
Zm00020ab302820,pan_gene_22489,Core Gene,1
Zm00020ab302830,pan_gene_22492,Core Gene,1
Zm00020ab302840,pan_gene_22493,Core Gene,1
Zm00020ab302850,pan_gene_22494,Core Gene,1
Zm00020ab302860,pan_gene_22495,Core Gene,2
Zm00020ab302880,pan_gene_22496,Core Gene,1
Zm00020ab302890,pan_gene_22497,Core Gene,4
gmap_ID=chr7:2453909-2455302,pan_gene_22498,Dispensable Gene,1
Zm00020ab302950,pan_gene_22499,Core Gene,1
Zm00020ab303050,pan_gene_22502,Core Gene,1
Zm00020ab303060,pan_gene_22503,Core Gene,1
gmap_ID=chr7:2714431-2714736,pan_gene_22504,Core Gene,1
Zm00020ab303080,pan_gene_22505,Core Gene,1
Zm00020ab303100,pan_gene_22506,Core Gene,1
Zm00020ab303120,pan_gene_22507,Core Gene,5
Zm00020ab303140,pan_gene_22508,Core Gene,1
Zm00020ab303210,pan_gene_22510,Near-Core Gene,1
Zm00020ab303220,pan_gene_22511,Core Gene,1
Zm00020ab303240,pan_gene_22512,Dispensable Gene,1
Zm00020ab303290,pan_gene_22513,Core Gene,2
Zm00020ab303310,pan_gene_22515,Core Gene,1
Zm00020ab303320,pan_gene_22516,Near-Core Gene,1
Zm00020ab303330,pan_gene_22517,Core Gene,1
Zm00020ab303350,pan_gene_22519,Core Gene,1
Zm00020ab303360,pan_gene_22520,Core Gene,1
Zm00020ab303370,pan_gene_22521,Core Gene,1
Zm00020ab303380,pan_gene_22522,Core Gene,1
Zm00020ab303390,pan_gene_22525,Core Gene,3
Zm00020ab303400,pan_gene_22526,Dispensable Gene,1
Zm00020ab303430,pan_gene_22529,Core Gene,1
Zm00020ab303460,pan_gene_22530,Core Gene,1
Zm00020ab303510,pan_gene_22531,Core Gene,1
Zm00020ab303520,pan_gene_22532,Core Gene,1
Zm00020ab303530,pan_gene_22533,Core Gene,1
Zm00020ab303550,pan_gene_22534,Core Gene,1
Zm00020ab303560,pan_gene_22535,Core Gene,1
Zm00020ab303570,pan_gene_22536,Core Gene,1
Zm00020ab303580,pan_gene_22537,Core Gene,1
Zm00020ab303590,pan_gene_22538,Core Gene,1
Zm00020ab303620,pan_gene_22539,Core Gene,5
Zm00020ab303680,pan_gene_22544,Core Gene,1
Zm00020ab303690,pan_gene_22545,Near-Core Gene,2
Zm00020ab303710,pan_gene_22548,Core Gene,1
Zm00020ab303720,pan_gene_22550,Core Gene,1
Zm00020ab303730,pan_gene_22551,Core Gene,1
Zm00020ab303740,pan_gene_22552,Core Gene,1
Zm00020ab303750,pan_gene_22553,Core Gene,2
Zm00020ab303790,pan_gene_22554,Core Gene,1
gmap_ID=chr7:4805317-4806166,pan_gene_22555,Dispensable Gene,1
Zm00020ab303830,pan_gene_22556,Core Gene,1
Zm00020ab303840,pan_gene_22557,Dispensable Gene,1
Zm00020ab303860,pan_gene_22558,Core Gene,1
Zm00020ab303870,pan_gene_22559,Near-Core Gene,1
Zm00020ab303880,pan_gene_22560,Core Gene,1
Zm00020ab303890,pan_gene_22561,Core Gene,1
Zm00020ab303900,pan_gene_22562,Core Gene,1
Zm00020ab303910,pan_gene_22563,Core Gene,1
Zm00020ab303920,pan_gene_22564,Near-Core Gene,1
Zm00020ab303930,pan_gene_22565,Core Gene,1
Zm00020ab303940,pan_gene_22566,Core Gene,1
Zm00020ab303950,pan_gene_22567,Core Gene,1
Zm00020ab303960,pan_gene_22568,Core Gene,1
Zm00020ab303980,pan_gene_22569,Core Gene,1
Zm00020ab303990,pan_gene_22570,Core Gene,1
gmap_ID=chr7:5351384-5353509,pan_gene_22571,Dispensable Gene,1
Zm00020ab304010,pan_gene_22572,Core Gene,1
Zm00020ab304020,pan_gene_22573,Core Gene,1
Zm00020ab304030,pan_gene_22574,Core Gene,1
Zm00020ab304040,pan_gene_22575,Core Gene,1
Zm00020ab304070,pan_gene_22576,Core Gene,1
Zm00020ab304080,pan_gene_22577,Core Gene,1
Zm00020ab304090,pan_gene_22578,Core Gene,1
Zm00020ab304110,pan_gene_22579,Core Gene,1
Zm00020ab304120,pan_gene_22580,Core Gene,1
Zm00020ab304130,pan_gene_22581,Core Gene,1
Zm00020ab304140,pan_gene_22582,Core Gene,1
Zm00020ab304150,pan_gene_22586,Core Gene,1
Zm00020ab304200,pan_gene_22588,Core Gene,1
Zm00020ab304220,pan_gene_22589,Near-Core Gene,1
Zm00020ab304230,pan_gene_22590,Core Gene,1
Zm00020ab304240,pan_gene_22591,Core Gene,1
Zm00020ab304250,pan_gene_22592,Core Gene,1
Zm00020ab304260,pan_gene_22593,Core Gene,1
Zm00020ab304270,pan_gene_22594,Core Gene,1
Zm00020ab304280,pan_gene_22595,Core Gene,1
Zm00020ab304310,pan_gene_22596,Core Gene,1
Zm00020ab304320,pan_gene_22597,Core Gene,1
gmap_ID=chr7:6210298-6210721,pan_gene_22598,Near-Core Gene,1
Zm00020ab304340,pan_gene_22599,Core Gene,3
Zm00020ab304390,pan_gene_22601,Near-Core Gene,1
Zm00020ab304330,pan_gene_22602,Core Gene,2
Zm00020ab304430,pan_gene_22603,Core Gene,1
Zm00020ab304440,pan_gene_22604,Core Gene,1
Zm00020ab304450,pan_gene_22605,Core Gene,1
Zm00020ab304470,pan_gene_22606,Core Gene,1
Zm00020ab304480,pan_gene_22607,Core Gene,2
Zm00020ab304530,pan_gene_22608,Core Gene,7
Zm00020ab304600,pan_gene_22612,Core Gene,1
Zm00020ab304620,pan_gene_22613,Core Gene,1
Zm00020ab304630,pan_gene_22614,Core Gene,1
Zm00020ab304640,pan_gene_22615,Core Gene,1
Zm00020ab304650,pan_gene_22616,Core Gene,1
Zm00020ab304660,pan_gene_22617,Core Gene,1
Zm00020ab304670,pan_gene_22618,Core Gene,2
Zm00020ab304680,pan_gene_22619,Core Gene,1
Zm00020ab304720,pan_gene_22620,Core Gene,1
Zm00020ab304750,pan_gene_22621,Core Gene,1
Zm00020ab304760,pan_gene_22622,Core Gene,4
Zm00020ab304910,pan_gene_22623,Dispensable Gene,1
Zm00020ab304800,pan_gene_22624,Core Gene,1
Zm00020ab304820,pan_gene_22625,Core Gene,1
Zm00020ab304830,pan_gene_22626,Core Gene,1
Zm00020ab304880,pan_gene_22627,Core Gene,1
Zm00020ab304890,pan_gene_22628,Core Gene,1
Zm00020ab304900,pan_gene_22629,Core Gene,1
Zm00020ab304920,pan_gene_22630,Core Gene,1
Zm00020ab304930,pan_gene_22631,Core Gene,1
Zm00020ab304950,pan_gene_22632,Core Gene,2
Zm00020ab304960,pan_gene_22633,Core Gene,2
Zm00020ab304970,pan_gene_22634,Core Gene,2
Zm00020ab305010,pan_gene_22635,Core Gene,1
Zm00020ab305020,pan_gene_22636,Core Gene,1
Zm00020ab305030,pan_gene_22638,Core Gene,1
Zm00020ab305040,pan_gene_22639,Core Gene,1
Zm00020ab305060,pan_gene_22640,Core Gene,1
Zm00020ab305070,pan_gene_22641,Core Gene,1
Zm00020ab305090,pan_gene_22642,Core Gene,1
Zm00020ab305100,pan_gene_22643,Core Gene,1
Zm00020ab305110,pan_gene_22644,Core Gene,1
Zm00020ab305120,pan_gene_22645,Core Gene,1
Zm00020ab305130,pan_gene_22646,Core Gene,1
Zm00020ab305150,pan_gene_22647,Core Gene,1
Zm00020ab305160,pan_gene_22648,Core Gene,1
Zm00020ab305170,pan_gene_22649,Core Gene,1
Zm00020ab305190,pan_gene_22650,Core Gene,1
Zm00020ab305210,pan_gene_22651,Core Gene,1
Zm00020ab305220,pan_gene_22652,Core Gene,1
Zm00020ab305230,pan_gene_22653,Core Gene,1
Zm00020ab305240,pan_gene_22654,Core Gene,1
Zm00020ab305260,pan_gene_22655,Core Gene,1
Zm00020ab305280,pan_gene_22656,Core Gene,1
Zm00020ab305290,pan_gene_22657,Core Gene,1
Zm00020ab305300,pan_gene_22658,Core Gene,1
Zm00020ab305310,pan_gene_22659,Core Gene,1
Zm00020ab305330,pan_gene_22660,Core Gene,1
Zm00020ab305340,pan_gene_22661,Core Gene,1
Zm00020ab305370,pan_gene_22662,Core Gene,1
Zm00020ab305390,pan_gene_22663,Core Gene,1
Zm00020ab305400,pan_gene_22665,Core Gene,1
Zm00020ab305410,pan_gene_22666,Core Gene,1
Zm00020ab305420,pan_gene_22667,Core Gene,1
Zm00020ab305430,pan_gene_22668,Near-Core Gene,1
Zm00020ab305450,pan_gene_22669,Core Gene,1
Zm00020ab305460,pan_gene_22671,Core Gene,1
Zm00020ab305470,pan_gene_22675,Core Gene,1
Zm00020ab305480,pan_gene_22676,Core Gene,1
Zm00020ab305490,pan_gene_22677,Core Gene,1
Zm00020ab305500,pan_gene_22678,Core Gene,1
Zm00020ab305510,pan_gene_22679,Core Gene,1
Zm00020ab305540,pan_gene_22680,Core Gene,1
Zm00020ab305550,pan_gene_22681,Core Gene,2
Zm00020ab305590,pan_gene_22682,Core Gene,1
Zm00020ab305610,pan_gene_22683,Core Gene,1
Zm00020ab305620,pan_gene_22685,Core Gene,1
Zm00020ab305630,pan_gene_22686,Core Gene,1
Zm00020ab305640,pan_gene_22687,Core Gene,2
Zm00020ab305680,pan_gene_22690,Core Gene,1
Zm00020ab305700,pan_gene_22691,Core Gene,1
Zm00020ab305710,pan_gene_22693,Dispensable Gene,1
Zm00020ab305720,pan_gene_22694,Core Gene,1
Zm00020ab305730,pan_gene_22695,Core Gene,1
Zm00020ab305740,pan_gene_22696,Core Gene,1
Zm00020ab305750,pan_gene_22697,Dispensable Gene,1
Zm00020ab305760,pan_gene_22698,Core Gene,1
gmap_ID=chr7:11155668-11157555,pan_gene_22699,Dispensable Gene,1
Zm00020ab305770,pan_gene_22700,Core Gene,1
Zm00020ab305780,pan_gene_22701,Core Gene,1
Zm00020ab305840,pan_gene_22703,Core Gene,8
Zm00020ab305890,pan_gene_22704,Near-Core Gene,1
gmap_ID=chr7:12025847-12026280,pan_gene_22710,Core Gene,1
gmap_ID=chr7:12101670-12111154,pan_gene_22711,Dispensable Gene,1
gmap_ID=chr7:12934108-12937625,pan_gene_22714,Dispensable Gene,1
Zm00020ab306060,pan_gene_22715,Dispensable Gene,1
Zm00020ab306090,pan_gene_22716,Core Gene,2
Zm00020ab306110,pan_gene_22720,Core Gene,1
Zm00020ab306120,pan_gene_22721,Core Gene,1
Zm00020ab306130,pan_gene_22722,Core Gene,1
Zm00020ab306160,pan_gene_22724,Core Gene,2
Zm00020ab306180,pan_gene_22725,Core Gene,1
Zm00020ab306190,pan_gene_22726,Core Gene,1
Zm00020ab306200,pan_gene_22727,Core Gene,1
Zm00020ab306230,pan_gene_22728,Core Gene,1
Zm00020ab306240,pan_gene_22729,Core Gene,1
Zm00020ab306250,pan_gene_22730,Core Gene,1
Zm00020ab306260,pan_gene_22732,Core Gene,2
Zm00020ab306300,pan_gene_22733,Core Gene,1
gmap_ID=chr7:13355270-13355536,pan_gene_22734,Dispensable Gene,1
Zm00020ab306360,pan_gene_22735,Core Gene,1
Zm00020ab306370,pan_gene_22736,Core Gene,3
Zm00020ab306400,pan_gene_22737,Core Gene,1
Zm00020ab306410,pan_gene_22738,Core Gene,1
Zm00020ab306440,pan_gene_22739,Near-Core Gene,1
Zm00020ab306450,pan_gene_22740,Core Gene,1
Zm00020ab306480,pan_gene_22743,Core Gene,1
Zm00020ab306490,pan_gene_22745,Core Gene,1
Zm00020ab306510,pan_gene_22747,Core Gene,2
Zm00020ab306550,pan_gene_22748,Near-Core Gene,1
Zm00020ab306560,pan_gene_22749,Core Gene,1
Zm00020ab306570,pan_gene_22750,Core Gene,1
Zm00020ab306590,pan_gene_22751,Core Gene,1
Zm00020ab306610,pan_gene_22752,Core Gene,1
Zm00020ab306620,pan_gene_22753,Core Gene,1
gmap_ID=chr7:14923070-14923381,pan_gene_22754,Dispensable Gene,1
Zm00020ab306630,pan_gene_22755,Near-Core Gene,1
Zm00020ab306680,pan_gene_22756,Core Gene,2
Zm00020ab306750,pan_gene_22757,Core Gene,1
Zm00020ab306760,pan_gene_22759,Core Gene,1
Zm00020ab306770,pan_gene_22761,Core Gene,1
Zm00020ab306790,pan_gene_22762,Core Gene,1
Zm00020ab306800,pan_gene_22763,Core Gene,1
Zm00020ab306820,pan_gene_22764,Core Gene,2
Zm00020ab306840,pan_gene_22768,Core Gene,1
Zm00020ab306850,pan_gene_22769,Core Gene,1
Zm00020ab306860,pan_gene_22770,Core Gene,1
Zm00020ab306870,pan_gene_22771,Dispensable Gene,1
Zm00020ab306880,pan_gene_22772,Core Gene,1
Zm00020ab306900,pan_gene_22773,Core Gene,1
Zm00020ab306920,pan_gene_22774,Core Gene,1
Zm00020ab306930,pan_gene_22776,Core Gene,1
Zm00020ab306990,pan_gene_22777,Core Gene,1
Zm00020ab307010,pan_gene_22778,Core Gene,1
gmap_ID=chr7:17463723-17463986,pan_gene_22779,Dispensable Gene,1
Zm00020ab307060,pan_gene_22780,Core Gene,1
Zm00020ab307070,pan_gene_22781,Core Gene,1
Zm00020ab307080,pan_gene_22783,Core Gene,1
Zm00020ab307090,pan_gene_22784,Core Gene,1
Zm00020ab307100,pan_gene_22785,Core Gene,1
gmap_ID=chr7:17761378-17761614,pan_gene_22786,Dispensable Gene,1
Zm00020ab307110,pan_gene_22787,Core Gene,1
Zm00020ab307140,pan_gene_22788,Core Gene,1
Zm00020ab307150,pan_gene_22789,Core Gene,5
Zm00020ab307160,pan_gene_22790,Core Gene,1
Zm00020ab307220,pan_gene_22791,Core Gene,1
Zm00020ab307230,pan_gene_22792,Core Gene,1
Zm00020ab307240,pan_gene_22793,Core Gene,1
Zm00020ab307250,pan_gene_22794,Core Gene,1
Zm00020ab307260,pan_gene_22796,Core Gene,2
Zm00020ab307310,pan_gene_22797,Core Gene,1
Zm00020ab307320,pan_gene_22798,Core Gene,1
Zm00020ab307340,pan_gene_22804,Core Gene,1
Zm00020ab307350,pan_gene_22805,Core Gene,1
Zm00020ab307370,pan_gene_22806,Core Gene,1
Zm00020ab307380,pan_gene_22807,Core Gene,1
Zm00020ab307400,pan_gene_22808,Core Gene,1
Zm00020ab307410,pan_gene_22809,Core Gene,1
Zm00020ab307420,pan_gene_22810,Core Gene,1
Zm00020ab307430,pan_gene_22813,Core Gene,1
Zm00020ab307440,pan_gene_22814,Core Gene,1
Zm00020ab307460,pan_gene_22815,Core Gene,1
Zm00020ab307470,pan_gene_22816,Core Gene,1
Zm00020ab307480,pan_gene_22817,Core Gene,1
Zm00020ab307540,pan_gene_22820,Core Gene,1
Zm00020ab307560,pan_gene_22822,Core Gene,1
Zm00020ab307570,pan_gene_22823,Core Gene,1
Zm00020ab307580,pan_gene_22824,Dispensable Gene,1
Zm00020ab307590,pan_gene_22826,Core Gene,2
Zm00020ab307610,pan_gene_22827,Core Gene,1
Zm00020ab307620,pan_gene_22828,Core Gene,1
Zm00020ab307650,pan_gene_22829,Core Gene,1
Zm00020ab307660,pan_gene_22830,Core Gene,1
gmap_ID=chr7:21185925-21187134,pan_gene_22831,Core Gene,1
Zm00020ab307670,pan_gene_22832,Core Gene,1
Zm00020ab307700,pan_gene_22833,Core Gene,1
Zm00020ab307710,pan_gene_22834,Core Gene,1
Zm00020ab307720,pan_gene_22835,Core Gene,1
Zm00020ab307750,pan_gene_22836,Core Gene,1
Zm00020ab307770,pan_gene_22837,Core Gene,1
Zm00020ab307780,pan_gene_22838,Core Gene,2
Zm00020ab307840,pan_gene_22839,Core Gene,1
Zm00020ab307860,pan_gene_22840,Core Gene,1
Zm00020ab307880,pan_gene_22841,Core Gene,1
Zm00020ab307890,pan_gene_22845,Core Gene,2
Zm00020ab307910,pan_gene_22846,Core Gene,1
Zm00020ab307920,pan_gene_22847,Core Gene,1
Zm00020ab307930,pan_gene_22848,Near-Core Gene,1
Zm00020ab307940,pan_gene_22849,Core Gene,2
Zm00020ab307960,pan_gene_22850,Core Gene,1
Zm00020ab307980,pan_gene_22851,Core Gene,1
Zm00020ab308010,pan_gene_22852,Core Gene,8
Zm00020ab308080,pan_gene_22854,Core Gene,1
Zm00020ab308090,pan_gene_22855,Core Gene,1
Zm00020ab308130,pan_gene_22856,Core Gene,1
Zm00020ab308200,pan_gene_22857,Core Gene,1
Zm00020ab308210,pan_gene_22858,Core Gene,1
Zm00020ab308240,pan_gene_22862,Core Gene,2
Zm00020ab308290,pan_gene_22863,Core Gene,1
Zm00020ab308300,pan_gene_22864,Core Gene,2
Zm00020ab308320,pan_gene_22865,Core Gene,1
Zm00020ab308330,pan_gene_22866,Core Gene,1
Zm00020ab308360,pan_gene_22868,Core Gene,1
Zm00020ab308370,pan_gene_22869,Core Gene,1
gmap_ID=chr7:24267702-24268046,pan_gene_22870,Core Gene,1
Zm00020ab308380,pan_gene_22871,Dispensable Gene,1
Zm00020ab308390,pan_gene_22872,Core Gene,2
gmap_ID=chr7:24340248-24340676,pan_gene_22873,Dispensable Gene,1
Zm00020ab308430,pan_gene_22874,Dispensable Gene,1
Zm00020ab308440,pan_gene_22875,Core Gene,1
Zm00020ab308450,pan_gene_22876,Core Gene,1
Zm00020ab308470,pan_gene_22877,Core Gene,1
Zm00020ab308480,pan_gene_22878,Near-Core Gene,1
Zm00020ab308490,pan_gene_22879,Core Gene,2
Zm00020ab308530,pan_gene_22880,Core Gene,2
Zm00020ab308550,pan_gene_22881,Core Gene,1
Zm00020ab308560,pan_gene_22882,Core Gene,2
Zm00020ab308580,pan_gene_22883,Near-Core Gene,1
Zm00020ab308590,pan_gene_22884,Core Gene,1
Zm00020ab308600,pan_gene_22885,Core Gene,1
Zm00020ab308620,pan_gene_22887,Core Gene,1
Zm00020ab308630,pan_gene_22888,Core Gene,1
Zm00020ab308640,pan_gene_22889,Core Gene,1
Zm00020ab308650,pan_gene_22890,Core Gene,1
Zm00020ab308660,pan_gene_22891,Core Gene,1
Zm00020ab308680,pan_gene_22892,Core Gene,1
Zm00020ab308690,pan_gene_22894,Core Gene,2
Zm00020ab308710,pan_gene_22896,Core Gene,1
Zm00020ab308720,pan_gene_22897,Core Gene,1
Zm00020ab308730,pan_gene_22899,Core Gene,1
Zm00020ab308740,pan_gene_22900,Core Gene,1
Zm00020ab308750,pan_gene_22901,Core Gene,1
Zm00020ab308760,pan_gene_22902,Core Gene,1
Zm00020ab308770,pan_gene_22903,Near-Core Gene,1
Zm00020ab308780,pan_gene_22904,Core Gene,1
Zm00020ab308800,pan_gene_22908,Core Gene,1
Zm00020ab308820,pan_gene_22909,Core Gene,1
Zm00020ab308840,pan_gene_22912,Core Gene,1
Zm00020ab308860,pan_gene_22913,Core Gene,1
Zm00020ab308870,pan_gene_22914,Core Gene,1
Zm00020ab308930,pan_gene_22916,Core Gene,1
Zm00020ab308940,pan_gene_22917,Core Gene,1
Zm00020ab308950,pan_gene_22918,Core Gene,1
Zm00020ab308960,pan_gene_22919,Core Gene,2
Zm00020ab308980,pan_gene_22922,Core Gene,1
Zm00020ab308990,pan_gene_22923,Core Gene,1
Zm00020ab309000,pan_gene_22925,Core Gene,2
Zm00020ab309050,pan_gene_22926,Dispensable Gene,2
Zm00020ab309070,pan_gene_22927,Dispensable Gene,1
Zm00020ab309080,pan_gene_22928,Dispensable Gene,1
Zm00020ab309090,pan_gene_22930,Core Gene,1
gmap_ID=chr7:29088161-29130119,pan_gene_22931,Core Gene,1
Zm00020ab309120,pan_gene_22932,Core Gene,1
Zm00020ab309130,pan_gene_22933,Core Gene,2
Zm00020ab309150,pan_gene_22935,Core Gene,1
Zm00020ab309170,pan_gene_22936,Core Gene,3
Zm00020ab309200,pan_gene_22937,Core Gene,1
Zm00020ab309210,pan_gene_22938,Core Gene,2
Zm00020ab309230,pan_gene_22940,Core Gene,1
Zm00020ab309240,pan_gene_22941,Dispensable Gene,3
Zm00020ab309280,pan_gene_22943,Core Gene,1
Zm00020ab309310,pan_gene_22944,Core Gene,1
Zm00020ab309320,pan_gene_22945,Core Gene,1
Zm00020ab309330,pan_gene_22946,Dispensable Gene,1
Zm00020ab309340,pan_gene_22947,Core Gene,1
gmap_ID=chr7:30063061-30063366,pan_gene_22948,Dispensable Gene,1
Zm00020ab309380,pan_gene_22949,Near-Core Gene,1
Zm00020ab309390,pan_gene_22950,Core Gene,1
Zm00020ab309400,pan_gene_22951,Core Gene,1
Zm00020ab309410,pan_gene_22953,Core Gene,1
Zm00020ab309450,pan_gene_22954,Near-Core Gene,1
Zm00020ab309460,pan_gene_22958,Core Gene,1
Zm00020ab309470,pan_gene_22959,Core Gene,1
Zm00020ab309500,pan_gene_22960,Core Gene,1
Zm00020ab309520,pan_gene_22961,Core Gene,1
Zm00020ab309530,pan_gene_22963,Core Gene,1
gmap_ID=chr7:31341675-31342200,pan_gene_22964,Core Gene,1
Zm00020ab309540,pan_gene_22965,Core Gene,1
Zm00020ab309570,pan_gene_22967,Core Gene,1
Zm00020ab309580,pan_gene_22968,Core Gene,1
