gene,pan,class
Zm00038ab266150,pan_gene_19741,Core Gene
Zm00038ab266160,pan_gene_19742,Core Gene
Zm00038ab266180,pan_gene_19743,Core Gene
Zm00038ab266190,pan_gene_19744,Core Gene
Zm00038ab266200,pan_gene_19745,Core Gene
Zm00038ab266210,pan_gene_19746,Core Gene
Zm00038ab266220,pan_gene_19747,Core Gene
Zm00038ab266230,pan_gene_19748,Core Gene
Zm00038ab266270,pan_gene_19749,Near-Core Gene
Zm00038ab266280,pan_gene_19750,Core Gene
Zm00038ab266290,pan_gene_19751,Core Gene
Zm00038ab266350,pan_gene_19753,Core Gene
Zm00038ab266370,pan_gene_19754,Core Gene
Zm00038ab266380,pan_gene_19756,Dispensable Gene
Zm00038ab266420,pan_gene_19757,Core Gene
Zm00038ab266430,pan_gene_19759,Core Gene
Zm00038ab266450,pan_gene_19760,Core Gene
Zm00038ab266460,pan_gene_19761,Core Gene
Zm00038ab266470,pan_gene_19762,Core Gene
Zm00038ab266500,pan_gene_19763,Core Gene
Zm00038ab266510,pan_gene_19765,Core Gene
Zm00038ab266520,pan_gene_19766,Core Gene
Zm00038ab266570,pan_gene_19767,Core Gene
Zm00038ab266630,pan_gene_19768,Core Gene
Zm00038ab266660,pan_gene_19769,Core Gene
Zm00038ab266670,pan_gene_19770,Core Gene
Zm00038ab266680,pan_gene_19772,Core Gene
Zm00038ab266710,pan_gene_19774,Core Gene
Zm00038ab266730,pan_gene_19775,Core Gene
Zm00038ab266750,pan_gene_19776,Near-Core Gene
Zm00038ab266760,pan_gene_19777,Core Gene
Zm00038ab266830,pan_gene_19780,Core Gene
Zm00038ab266840,pan_gene_19781,Core Gene
Zm00038ab266850,pan_gene_19782,Core Gene
Zm00038ab266860,pan_gene_19783,Core Gene
Zm00038ab266870,pan_gene_19784,Core Gene
Zm00038ab266890,pan_gene_19786,Dispensable Gene
Zm00038ab266980,pan_gene_19787,Core Gene
Zm00038ab267000,pan_gene_19788,Core Gene
Zm00038ab266990,pan_gene_19789,Core Gene
Zm00038ab267010,pan_gene_19790,Core Gene
Zm00038ab267030,pan_gene_19791,Core Gene
Zm00038ab267040,pan_gene_19793,Core Gene
Zm00038ab267070,pan_gene_19794,Dispensable Gene
Zm00038ab267080,pan_gene_19795,Core Gene
Zm00038ab267170,pan_gene_19797,Core Gene
Zm00038ab267200,pan_gene_19799,Core Gene
Zm00038ab267210,pan_gene_19800,Core Gene
Zm00038ab267230,pan_gene_19801,Core Gene
Zm00038ab267240,pan_gene_19802,Core Gene
Zm00038ab267250,pan_gene_19803,Core Gene
Zm00038ab267280,pan_gene_19804,Core Gene
Zm00038ab267290,pan_gene_19805,Dispensable Gene
Zm00038ab267300,pan_gene_19807,Core Gene
Zm00038ab267310,pan_gene_19808,Core Gene
Zm00038ab267320,pan_gene_19809,Core Gene
Zm00038ab267340,pan_gene_19810,Core Gene
Zm00038ab267350,pan_gene_19811,Core Gene
Zm00038ab267370,pan_gene_19812,Core Gene
gmap_ID=chr6:17235181-17235654,pan_gene_19815,Dispensable Gene
Zm00038ab267740,pan_gene_19816,Dispensable Gene
Zm00038ab268030,pan_gene_19817,Dispensable Gene
gmap_ID=chr6:18153758-18154069,pan_gene_19818,Dispensable Gene
Zm00038ab268040,pan_gene_19819,Dispensable Gene
gmap_ID=chr6:18200671-18201009,pan_gene_19820,Dispensable Gene
Zm00038ab268060,pan_gene_19821,Dispensable Gene
gmap_ID=chr6:18400511-18402284,pan_gene_19822,Dispensable Gene
gmap_ID=chr6:18502792-18504547,pan_gene_19823,Dispensable Gene
Zm00038ab268120,pan_gene_19824,Dispensable Gene
Zm00038ab268170,pan_gene_19825,Dispensable Gene
Zm00038ab268190,pan_gene_19826,Dispensable Gene
Zm00038ab268200,pan_gene_19827,Dispensable Gene
gmap_ID=chr6:19045060-19047270,pan_gene_19828,Dispensable Gene
gmap_ID=chr6:19048132-19051380,pan_gene_19829,Dispensable Gene
Zm00038ab268220,pan_gene_19830,Dispensable Gene
gmap_ID=chr6:19066427-19067410,pan_gene_19831,Dispensable Gene
Zm00038ab268240,pan_gene_19832,Dispensable Gene
Zm00038ab268260,pan_gene_19833,Dispensable Gene
Zm00038ab268290,pan_gene_19834,Dispensable Gene
Zm00038ab268300,pan_gene_19836,Dispensable Gene
Zm00038ab268310,pan_gene_19837,Dispensable Gene
Zm00038ab268340,pan_gene_19838,Dispensable Gene
Zm00038ab268350,pan_gene_19839,Dispensable Gene
Zm00038ab268360,pan_gene_19840,Dispensable Gene
Zm00038ab268380,pan_gene_19841,Dispensable Gene
Zm00038ab268390,pan_gene_19842,Dispensable Gene
gmap_ID=chr6:19418022-19437550,pan_gene_19843,Dispensable Gene
Zm00038ab268400,pan_gene_19844,Dispensable Gene
Zm00038ab268410,pan_gene_19845,Dispensable Gene
Zm00038ab268440,pan_gene_19846,Dispensable Gene
gmap_ID=chr6:19779178-19779971,pan_gene_19847,Dispensable Gene
gmap_ID=chr6:19823080-19824259,pan_gene_19849,Dispensable Gene
Zm00038ab268550,pan_gene_19850,Dispensable Gene
Zm00038ab268560,pan_gene_19851,Dispensable Gene
Zm00038ab268580,pan_gene_19852,Dispensable Gene
Zm00038ab268600,pan_gene_19853,Dispensable Gene
gmap_ID=chr6:20285406-20285731,pan_gene_19854,Dispensable Gene
Zm00038ab268630,pan_gene_19855,Dispensable Gene
gmap_ID=chr6:20335895-20338764,pan_gene_19856,Dispensable Gene
Zm00038ab268640,pan_gene_19857,Dispensable Gene
gmap_ID=chr6:20349751-20351182,pan_gene_19858,Dispensable Gene
Zm00038ab268670,pan_gene_19859,Dispensable Gene
Zm00038ab268700,pan_gene_19861,Dispensable Gene
Zm00038ab268730,pan_gene_19862,Dispensable Gene
Zm00038ab268750,pan_gene_19863,Dispensable Gene
Zm00038ab268760,pan_gene_19864,Dispensable Gene
gmap_ID=chr6:20859316-20859934,pan_gene_19865,Dispensable Gene
Zm00038ab268800,pan_gene_19866,Dispensable Gene
gmap_ID=chr6:21093049-21093267,pan_gene_19867,Dispensable Gene
Zm00038ab268830,pan_gene_19868,Dispensable Gene
Zm00038ab270140,pan_gene_19869,Core Gene
Zm00038ab270170,pan_gene_19870,Core Gene
Zm00038ab270190,pan_gene_19871,Dispensable Gene
Zm00038ab270210,pan_gene_19872,Dispensable Gene
Zm00038ab270220,pan_gene_19873,Core Gene
Zm00038ab270230,pan_gene_19874,Core Gene
Zm00038ab270250,pan_gene_19875,Core Gene
Zm00038ab270270,pan_gene_19876,Core Gene
Zm00038ab270300,pan_gene_19877,Core Gene
Zm00038ab270320,pan_gene_19878,Core Gene
Zm00038ab270350,pan_gene_19880,Core Gene
Zm00038ab270360,pan_gene_19881,Dispensable Gene
Zm00038ab270370,pan_gene_19882,Near-Core Gene
Zm00038ab270380,pan_gene_19883,Core Gene
Zm00038ab270400,pan_gene_19884,Dispensable Gene
Zm00038ab270420,pan_gene_19885,Core Gene
Zm00038ab270430,pan_gene_19886,Core Gene
Zm00038ab270510,pan_gene_19890,Core Gene
Zm00038ab270520,pan_gene_19892,Core Gene
gmap_ID=chr6:28073290-28073586,pan_gene_19893,Dispensable Gene
Zm00038ab270530,pan_gene_19894,Core Gene
Zm00038ab270550,pan_gene_19895,Core Gene
gmap_ID=chr6:28286970-28288245,pan_gene_19896,Dispensable Gene
Zm00038ab270600,pan_gene_19897,Dispensable Gene
Zm00038ab270610,pan_gene_19898,Near-Core Gene
Zm00038ab270630,pan_gene_19899,Core Gene
Zm00038ab270640,pan_gene_19900,Near-Core Gene
Zm00038ab270650,pan_gene_19902,Near-Core Gene
Zm00038ab270670,pan_gene_19904,Core Gene
Zm00038ab270620,pan_gene_19905,Dispensable Gene
Zm00038ab270700,pan_gene_19906,Core Gene
Zm00038ab270710,pan_gene_19907,Core Gene
Zm00038ab270720,pan_gene_19908,Dispensable Gene
Zm00038ab270730,pan_gene_19909,Near-Core Gene
Zm00038ab270740,pan_gene_19910,Core Gene
Zm00038ab270750,pan_gene_19911,Core Gene
Zm00038ab270760,pan_gene_19912,Core Gene
Zm00038ab270780,pan_gene_19913,Core Gene
gmap_ID=chr6:29763766-29764119,pan_gene_19914,Dispensable Gene
Zm00038ab270800,pan_gene_19915,Near-Core Gene
gmap_ID=chr6:29888773-29904490,pan_gene_19916,Core Gene
Zm00038ab270810,pan_gene_19917,Core Gene
gmap_ID=chr6:30013449-30016029,pan_gene_19918,Core Gene
Zm00038ab270820,pan_gene_19919,Core Gene
Zm00038ab270830,pan_gene_19920,Core Gene
Zm00038ab270840,pan_gene_19921,Core Gene
Zm00038ab270870,pan_gene_19922,Core Gene
Zm00038ab270880,pan_gene_19923,Core Gene
Zm00038ab270890,pan_gene_19924,Core Gene
Zm00038ab270900,pan_gene_19925,Dispensable Gene
Zm00038ab270940,pan_gene_19926,Core Gene
Zm00038ab270960,pan_gene_19927,Core Gene
Zm00038ab270970,pan_gene_19930,Core Gene
Zm00038ab270980,pan_gene_19931,Core Gene
Zm00038ab271040,pan_gene_19933,Core Gene
Zm00038ab271050,pan_gene_19934,Core Gene
Zm00038ab271070,pan_gene_19935,Core Gene
gmap_ID=chr6:31977856-32101965,pan_gene_19936,Near-Core Gene
Zm00038ab271080,pan_gene_19937,Core Gene
Zm00038ab271090,pan_gene_19938,Core Gene
Zm00038ab271110,pan_gene_19939,Dispensable Gene
Zm00038ab271150,pan_gene_19940,Core Gene
Zm00038ab271160,pan_gene_19941,Dispensable Gene
Zm00038ab271170,pan_gene_19942,Core Gene
Zm00038ab271190,pan_gene_19943,Dispensable Gene
Zm00038ab271210,pan_gene_19944,Core Gene
Zm00038ab271220,pan_gene_19945,Core Gene
Zm00038ab271250,pan_gene_19946,Core Gene
Zm00038ab271260,pan_gene_19947,Core Gene
Zm00038ab271270,pan_gene_19948,Core Gene
Zm00038ab271300,pan_gene_19949,Core Gene
Zm00038ab271310,pan_gene_19952,Core Gene
Zm00038ab271340,pan_gene_19953,Dispensable Gene
Zm00038ab271350,pan_gene_19954,Core Gene
Zm00038ab271360,pan_gene_19955,Core Gene
Zm00038ab271370,pan_gene_19956,Core Gene
Zm00038ab271400,pan_gene_19957,Core Gene
Zm00038ab271410,pan_gene_19958,Core Gene
Zm00038ab271420,pan_gene_19959,Core Gene
Zm00038ab271430,pan_gene_19960,Core Gene
Zm00038ab271440,pan_gene_19961,Core Gene
Zm00038ab271460,pan_gene_19968,Core Gene
Zm00038ab271480,pan_gene_19969,Core Gene
Zm00038ab271490,pan_gene_19970,Core Gene
Zm00038ab271500,pan_gene_19971,Core Gene
Zm00038ab271510,pan_gene_19972,Core Gene
Zm00038ab271520,pan_gene_19975,Core Gene
Zm00038ab271530,pan_gene_19976,Core Gene
Zm00038ab271540,pan_gene_19977,Core Gene
Zm00038ab271560,pan_gene_19978,Core Gene
gmap_ID=chr6:35995677-35996370,pan_gene_19979,Near-Core Gene
Zm00038ab271570,pan_gene_19980,Core Gene
Zm00038ab271600,pan_gene_19981,Dispensable Gene
Zm00038ab271610,pan_gene_19982,Core Gene
Zm00038ab271680,pan_gene_19983,Core Gene
Zm00038ab271690,pan_gene_19984,Dispensable Gene
Zm00038ab271700,pan_gene_19985,Core Gene
Zm00038ab271710,pan_gene_19986,Core Gene
Zm00038ab271720,pan_gene_19987,Core Gene
Zm00038ab271730,pan_gene_19988,Core Gene
Zm00038ab271740,pan_gene_19989,Core Gene
Zm00038ab271750,pan_gene_19990,Dispensable Gene
gmap_ID=chr6:37960305-37962955,pan_gene_19991,Core Gene
Zm00038ab271810,pan_gene_19992,Core Gene
Zm00038ab271820,pan_gene_19994,Core Gene
Zm00038ab271830,pan_gene_19995,Core Gene
Zm00038ab271840,pan_gene_19996,Core Gene
gmap_ID=chr6:38534966-38535559,pan_gene_19997,Dispensable Gene
Zm00038ab271860,pan_gene_19999,Core Gene
Zm00038ab271900,pan_gene_20000,Core Gene
Zm00038ab271920,pan_gene_20001,Core Gene
Zm00038ab271940,pan_gene_20002,Dispensable Gene
Zm00038ab271970,pan_gene_20003,Core Gene
Zm00038ab271950,pan_gene_20004,Core Gene
gmap_ID=chr6:39916047-39919031,pan_gene_20006,Near-Core Gene
Zm00038ab272040,pan_gene_20007,Near-Core Gene
gmap_ID=chr6:40186209-40186866,pan_gene_20008,Dispensable Gene
Zm00038ab272070,pan_gene_20009,Dispensable Gene
Zm00038ab272080,pan_gene_20010,Core Gene
Zm00038ab272100,pan_gene_20011,Core Gene
Zm00038ab272120,pan_gene_20015,Near-Core Gene
Zm00038ab272130,pan_gene_20018,Core Gene
Zm00038ab272160,pan_gene_20019,Core Gene
gmap_ID=chr6:41143290-41143553,pan_gene_20020,Core Gene
gmap_ID=chr6:41281730-41281958,pan_gene_20021,Core Gene
gmap_ID=chr6:41289727-41312618,pan_gene_20022,Core Gene
gmap_ID=chr6:41664163-41664441,pan_gene_20023,Core Gene
Zm00038ab272250,pan_gene_20024,Dispensable Gene
Zm00038ab272270,pan_gene_20025,Core Gene
Zm00038ab272280,pan_gene_20028,Core Gene
Zm00038ab272360,pan_gene_20029,Core Gene
Zm00038ab272380,pan_gene_20030,Core Gene
Zm00038ab272390,pan_gene_20032,Core Gene
Zm00038ab272410,pan_gene_20033,Core Gene
Zm00038ab272450,pan_gene_20034,Core Gene
Zm00038ab272470,pan_gene_20035,Core Gene
Zm00038ab272490,pan_gene_20036,Core Gene
Zm00038ab272530,pan_gene_20038,Core Gene
Zm00038ab272540,pan_gene_20039,Core Gene
Zm00038ab272560,pan_gene_20040,Core Gene
Zm00038ab272570,pan_gene_20042,Core Gene
Zm00038ab272600,pan_gene_20044,Core Gene
Zm00038ab272620,pan_gene_20045,Core Gene
Zm00038ab272630,pan_gene_20046,Near-Core Gene
Zm00038ab272660,pan_gene_20047,Core Gene
Zm00038ab272670,pan_gene_20048,Core Gene
Zm00038ab272680,pan_gene_20049,Core Gene
Zm00038ab272690,pan_gene_20050,Core Gene
Zm00038ab272740,pan_gene_20053,Dispensable Gene
gmap_ID=chr6:44744682-44745076,pan_gene_20054,Dispensable Gene
Zm00038ab272770,pan_gene_20055,Core Gene
Zm00038ab272790,pan_gene_20056,Dispensable Gene
Zm00038ab272800,pan_gene_20057,Dispensable Gene
Zm00038ab272820,pan_gene_20058,Core Gene
Zm00038ab272860,pan_gene_20059,Core Gene
Zm00038ab272870,pan_gene_20060,Core Gene
Zm00038ab272880,pan_gene_20062,Core Gene
Zm00038ab272930,pan_gene_20063,Core Gene
Zm00038ab272940,pan_gene_20064,Core Gene
Zm00038ab272970,pan_gene_20067,Core Gene
Zm00038ab273000,pan_gene_20068,Core Gene
Zm00038ab273010,pan_gene_20069,Dispensable Gene
Zm00038ab273020,pan_gene_20070,Core Gene
Zm00038ab273030,pan_gene_20071,Core Gene
Zm00038ab273060,pan_gene_20072,Core Gene
Zm00038ab273080,pan_gene_20074,Core Gene
Zm00038ab273110,pan_gene_20075,Core Gene
Zm00038ab273130,pan_gene_20076,Core Gene
Zm00038ab273150,pan_gene_20077,Core Gene
gmap_ID=chr6:47232410-47233844,pan_gene_20078,Dispensable Gene
Zm00038ab273180,pan_gene_20079,Core Gene
Zm00038ab273190,pan_gene_20081,Core Gene
Zm00038ab273200,pan_gene_20082,Core Gene
Zm00038ab273210,pan_gene_20083,Core Gene
Zm00038ab273220,pan_gene_20084,Core Gene
Zm00038ab273240,pan_gene_20085,Core Gene
Zm00038ab273250,pan_gene_20086,Core Gene
Zm00038ab273260,pan_gene_20087,Core Gene
Zm00038ab273270,pan_gene_20088,Core Gene
Zm00038ab273280,pan_gene_20089,Dispensable Gene
Zm00038ab273290,pan_gene_20090,Dispensable Gene
Zm00038ab273300,pan_gene_20091,Dispensable Gene
Zm00038ab273360,pan_gene_20095,Core Gene
Zm00038ab273380,pan_gene_20096,Dispensable Gene
gmap_ID=chr6:48970314-48973272,pan_gene_20097,Dispensable Gene
Zm00038ab273390,pan_gene_20098,Core Gene
Zm00038ab273410,pan_gene_20099,Core Gene
Zm00038ab273460,pan_gene_20100,Core Gene
gmap_ID=chr6:49805423-49814849,pan_gene_20101,Dispensable Gene
gmap_ID=chr6:49815057-49823341,pan_gene_20102,Dispensable Gene
Zm00038ab273480,pan_gene_20103,Core Gene
Zm00038ab273510,pan_gene_20104,Core Gene
Zm00038ab273540,pan_gene_20105,Core Gene
Zm00038ab273550,pan_gene_20106,Core Gene
Zm00038ab273560,pan_gene_20108,Core Gene
Zm00038ab273580,pan_gene_20110,Core Gene
Zm00038ab273590,pan_gene_20112,Core Gene
Zm00038ab273600,pan_gene_20113,Core Gene
Zm00038ab273610,pan_gene_20114,Core Gene
Zm00038ab273640,pan_gene_20115,Core Gene
Zm00038ab273650,pan_gene_20116,Core Gene
Zm00038ab273700,pan_gene_20117,Core Gene
Zm00038ab273710,pan_gene_20118,Core Gene
Zm00038ab273720,pan_gene_20119,Core Gene
Zm00038ab273730,pan_gene_20120,Core Gene
Zm00038ab273740,pan_gene_20121,Core Gene
Zm00038ab273750,pan_gene_20122,Core Gene
Zm00038ab273760,pan_gene_20123,Core Gene
Zm00038ab273770,pan_gene_20124,Core Gene
Zm00038ab273820,pan_gene_20125,Core Gene
Zm00038ab273850,pan_gene_20126,Core Gene
Zm00038ab273870,pan_gene_20128,Core Gene
Zm00038ab273880,pan_gene_20129,Core Gene
Zm00038ab273890,pan_gene_20130,Core Gene
Zm00038ab273900,pan_gene_20131,Core Gene
Zm00038ab273920,pan_gene_20132,Core Gene
Zm00038ab273930,pan_gene_20133,Core Gene
Zm00038ab273950,pan_gene_20134,Core Gene
gmap_ID=chr6:54618271-54621573,pan_gene_20135,Near-Core Gene
Zm00038ab273960,pan_gene_20136,Core Gene
Zm00038ab273940,pan_gene_20137,Core Gene
Zm00038ab273980,pan_gene_20138,Core Gene
Zm00038ab274000,pan_gene_20139,Core Gene
Zm00038ab274010,pan_gene_20140,Core Gene
gmap_ID=chr6:56543842-56544292,pan_gene_20141,Core Gene
Zm00038ab274050,pan_gene_20142,Core Gene
Zm00038ab274070,pan_gene_20143,Core Gene
Zm00038ab274090,pan_gene_20144,Core Gene
gmap_ID=chr6:56939181-56939600,pan_gene_20145,Core Gene
Zm00038ab274110,pan_gene_20146,Core Gene
Zm00038ab274120,pan_gene_20147,Core Gene
Zm00038ab274140,pan_gene_20148,Core Gene
Zm00038ab274160,pan_gene_20149,Core Gene
Zm00038ab274170,pan_gene_20150,Core Gene
gmap_ID=chr6:57489920-57490557,pan_gene_20151,Core Gene
Zm00038ab274200,pan_gene_20153,Core Gene
gmap_ID=chr6:58114335-58114871,pan_gene_20154,Core Gene
Zm00038ab274210,pan_gene_20155,Core Gene
gmap_ID=chr6:58454337-58455068,pan_gene_20156,Core Gene
gmap_ID=chr6:58461005-58461397,pan_gene_20157,Core Gene
Zm00038ab274250,pan_gene_20158,Core Gene
Zm00038ab274280,pan_gene_20159,Core Gene
Zm00038ab274310,pan_gene_20160,Core Gene
Zm00038ab274330,pan_gene_20161,Near-Core Gene
gmap_ID=chr6:60584827-60587958,pan_gene_20162,Near-Core Gene
Zm00038ab274350,pan_gene_20163,Core Gene
Zm00038ab274410,pan_gene_20164,Core Gene
Zm00038ab274420,pan_gene_20165,Core Gene
Zm00038ab274460,pan_gene_20166,Dispensable Gene
gmap_ID=chr6:61856048-61856968,pan_gene_20167,Core Gene
Zm00038ab274480,pan_gene_20168,Core Gene
gmap_ID=chr6:61888700-61889089,pan_gene_20169,Core Gene
Zm00038ab274510,pan_gene_20170,Core Gene
Zm00038ab274520,pan_gene_20171,Core Gene
gmap_ID=chr6:62903926-62905177,pan_gene_20172,Dispensable Gene
Zm00038ab274560,pan_gene_20173,Dispensable Gene
Zm00038ab274570,pan_gene_20174,Dispensable Gene
Zm00038ab274580,pan_gene_20175,Core Gene
Zm00038ab274590,pan_gene_20176,Dispensable Gene
gmap_ID=chr6:63749572-63750090,pan_gene_20177,Dispensable Gene
Zm00038ab274610,pan_gene_20178,Core Gene
gmap_ID=chr6:64065050-64065367,pan_gene_20179,Core Gene
gmap_ID=chr6:64330726-64331343,pan_gene_20180,Dispensable Gene
Zm00038ab274640,pan_gene_20181,Core Gene
Zm00038ab274650,pan_gene_20182,Dispensable Gene
Zm00038ab274660,pan_gene_20183,Core Gene
Zm00038ab274670,pan_gene_20184,Dispensable Gene
Zm00038ab274890,pan_gene_20185,Core Gene
Zm00038ab274900,pan_gene_20186,Core Gene
Zm00038ab274910,pan_gene_20187,Dispensable Gene
Zm00038ab274930,pan_gene_20188,Core Gene
Zm00038ab274940,pan_gene_20189,Core Gene
Zm00038ab274950,pan_gene_20190,Core Gene
Zm00038ab274960,pan_gene_20191,Core Gene
Zm00038ab274970,pan_gene_20192,Core Gene
Zm00038ab274990,pan_gene_20193,Core Gene
Zm00038ab275030,pan_gene_20194,Core Gene
Zm00038ab275040,pan_gene_20195,Core Gene
Zm00038ab275050,pan_gene_20196,Core Gene
Zm00038ab275060,pan_gene_20197,Dispensable Gene
gmap_ID=chr6:66150077-66150763,pan_gene_20198,Dispensable Gene
Zm00038ab275090,pan_gene_20199,Core Gene
Zm00038ab275110,pan_gene_20200,Core Gene
Zm00038ab275120,pan_gene_20202,Core Gene
Zm00038ab275130,pan_gene_20203,Core Gene
Zm00038ab275140,pan_gene_20206,Near-Core Gene
Zm00038ab275150,pan_gene_20207,Near-Core Gene
Zm00038ab275170,pan_gene_20208,Core Gene
Zm00038ab275180,pan_gene_20209,Core Gene
Zm00038ab275200,pan_gene_20210,Near-Core Gene
Zm00038ab275210,pan_gene_20211,Core Gene
Zm00038ab275220,pan_gene_20212,Core Gene
Zm00038ab275260,pan_gene_20213,Core Gene
Zm00038ab275270,pan_gene_20214,Core Gene
Zm00038ab275280,pan_gene_20215,Core Gene
gmap_ID=chr6:67744949-67745554,pan_gene_20216,Dispensable Gene
Zm00038ab275330,pan_gene_20217,Dispensable Gene
Zm00038ab275340,pan_gene_20218,Core Gene
Zm00038ab275350,pan_gene_20219,Core Gene
Zm00038ab275360,pan_gene_20220,Core Gene
Zm00038ab275370,pan_gene_20221,Core Gene
Zm00038ab275400,pan_gene_20222,Dispensable Gene
Zm00038ab275410,pan_gene_20223,Core Gene
Zm00038ab275420,pan_gene_20224,Core Gene
Zm00038ab275430,pan_gene_20225,Core Gene
Zm00038ab275440,pan_gene_20226,Core Gene
gmap_ID=chr6:68614914-68616818,pan_gene_20227,Dispensable Gene
Zm00038ab275450,pan_gene_20228,Dispensable Gene
Zm00038ab275460,pan_gene_20229,Core Gene
Zm00038ab275480,pan_gene_20230,Dispensable Gene
Zm00038ab275500,pan_gene_20231,Core Gene
gmap_ID=chr6:69249784-69250300,pan_gene_20232,Dispensable Gene
Zm00038ab275550,pan_gene_20233,Core Gene
Zm00038ab275560,pan_gene_20234,Core Gene
Zm00038ab275580,pan_gene_20235,Core Gene
Zm00038ab275590,pan_gene_20236,Core Gene
Zm00038ab275610,pan_gene_20237,Core Gene
Zm00038ab275630,pan_gene_20238,Core Gene
Zm00038ab275640,pan_gene_20239,Core Gene
Zm00038ab275660,pan_gene_20240,Core Gene
Zm00038ab275680,pan_gene_20241,Core Gene
Zm00038ab275690,pan_gene_20242,Core Gene
Zm00038ab275710,pan_gene_20243,Dispensable Gene
Zm00038ab275720,pan_gene_20244,Dispensable Gene
Zm00038ab275730,pan_gene_20245,Core Gene
Zm00038ab275740,pan_gene_20246,Core Gene
Zm00038ab275750,pan_gene_20247,Core Gene
Zm00038ab275760,pan_gene_20248,Core Gene
Zm00038ab275770,pan_gene_20249,Core Gene
Zm00038ab275780,pan_gene_20250,Core Gene
Zm00038ab275790,pan_gene_20251,Core Gene
Zm00038ab275800,pan_gene_20252,Dispensable Gene
Zm00038ab275830,pan_gene_20253,Core Gene
gmap_ID=chr6:72273573-72275469,pan_gene_20254,Dispensable Gene
Zm00038ab275850,pan_gene_20255,Core Gene
Zm00038ab275860,pan_gene_20256,Core Gene
Zm00038ab275870,pan_gene_20257,Core Gene
Zm00038ab275890,pan_gene_20258,Core Gene
Zm00038ab275910,pan_gene_20259,Dispensable Gene
Zm00038ab275920,pan_gene_20260,Core Gene
Zm00038ab275930,pan_gene_20261,Core Gene
Zm00038ab275940,pan_gene_20262,Core Gene
Zm00038ab275950,pan_gene_20263,Near-Core Gene
Zm00038ab275960,pan_gene_20264,Core Gene
Zm00038ab276000,pan_gene_20265,Core Gene
Zm00038ab276010,pan_gene_20266,Core Gene
gmap_ID=chr6:73987903-73989059,pan_gene_20267,Core Gene
Zm00038ab276040,pan_gene_20268,Dispensable Gene
Zm00038ab276090,pan_gene_20269,Dispensable Gene
Zm00038ab276100,pan_gene_20270,Core Gene
Zm00038ab276110,pan_gene_20271,Core Gene
Zm00038ab276120,pan_gene_20272,Core Gene
Zm00038ab276130,pan_gene_20273,Core Gene
Zm00038ab276140,pan_gene_20274,Core Gene
Zm00038ab276160,pan_gene_20276,Core Gene
Zm00038ab276170,pan_gene_20277,Core Gene
Zm00038ab276180,pan_gene_20278,Core Gene
gmap_ID=chr6:75427265-75427588,pan_gene_20279,Core Gene
Zm00038ab276210,pan_gene_20280,Near-Core Gene
Zm00038ab276230,pan_gene_20281,Core Gene
gmap_ID=chr6:75790337-75790675,pan_gene_20282,Dispensable Gene
Zm00038ab276250,pan_gene_20283,Core Gene
Zm00038ab276260,pan_gene_20284,Core Gene
Zm00038ab276270,pan_gene_20285,Core Gene
Zm00038ab276280,pan_gene_20286,Core Gene
Zm00038ab276290,pan_gene_20287,Core Gene
Zm00038ab276300,pan_gene_20288,Core Gene
Zm00038ab276320,pan_gene_20289,Dispensable Gene
Zm00038ab276330,pan_gene_20290,Dispensable Gene
Zm00038ab276340,pan_gene_20291,Dispensable Gene
Zm00038ab276360,pan_gene_20292,Dispensable Gene
Zm00038ab276350,pan_gene_20293,Core Gene
Zm00038ab276410,pan_gene_20294,Core Gene
Zm00038ab276420,pan_gene_20296,Core Gene
Zm00038ab276440,pan_gene_20297,Near-Core Gene
Zm00038ab276450,pan_gene_20298,Near-Core Gene
Zm00038ab276470,pan_gene_20299,Core Gene
Zm00038ab276490,pan_gene_20300,Near-Core Gene
Zm00038ab276500,pan_gene_20301,Dispensable Gene
Zm00038ab276510,pan_gene_20302,Dispensable Gene
Zm00038ab276520,pan_gene_20303,Core Gene
Zm00038ab276530,pan_gene_20304,Core Gene
Zm00038ab276560,pan_gene_20305,Core Gene
Zm00038ab276570,pan_gene_20306,Core Gene
Zm00038ab276590,pan_gene_20307,Core Gene
Zm00038ab276600,pan_gene_20308,Core Gene
Zm00038ab276630,pan_gene_20309,Dispensable Gene
Zm00038ab276640,pan_gene_20310,Core Gene
Zm00038ab276650,pan_gene_20311,Core Gene
Zm00038ab276660,pan_gene_20312,Core Gene
Zm00038ab276700,pan_gene_20314,Core Gene
Zm00038ab276710,pan_gene_20315,Core Gene
Zm00038ab276720,pan_gene_20316,Core Gene
gmap_ID=chr6:80552540-80552824,pan_gene_20317,Dispensable Gene
gmap_ID=chr6:80553693-80554524,pan_gene_20318,Dispensable Gene
Zm00038ab276740,pan_gene_20319,Core Gene
Zm00038ab276750,pan_gene_20320,Dispensable Gene
Zm00038ab276760,pan_gene_20321,Core Gene
Zm00038ab276770,pan_gene_20322,Core Gene
Zm00038ab276800,pan_gene_20323,Core Gene
Zm00038ab276820,pan_gene_20324,Core Gene
Zm00038ab276840,pan_gene_20328,Core Gene
Zm00038ab276860,pan_gene_20329,Core Gene
Zm00038ab276870,pan_gene_20330,Dispensable Gene
gmap_ID=chr6:81917981-81921506,pan_gene_20331,Dispensable Gene
Zm00038ab276900,pan_gene_20332,Core Gene
Zm00038ab276910,pan_gene_20333,Core Gene
Zm00038ab276920,pan_gene_20334,Core Gene
Zm00038ab276930,pan_gene_20335,Near-Core Gene
