gene,pan,class,copy
Zm00023ab259800,pan_gene_19084,Core Gene,1
Zm00023ab259820,pan_gene_19085,Core Gene,1
Zm00023ab259830,pan_gene_19086,Core Gene,1
Zm00023ab259840,pan_gene_19087,Core Gene,1
Zm00023ab259850,pan_gene_19088,Core Gene,1
Zm00023ab259860,pan_gene_19089,Core Gene,1
Zm00023ab259870,pan_gene_19090,Core Gene,2
Zm00023ab259890,pan_gene_19091,Core Gene,1
Zm00023ab259900,pan_gene_19093,Core Gene,1
Zm00023ab259910,pan_gene_19094,Core Gene,1
Zm00023ab259930,pan_gene_19095,Core Gene,1
Zm00023ab259940,pan_gene_19096,Core Gene,1
Zm00023ab259950,pan_gene_19097,Core Gene,1
Zm00023ab259960,pan_gene_19098,Core Gene,1
Zm00023ab259970,pan_gene_19101,Core Gene,1
Zm00023ab259980,pan_gene_19102,Near-Core Gene,1
Zm00023ab259990,pan_gene_19103,Near-Core Gene,1
Zm00023ab260010,pan_gene_19104,Core Gene,1
Zm00023ab260020,pan_gene_19105,Core Gene,1
Zm00023ab260030,pan_gene_19106,Core Gene,1
Zm00023ab260040,pan_gene_19107,Core Gene,1
Zm00023ab260050,pan_gene_19108,Core Gene,1
Zm00023ab260060,pan_gene_19109,Core Gene,1
Zm00023ab260070,pan_gene_19110,Core Gene,1
Zm00023ab260080,pan_gene_19111,Core Gene,2
Zm00023ab260160,pan_gene_19112,Core Gene,1
Zm00023ab260170,pan_gene_19113,Core Gene,1
Zm00023ab260180,pan_gene_19114,Core Gene,1
Zm00023ab260190,pan_gene_19115,Core Gene,1
Zm00023ab260200,pan_gene_19116,Core Gene,1
Zm00023ab260210,pan_gene_19118,Core Gene,1
Zm00023ab260220,pan_gene_19119,Core Gene,2
Zm00023ab260240,pan_gene_19120,Core Gene,1
Zm00023ab260250,pan_gene_19121,Core Gene,1
Zm00023ab260260,pan_gene_19122,Core Gene,1
Zm00023ab260270,pan_gene_19123,Core Gene,1
Zm00023ab260290,pan_gene_19124,Core Gene,1
gmap_ID=chr5:208735868-208736316,pan_gene_19125,Core Gene,1
Zm00023ab260300,pan_gene_19126,Core Gene,1
Zm00023ab260310,pan_gene_19127,Core Gene,1
Zm00023ab260320,pan_gene_19128,Core Gene,1
Zm00023ab260330,pan_gene_19129,Core Gene,1
Zm00023ab260370,pan_gene_19130,Core Gene,1
Zm00023ab260380,pan_gene_19131,Core Gene,1
Zm00023ab260390,pan_gene_19132,Core Gene,1
Zm00023ab260400,pan_gene_19133,Dispensable Gene,1
Zm00023ab260410,pan_gene_19134,Core Gene,1
Zm00023ab260420,pan_gene_19135,Core Gene,1
Zm00023ab260430,pan_gene_19136,Core Gene,1
Zm00023ab260440,pan_gene_19137,Core Gene,1
Zm00023ab260460,pan_gene_19138,Core Gene,2
Zm00023ab260480,pan_gene_19139,Core Gene,1
Zm00023ab260490,pan_gene_19140,Core Gene,1
Zm00023ab260500,pan_gene_19141,Core Gene,1
Zm00023ab260530,pan_gene_19142,Core Gene,1
Zm00023ab260540,pan_gene_19143,Core Gene,2
Zm00023ab260560,pan_gene_19145,Core Gene,1
Zm00023ab260600,pan_gene_19146,Core Gene,1
Zm00023ab260610,pan_gene_19148,Core Gene,1
Zm00023ab260620,pan_gene_19149,Core Gene,1
Zm00023ab260640,pan_gene_19150,Core Gene,1
Zm00023ab260650,pan_gene_19151,Core Gene,1
Zm00023ab260660,pan_gene_19152,Core Gene,2
Zm00023ab260700,pan_gene_19153,Core Gene,1
Zm00023ab260710,pan_gene_19157,Core Gene,1
Zm00023ab260720,pan_gene_19158,Core Gene,1
Zm00023ab260740,pan_gene_19159,Core Gene,1
Zm00023ab260750,pan_gene_19160,Core Gene,1
Zm00023ab260760,pan_gene_19161,Core Gene,1
Zm00023ab260770,pan_gene_19162,Core Gene,1
Zm00023ab260780,pan_gene_19163,Core Gene,1
Zm00023ab260790,pan_gene_19164,Core Gene,1
Zm00023ab260800,pan_gene_19166,Core Gene,1
Zm00023ab260810,pan_gene_19167,Core Gene,2
Zm00023ab260840,pan_gene_19168,Core Gene,1
Zm00023ab260850,pan_gene_19169,Core Gene,1
Zm00023ab260870,pan_gene_19170,Core Gene,1
Zm00023ab260880,pan_gene_19171,Core Gene,1
Zm00023ab260890,pan_gene_19172,Core Gene,1
Zm00023ab260900,pan_gene_19173,Core Gene,1
Zm00023ab260920,pan_gene_19174,Core Gene,1
Zm00023ab260930,pan_gene_19175,Core Gene,1
Zm00023ab260940,pan_gene_19176,Core Gene,3
Zm00023ab260970,pan_gene_19178,Core Gene,1
Zm00023ab260980,pan_gene_19181,Core Gene,1
Zm00023ab261010,pan_gene_19182,Core Gene,1
Zm00023ab261020,pan_gene_19183,Core Gene,1
Zm00023ab261030,pan_gene_19184,Core Gene,1
Zm00023ab261040,pan_gene_19185,Core Gene,1
Zm00023ab261060,pan_gene_19186,Core Gene,1
Zm00023ab261070,pan_gene_19187,Core Gene,1
Zm00023ab261080,pan_gene_19188,Core Gene,1
Zm00023ab261100,pan_gene_19189,Core Gene,1
Zm00023ab261110,pan_gene_19190,Core Gene,2
Zm00023ab261130,pan_gene_19191,Core Gene,1
Zm00023ab261140,pan_gene_19192,Core Gene,1
gmap_ID=chr5:210785510-210786159,pan_gene_19193,Core Gene,1
Zm00023ab261160,pan_gene_19194,Core Gene,1
Zm00023ab261170,pan_gene_19195,Core Gene,1
Zm00023ab261180,pan_gene_19196,Core Gene,1
Zm00023ab261190,pan_gene_19197,Core Gene,1
Zm00023ab261200,pan_gene_19198,Core Gene,1
Zm00023ab261220,pan_gene_19199,Core Gene,1
Zm00023ab261240,pan_gene_19200,Core Gene,2
Zm00023ab261260,pan_gene_19201,Core Gene,1
Zm00023ab261270,pan_gene_19202,Core Gene,1
gmap_ID=chr5:211104384-211104593,pan_gene_19203,Near-Core Gene,1
Zm00023ab261340,pan_gene_19204,Dispensable Gene,1
Zm00023ab261350,pan_gene_19205,Core Gene,1
Zm00023ab261360,pan_gene_19206,Core Gene,1
Zm00023ab261370,pan_gene_19207,Core Gene,1
Zm00023ab261380,pan_gene_19208,Core Gene,1
Zm00023ab261390,pan_gene_19210,Core Gene,1
Zm00023ab261400,pan_gene_19211,Core Gene,1
Zm00023ab261410,pan_gene_19212,Core Gene,1
Zm00023ab261440,pan_gene_19213,Core Gene,1
Zm00023ab261450,pan_gene_19214,Core Gene,1
Zm00023ab261460,pan_gene_19215,Core Gene,1
Zm00023ab261470,pan_gene_19216,Core Gene,1
Zm00023ab261480,pan_gene_19217,Core Gene,1
Zm00023ab261490,pan_gene_19218,Core Gene,1
Zm00023ab261500,pan_gene_19219,Core Gene,1
Zm00023ab261510,pan_gene_19220,Core Gene,1
Zm00023ab261520,pan_gene_19222,Core Gene,1
Zm00023ab261530,pan_gene_19223,Core Gene,1
Zm00023ab261550,pan_gene_19224,Core Gene,1
Zm00023ab261560,pan_gene_19225,Core Gene,1
Zm00023ab261580,pan_gene_19226,Core Gene,1
Zm00023ab261590,pan_gene_19230,Core Gene,1
Zm00023ab261600,pan_gene_19231,Core Gene,1
Zm00023ab261610,pan_gene_19232,Core Gene,1
Zm00023ab261620,pan_gene_19233,Near-Core Gene,1
Zm00023ab261630,pan_gene_19234,Core Gene,2
Zm00023ab261680,pan_gene_19235,Dispensable Gene,2
gmap_ID=chr5:212046088-212047943,pan_gene_19236,Dispensable Gene,1
Zm00023ab261740,pan_gene_19237,Core Gene,1
Zm00023ab261760,pan_gene_19238,Core Gene,1
Zm00023ab261790,pan_gene_19239,Core Gene,1
Zm00023ab261800,pan_gene_19242,Core Gene,2
Zm00023ab261820,pan_gene_19243,Core Gene,1
Zm00023ab261830,pan_gene_19244,Core Gene,1
Zm00023ab261840,pan_gene_19245,Core Gene,1
Zm00023ab261850,pan_gene_19246,Core Gene,1
gmap_ID=chr5:212470366-212471614,pan_gene_19247,Core Gene,1
Zm00023ab261860,pan_gene_19248,Dispensable Gene,1
Zm00023ab261880,pan_gene_19249,Core Gene,1
Zm00023ab261890,pan_gene_19250,Core Gene,1
Zm00023ab261900,pan_gene_19251,Core Gene,2
Zm00023ab261920,pan_gene_19252,Dispensable Gene,1
Zm00023ab261930,pan_gene_19253,Core Gene,1
Zm00023ab261960,pan_gene_19254,Core Gene,1
gmap_ID=chr5:212683207-212683683,pan_gene_19255,Core Gene,1
Zm00023ab261970,pan_gene_19256,Core Gene,1
Zm00023ab262010,pan_gene_19257,Core Gene,1
Zm00023ab262020,pan_gene_19258,Core Gene,1
Zm00023ab262030,pan_gene_19259,Core Gene,1
Zm00023ab262040,pan_gene_19260,Core Gene,1
Zm00023ab262380,pan_gene_19262,Core Gene,1
Zm00023ab262390,pan_gene_19263,Core Gene,1
gmap_ID=chr5:213409800-213410153,pan_gene_19264,Core Gene,1
Zm00023ab262400,pan_gene_19265,Core Gene,1
Zm00023ab262410,pan_gene_19266,Core Gene,1
Zm00023ab262420,pan_gene_19267,Core Gene,1
Zm00023ab262450,pan_gene_19268,Core Gene,1
Zm00023ab262460,pan_gene_19269,Core Gene,1
Zm00023ab262470,pan_gene_19270,Core Gene,1
Zm00023ab262480,pan_gene_19271,Core Gene,1
Zm00023ab262490,pan_gene_19272,Core Gene,1
Zm00023ab262510,pan_gene_19273,Core Gene,2
Zm00023ab262550,pan_gene_19275,Core Gene,1
Zm00023ab262570,pan_gene_19276,Core Gene,1
Zm00023ab262580,pan_gene_19277,Core Gene,1
Zm00023ab262590,pan_gene_19278,Core Gene,1
Zm00023ab262600,pan_gene_19279,Core Gene,1
Zm00023ab262620,pan_gene_19280,Core Gene,1
Zm00023ab262630,pan_gene_19281,Core Gene,1
Zm00023ab262640,pan_gene_19282,Core Gene,1
Zm00023ab262650,pan_gene_19283,Core Gene,2
Zm00023ab262710,pan_gene_19284,Core Gene,1
Zm00023ab262720,pan_gene_19285,Core Gene,1
Zm00023ab262730,pan_gene_19287,Near-Core Gene,1
Zm00023ab262740,pan_gene_19288,Core Gene,1
Zm00023ab262750,pan_gene_19289,Core Gene,1
Zm00023ab262760,pan_gene_19290,Core Gene,1
Zm00023ab262770,pan_gene_19291,Core Gene,1
Zm00023ab262780,pan_gene_19293,Core Gene,1
Zm00023ab262800,pan_gene_19294,Core Gene,1
Zm00023ab262810,pan_gene_19295,Core Gene,1
Zm00023ab262820,pan_gene_19296,Core Gene,1
Zm00023ab262830,pan_gene_19297,Core Gene,1
Zm00023ab262840,pan_gene_19298,Core Gene,1
Zm00023ab262860,pan_gene_19299,Core Gene,1
Zm00023ab262870,pan_gene_19300,Core Gene,1
Zm00023ab262890,pan_gene_19301,Core Gene,1
Zm00023ab262910,pan_gene_19302,Core Gene,3
Zm00023ab262950,pan_gene_19303,Core Gene,1
Zm00023ab262960,pan_gene_19304,Core Gene,1
Zm00023ab262980,pan_gene_19305,Core Gene,1
Zm00023ab262990,pan_gene_19306,Core Gene,1
Zm00023ab263010,pan_gene_19307,Core Gene,1
Zm00023ab263020,pan_gene_19308,Core Gene,1
Zm00023ab263030,pan_gene_19309,Core Gene,2
Zm00023ab263050,pan_gene_19310,Core Gene,1
Zm00023ab263060,pan_gene_19311,Core Gene,1
Zm00023ab263070,pan_gene_19312,Core Gene,1
Zm00023ab263110,pan_gene_19313,Core Gene,1
Zm00023ab263120,pan_gene_19314,Core Gene,2
Zm00023ab263140,pan_gene_19315,Core Gene,1
Zm00023ab263150,pan_gene_19316,Core Gene,1
Zm00023ab263160,pan_gene_19317,Core Gene,1
gmap_ID=chr5:214948998-214952089,pan_gene_19318,Dispensable Gene,1
Zm00023ab263170,pan_gene_19319,Dispensable Gene,1
Zm00023ab263190,pan_gene_19320,Core Gene,1
Zm00023ab263240,pan_gene_19321,Core Gene,1
Zm00023ab263270,pan_gene_19322,Core Gene,1
Zm00023ab263280,pan_gene_19323,Core Gene,1
Zm00023ab263290,pan_gene_19324,Core Gene,1
Zm00023ab263300,pan_gene_19325,Core Gene,1
Zm00023ab263310,pan_gene_19326,Core Gene,1
Zm00023ab263320,pan_gene_19327,Core Gene,1
Zm00023ab263360,pan_gene_19329,Core Gene,1
Zm00023ab263380,pan_gene_19330,Core Gene,1
Zm00023ab263390,pan_gene_19331,Core Gene,1
Zm00023ab263400,pan_gene_19333,Core Gene,2
Zm00023ab263420,pan_gene_19334,Core Gene,1
Zm00023ab263430,pan_gene_19335,Core Gene,1
Zm00023ab263440,pan_gene_19336,Core Gene,1
Zm00023ab263450,pan_gene_19337,Core Gene,1
Zm00023ab263460,pan_gene_19343,Core Gene,1
Zm00023ab263470,pan_gene_19344,Core Gene,1
Zm00023ab263480,pan_gene_19345,Core Gene,1
Zm00023ab263490,pan_gene_19346,Core Gene,1
Zm00023ab263500,pan_gene_19347,Core Gene,2
Zm00023ab263520,pan_gene_19348,Core Gene,2
Zm00023ab263530,pan_gene_19349,Core Gene,2
Zm00023ab263580,pan_gene_19350,Core Gene,1
Zm00023ab263590,pan_gene_19351,Core Gene,1
Zm00023ab263600,pan_gene_19352,Core Gene,2
Zm00023ab263620,pan_gene_19353,Core Gene,1
Zm00023ab263630,pan_gene_19354,Core Gene,1
Zm00023ab263640,pan_gene_19355,Core Gene,1
Zm00023ab263660,pan_gene_19356,Core Gene,1
Zm00023ab263680,pan_gene_19359,Core Gene,1
Zm00023ab263690,pan_gene_19360,Core Gene,1
Zm00023ab263700,pan_gene_19361,Core Gene,1
Zm00023ab263720,pan_gene_19362,Core Gene,1
Zm00023ab263730,pan_gene_19363,Core Gene,1
Zm00023ab263760,pan_gene_19364,Dispensable Gene,1
Zm00023ab263770,pan_gene_19366,Core Gene,1
Zm00023ab263780,pan_gene_19367,Core Gene,1
Zm00023ab263790,pan_gene_19368,Dispensable Gene,1
Zm00023ab263820,pan_gene_19369,Core Gene,1
Zm00023ab263830,pan_gene_19370,Core Gene,1
gmap_ID=chr5:216398442-216399497,pan_gene_19371,Core Gene,1
Zm00023ab263840,pan_gene_19372,Dispensable Gene,1
Zm00023ab263860,pan_gene_19373,Dispensable Gene,1
Zm00023ab263890,pan_gene_19374,Core Gene,1
Zm00023ab263900,pan_gene_19375,Core Gene,1
Zm00023ab263930,pan_gene_19376,Core Gene,1
Zm00023ab263940,pan_gene_19377,Core Gene,1
Zm00023ab263950,pan_gene_19378,Core Gene,1
Zm00023ab263960,pan_gene_19379,Core Gene,1
Zm00023ab263970,pan_gene_19381,Core Gene,2
Zm00023ab263990,pan_gene_19382,Core Gene,1
Zm00023ab264000,pan_gene_19383,Core Gene,1
Zm00023ab264020,pan_gene_19384,Core Gene,1
Zm00023ab264030,pan_gene_19385,Core Gene,1
Zm00023ab264040,pan_gene_19386,Core Gene,1
Zm00023ab264050,pan_gene_19387,Core Gene,1
Zm00023ab264060,pan_gene_19388,Core Gene,1
Zm00023ab264070,pan_gene_19389,Core Gene,1
Zm00023ab264080,pan_gene_19390,Core Gene,1
Zm00023ab264120,pan_gene_19391,Core Gene,1
Zm00023ab264130,pan_gene_19392,Core Gene,1
Zm00023ab264140,pan_gene_19393,Core Gene,1
Zm00023ab264150,pan_gene_19394,Core Gene,1
Zm00023ab264170,pan_gene_19395,Core Gene,1
Zm00023ab264180,pan_gene_19396,Core Gene,1
Zm00023ab264260,pan_gene_19398,Core Gene,3
Zm00023ab264280,pan_gene_19399,Core Gene,2
Zm00023ab264290,pan_gene_19400,Core Gene,2
Zm00023ab264300,pan_gene_19401,Core Gene,1
Zm00023ab264350,pan_gene_19402,Core Gene,1
Zm00023ab264360,pan_gene_19403,Core Gene,1
Zm00023ab264380,pan_gene_19404,Core Gene,1
Zm00023ab264390,pan_gene_19405,Core Gene,1
Zm00023ab264400,pan_gene_19406,Core Gene,3
Zm00023ab264420,pan_gene_19407,Core Gene,2
gmap_ID=chr5:217798141-217798617,pan_gene_19408,Core Gene,1
Zm00023ab264450,pan_gene_19409,Core Gene,2
Zm00023ab264470,pan_gene_19410,Core Gene,1
Zm00023ab264490,pan_gene_19411,Core Gene,1
Zm00023ab264500,pan_gene_19412,Dispensable Gene,1
Zm00023ab264510,pan_gene_19413,Core Gene,1
Zm00023ab264520,pan_gene_19414,Core Gene,1
Zm00023ab264530,pan_gene_19415,Core Gene,1
Zm00023ab264540,pan_gene_19416,Core Gene,1
Zm00023ab264550,pan_gene_19417,Core Gene,2
Zm00023ab264570,pan_gene_19419,Core Gene,1
Zm00023ab264580,pan_gene_19420,Core Gene,1
Zm00023ab264590,pan_gene_19421,Core Gene,1
Zm00023ab264610,pan_gene_19422,Core Gene,1
gmap_ID=chr5:218127827-218128243,pan_gene_19423,Dispensable Gene,1
Zm00023ab264630,pan_gene_19424,Core Gene,1
Zm00023ab264640,pan_gene_19425,Core Gene,1
Zm00023ab264650,pan_gene_19426,Core Gene,1
Zm00023ab264660,pan_gene_19427,Core Gene,1
Zm00023ab264680,pan_gene_19429,Core Gene,1
Zm00023ab264690,pan_gene_19430,Core Gene,1
Zm00023ab264710,pan_gene_19431,Core Gene,1
Zm00023ab264720,pan_gene_19434,Core Gene,1
Zm00023ab264730,pan_gene_19435,Core Gene,1
Zm00023ab264740,pan_gene_19436,Core Gene,1
Zm00023ab264750,pan_gene_19437,Core Gene,1
Zm00023ab264760,pan_gene_19438,Core Gene,1
Zm00023ab264780,pan_gene_19442,Core Gene,1
Zm00023ab264800,pan_gene_19443,Core Gene,1
Zm00023ab264820,pan_gene_19444,Core Gene,1
Zm00023ab264840,pan_gene_19445,Core Gene,4
Zm00023ab264870,pan_gene_19446,Core Gene,1
Zm00023ab264890,pan_gene_19447,Dispensable Gene,2
Zm00023ab264910,pan_gene_19448,Core Gene,1
Zm00023ab264920,pan_gene_19449,Core Gene,2
Zm00023ab264930,pan_gene_19450,Core Gene,1
Zm00023ab264940,pan_gene_19451,Core Gene,1
Zm00023ab264970,pan_gene_19452,Core Gene,1
Zm00023ab264980,pan_gene_19453,Core Gene,1
Zm00023ab264990,pan_gene_19454,Core Gene,1
Zm00023ab265000,pan_gene_19455,Core Gene,2
Zm00023ab265010,pan_gene_19456,Core Gene,1
Zm00023ab265020,pan_gene_19457,Core Gene,1
Zm00023ab265040,pan_gene_19458,Near-Core Gene,1
Zm00023ab265050,pan_gene_19459,Core Gene,1
Zm00023ab265080,pan_gene_19460,Core Gene,1
Zm00023ab265100,pan_gene_19461,Core Gene,1
Zm00023ab265130,pan_gene_19464,Core Gene,1
Zm00023ab265150,pan_gene_19465,Core Gene,1
Zm00023ab265160,pan_gene_19466,Core Gene,1
Zm00023ab265170,pan_gene_19467,Core Gene,1
Zm00023ab265180,pan_gene_19468,Core Gene,1
gmap_ID=chr5:219249407-219262086,pan_gene_19469,Core Gene,1
Zm00023ab265210,pan_gene_19470,Core Gene,1
Zm00023ab265220,pan_gene_19471,Core Gene,1
Zm00023ab265230,pan_gene_19472,Core Gene,1
Zm00023ab265240,pan_gene_19473,Core Gene,1
Zm00023ab265250,pan_gene_19474,Core Gene,1
Zm00023ab265260,pan_gene_19475,Core Gene,1
Zm00023ab265280,pan_gene_19476,Core Gene,1
Zm00023ab265300,pan_gene_19477,Core Gene,1
Zm00023ab265310,pan_gene_19478,Core Gene,1
Zm00023ab265320,pan_gene_19480,Core Gene,1
Zm00023ab265330,pan_gene_19481,Core Gene,1
Zm00023ab265350,pan_gene_19482,Core Gene,1
Zm00023ab265380,pan_gene_19485,Core Gene,1
Zm00023ab265390,pan_gene_19486,Core Gene,1
Zm00023ab265400,pan_gene_19487,Core Gene,1
Zm00023ab265410,pan_gene_19488,Core Gene,1
Zm00023ab265420,pan_gene_19489,Core Gene,1
Zm00023ab265430,pan_gene_19490,Core Gene,1
gmap_ID=chr5:219730730-219731309,pan_gene_19491,Near-Core Gene,1
Zm00023ab265440,pan_gene_19492,Core Gene,1
Zm00023ab265450,pan_gene_19493,Core Gene,1
Zm00023ab265460,pan_gene_19494,Core Gene,1
Zm00023ab265480,pan_gene_19495,Core Gene,1
Zm00023ab265490,pan_gene_19496,Core Gene,2
Zm00023ab265510,pan_gene_19497,Core Gene,1
Zm00023ab265520,pan_gene_19498,Core Gene,2
Zm00023ab265530,pan_gene_19499,Core Gene,1
Zm00023ab265540,pan_gene_19500,Core Gene,1
Zm00023ab265560,pan_gene_19501,Near-Core Gene,1
Zm00023ab265570,pan_gene_19502,Near-Core Gene,1
Zm00023ab265580,pan_gene_19503,Near-Core Gene,1
Zm00023ab265590,pan_gene_19504,Core Gene,1
Zm00023ab265620,pan_gene_19505,Core Gene,1
Zm00023ab265630,pan_gene_19507,Core Gene,1
Zm00023ab265640,pan_gene_19508,Core Gene,1
Zm00023ab265650,pan_gene_19509,Core Gene,1
Zm00023ab265660,pan_gene_19511,Core Gene,1
Zm00023ab265670,pan_gene_19512,Core Gene,1
Zm00023ab265680,pan_gene_19513,Core Gene,1
Zm00023ab265690,pan_gene_19514,Core Gene,1
Zm00023ab265710,pan_gene_19515,Core Gene,1
Zm00023ab265720,pan_gene_19516,Core Gene,1
Zm00023ab265730,pan_gene_19517,Core Gene,1
Zm00023ab265740,pan_gene_19518,Core Gene,1
Zm00023ab265760,pan_gene_19519,Core Gene,1
Zm00023ab265770,pan_gene_19520,Core Gene,1
Zm00023ab265780,pan_gene_19521,Core Gene,1
Zm00023ab265790,pan_gene_19522,Core Gene,1
Zm00023ab265800,pan_gene_19523,Core Gene,1
Zm00023ab265810,pan_gene_19524,Core Gene,1
Zm00023ab265820,pan_gene_19525,Core Gene,1
Zm00023ab265830,pan_gene_19526,Core Gene,1
Zm00023ab265840,pan_gene_19527,Core Gene,1
Zm00023ab265860,pan_gene_19528,Core Gene,2
Zm00023ab265890,pan_gene_19529,Core Gene,1
Zm00023ab265930,pan_gene_19530,Core Gene,1
Zm00023ab265940,pan_gene_19531,Core Gene,1
Zm00023ab265960,pan_gene_19532,Core Gene,1
Zm00023ab265970,pan_gene_19533,Core Gene,1
Zm00023ab265980,pan_gene_19536,Core Gene,1
Zm00023ab266000,pan_gene_19537,Core Gene,1
Zm00023ab266010,pan_gene_19538,Core Gene,1
Zm00023ab266030,pan_gene_19539,Core Gene,1
Zm00023ab266040,pan_gene_19540,Core Gene,1
Zm00023ab266050,pan_gene_19541,Core Gene,1
Zm00023ab266060,pan_gene_19542,Core Gene,1
Zm00023ab266070,pan_gene_19543,Core Gene,1
Zm00023ab266080,pan_gene_19544,Core Gene,1
Zm00023ab266090,pan_gene_19545,Core Gene,1
Zm00023ab266100,pan_gene_19546,Core Gene,2
Zm00023ab266130,pan_gene_19547,Core Gene,1
Zm00023ab266140,pan_gene_19548,Core Gene,1
Zm00023ab266170,pan_gene_19550,Core Gene,1
Zm00023ab266180,pan_gene_19551,Core Gene,1
Zm00023ab266190,pan_gene_19552,Core Gene,1
Zm00023ab266200,pan_gene_19553,Dispensable Gene,1
Zm00023ab266210,pan_gene_19554,Dispensable Gene,1
Zm00023ab266220,pan_gene_19555,Core Gene,1
Zm00023ab266230,pan_gene_19556,Core Gene,1
Zm00023ab266260,pan_gene_19557,Core Gene,1
Zm00023ab266270,pan_gene_19558,Core Gene,1
Zm00023ab266280,pan_gene_19559,Core Gene,1
Zm00023ab266290,pan_gene_19560,Core Gene,1
Zm00023ab266300,pan_gene_19561,Core Gene,1
Zm00023ab266310,pan_gene_19562,Core Gene,1
Zm00023ab266320,pan_gene_19563,Core Gene,1
Zm00023ab266330,pan_gene_19564,Core Gene,1
Zm00023ab266340,pan_gene_19565,Core Gene,1
Zm00023ab266350,pan_gene_19566,Core Gene,1
Zm00023ab266360,pan_gene_19567,Core Gene,1
Zm00023ab266380,pan_gene_19568,Core Gene,1
Zm00023ab266390,pan_gene_19569,Core Gene,1
Zm00023ab266400,pan_gene_19570,Core Gene,1
Zm00023ab266410,pan_gene_19571,Core Gene,1
Zm00023ab266420,pan_gene_19572,Core Gene,1
Zm00023ab266430,pan_gene_19573,Core Gene,1
Zm00023ab266440,pan_gene_19574,Core Gene,1
Zm00023ab266450,pan_gene_19575,Core Gene,1
Zm00023ab266460,pan_gene_19576,Core Gene,1
Zm00023ab266470,pan_gene_19577,Core Gene,1
gmap_ID=chr5:221540925-221543750,pan_gene_19578,Core Gene,1
Zm00023ab266490,pan_gene_19579,Core Gene,1
Zm00023ab266500,pan_gene_19580,Near-Core Gene,1
Zm00023ab266510,pan_gene_19581,Near-Core Gene,1
Zm00023ab266550,pan_gene_19584,Core Gene,1
Zm00023ab266560,pan_gene_19585,Core Gene,1
Zm00023ab266570,pan_gene_19586,Core Gene,1
Zm00023ab266580,pan_gene_19587,Core Gene,1
Zm00023ab266590,pan_gene_19588,Core Gene,1
Zm00023ab266600,pan_gene_19589,Core Gene,1
gmap_ID=chr5:221760212-221760529,pan_gene_19590,Core Gene,1
Zm00023ab266630,pan_gene_19591,Core Gene,1
Zm00023ab266640,pan_gene_19592,Core Gene,1
Zm00023ab266650,pan_gene_19593,Core Gene,1
Zm00023ab266660,pan_gene_19594,Core Gene,1
Zm00023ab266690,pan_gene_19595,Core Gene,1
Zm00023ab266700,pan_gene_19596,Core Gene,1
Zm00023ab266710,pan_gene_19597,Core Gene,1
Zm00023ab266720,pan_gene_19598,Core Gene,1
Zm00023ab266730,pan_gene_19599,Near-Core Gene,1
Zm00023ab266740,pan_gene_19600,Core Gene,1
Zm00023ab266750,pan_gene_19601,Core Gene,1
Zm00023ab266770,pan_gene_19602,Core Gene,1
Zm00023ab266780,pan_gene_19603,Core Gene,1
Zm00023ab266790,pan_gene_19604,Core Gene,2
Zm00023ab266810,pan_gene_19605,Core Gene,1
Zm00023ab266820,pan_gene_19606,Core Gene,1
Zm00023ab266840,pan_gene_19607,Core Gene,1
Zm00023ab266850,pan_gene_19608,Core Gene,1
Zm00023ab266860,pan_gene_19609,Core Gene,1
Zm00023ab266870,pan_gene_19610,Core Gene,1
Zm00023ab266880,pan_gene_19611,Core Gene,1
Zm00023ab266890,pan_gene_19612,Core Gene,1
Zm00023ab266900,pan_gene_19613,Core Gene,1
Zm00023ab266910,pan_gene_19614,Core Gene,1
Zm00023ab266920,pan_gene_19615,Core Gene,1
Zm00023ab266930,pan_gene_19616,Core Gene,1
Zm00023ab266950,pan_gene_19617,Core Gene,1
Zm00023ab266970,pan_gene_19618,Core Gene,1
Zm00023ab266980,pan_gene_19619,Core Gene,2
Zm00023ab267000,pan_gene_19620,Core Gene,1
Zm00023ab267010,pan_gene_19621,Core Gene,1
Zm00023ab267020,pan_gene_19622,Core Gene,1
Zm00023ab267030,pan_gene_19623,Core Gene,1
Zm00023ab267040,pan_gene_19624,Core Gene,1
Zm00023ab267050,pan_gene_19625,Core Gene,1
Zm00023ab267060,pan_gene_19626,Core Gene,1
Zm00023ab267080,pan_gene_19627,Core Gene,1
Zm00023ab267100,pan_gene_19628,Core Gene,1
Zm00023ab267110,pan_gene_19629,Dispensable Gene,1
Zm00023ab267120,pan_gene_19632,Core Gene,1
gmap_ID=chr5:222836428-222841480,pan_gene_19633,Core Gene,1
Zm00023ab267150,pan_gene_19634,Core Gene,1
Zm00023ab267170,pan_gene_19635,Core Gene,1
Zm00023ab267180,pan_gene_19636,Core Gene,4
Zm00023ab267220,pan_gene_19637,Core Gene,1
Zm00023ab267230,pan_gene_19638,Near-Core Gene,1
Zm00023ab267240,pan_gene_19639,Core Gene,1
Zm00023ab267250,pan_gene_19640,Core Gene,1
Zm00023ab267260,pan_gene_19641,Core Gene,1
Zm00023ab267270,pan_gene_19642,Core Gene,1
Zm00023ab267290,pan_gene_19644,Core Gene,2
Zm00023ab267310,pan_gene_19645,Core Gene,1
Zm00023ab267320,pan_gene_19646,Dispensable Gene,1
Zm00023ab267350,pan_gene_19647,Dispensable Gene,1
Zm00023ab267360,pan_gene_19648,Dispensable Gene,1
Zm00023ab267370,pan_gene_19653,Core Gene,1
