gene,pan,class,copy
Zm00033ab025120,pan_gene_1853,Dispensable Gene,1
Zm00033ab025140,pan_gene_1854,Core Gene,1
Zm00033ab025160,pan_gene_1855,Core Gene,1
Zm00033ab025170,pan_gene_1856,Core Gene,1
Zm00033ab025200,pan_gene_1857,Core Gene,1
Zm00033ab025230,pan_gene_1859,Core Gene,1
Zm00033ab025240,pan_gene_1860,Core Gene,1
Zm00033ab025250,pan_gene_1861,Core Gene,1
Zm00033ab025260,pan_gene_1862,Core Gene,1
gmap_ID=chr1:98826316-98827008,pan_gene_1863,Dispensable Gene,1
Zm00033ab025270,pan_gene_1864,Core Gene,1
Zm00033ab025290,pan_gene_1865,Core Gene,1
gmap_ID=chr1:99227393-99260222,pan_gene_1866,Near-Core Gene,1
Zm00033ab025300,pan_gene_1867,Core Gene,1
Zm00033ab025310,pan_gene_1868,Core Gene,1
Zm00033ab025320,pan_gene_1869,Core Gene,1
Zm00033ab025330,pan_gene_1870,Core Gene,1
Zm00033ab025370,pan_gene_1871,Core Gene,1
Zm00033ab025380,pan_gene_1872,Core Gene,1
Zm00033ab025410,pan_gene_1873,Core Gene,1
Zm00033ab025420,pan_gene_1874,Dispensable Gene,1
Zm00033ab025430,pan_gene_1875,Dispensable Gene,1
Zm00033ab025440,pan_gene_1876,Core Gene,1
Zm00033ab025450,pan_gene_1877,Core Gene,1
Zm00033ab025460,pan_gene_1878,Core Gene,2
Zm00033ab025480,pan_gene_1879,Core Gene,1
Zm00033ab025390,pan_gene_1880,Core Gene,2
Zm00033ab025490,pan_gene_1882,Core Gene,1
Zm00033ab025500,pan_gene_1883,Core Gene,1
Zm00033ab025510,pan_gene_1884,Core Gene,1
Zm00033ab025530,pan_gene_1885,Core Gene,1
Zm00033ab025540,pan_gene_1887,Core Gene,1
Zm00033ab025550,pan_gene_1890,Core Gene,1
Zm00033ab025560,pan_gene_1891,Core Gene,1
Zm00033ab025570,pan_gene_1892,Core Gene,1
Zm00033ab025580,pan_gene_1895,Core Gene,1
Zm00033ab025590,pan_gene_1897,Core Gene,1
Zm00033ab025600,pan_gene_1900,Core Gene,1
Zm00033ab025620,pan_gene_1901,Core Gene,1
Zm00033ab025650,pan_gene_1903,Core Gene,1
Zm00033ab025680,pan_gene_1904,Core Gene,1
Zm00033ab025700,pan_gene_1905,Core Gene,1
Zm00033ab025710,pan_gene_1906,Core Gene,1
Zm00033ab025720,pan_gene_1907,Core Gene,1
gmap_ID=chr1:103083255-103083581,pan_gene_1908,Dispensable Gene,1
Zm00033ab025730,pan_gene_1909,Dispensable Gene,1
Zm00033ab025740,pan_gene_1910,Core Gene,1
Zm00033ab025750,pan_gene_1911,Core Gene,1
Zm00033ab025760,pan_gene_1913,Core Gene,1
Zm00033ab025770,pan_gene_1915,Core Gene,1
Zm00033ab025790,pan_gene_1916,Core Gene,1
Zm00033ab025800,pan_gene_1917,Core Gene,2
Zm00033ab025840,pan_gene_1918,Core Gene,1
Zm00033ab025850,pan_gene_1919,Core Gene,1
Zm00033ab025870,pan_gene_1922,Core Gene,1
Zm00033ab025880,pan_gene_1927,Core Gene,1
Zm00033ab025890,pan_gene_1928,Core Gene,1
Zm00033ab025900,pan_gene_1929,Core Gene,1
Zm00033ab025920,pan_gene_1930,Core Gene,1
gmap_ID=chr1:105800134-105800436,pan_gene_1931,Near-Core Gene,1
Zm00033ab025930,pan_gene_1932,Core Gene,1
Zm00033ab025940,pan_gene_1933,Core Gene,1
gmap_ID=chr1:106085782-106086695,pan_gene_1934,Core Gene,1
Zm00033ab025960,pan_gene_1935,Core Gene,1
Zm00033ab025970,pan_gene_1936,Core Gene,1
Zm00033ab025980,pan_gene_1938,Core Gene,1
Zm00033ab026020,pan_gene_1939,Core Gene,1
Zm00033ab026060,pan_gene_1940,Core Gene,1
Zm00033ab026070,pan_gene_1941,Core Gene,1
Zm00033ab026100,pan_gene_1942,Core Gene,1
Zm00033ab026110,pan_gene_1943,Core Gene,1
Zm00033ab026130,pan_gene_1944,Core Gene,1
Zm00033ab026170,pan_gene_1946,Core Gene,1
Zm00033ab026180,pan_gene_1949,Core Gene,1
Zm00033ab026250,pan_gene_1950,Core Gene,1
Zm00033ab026260,pan_gene_1951,Core Gene,1
Zm00033ab026310,pan_gene_1952,Dispensable Gene,1
Zm00033ab026280,pan_gene_1953,Core Gene,1
Zm00033ab026290,pan_gene_1954,Core Gene,1
Zm00033ab026300,pan_gene_1958,Core Gene,1
Zm00033ab026320,pan_gene_1959,Core Gene,2
Zm00033ab026340,pan_gene_1962,Core Gene,1
Zm00033ab026350,pan_gene_1963,Core Gene,1
Zm00033ab026370,pan_gene_1965,Core Gene,1
Zm00033ab026380,pan_gene_1966,Core Gene,1
Zm00033ab026390,pan_gene_1967,Core Gene,1
Zm00033ab026420,pan_gene_1969,Core Gene,1
Zm00033ab026440,pan_gene_1970,Core Gene,1
Zm00033ab026450,pan_gene_1971,Core Gene,1
Zm00033ab026460,pan_gene_1972,Core Gene,1
Zm00033ab026470,pan_gene_1973,Core Gene,1
Zm00033ab026490,pan_gene_1974,Core Gene,2
Zm00033ab026540,pan_gene_1976,Core Gene,1
Zm00033ab026550,pan_gene_1977,Dispensable Gene,1
Zm00033ab026570,pan_gene_1978,Core Gene,1
Zm00033ab026590,pan_gene_1979,Core Gene,1
Zm00033ab026620,pan_gene_1981,Core Gene,1
Zm00033ab026650,pan_gene_1983,Core Gene,1
Zm00033ab026670,pan_gene_1984,Core Gene,1
Zm00033ab026690,pan_gene_1985,Dispensable Gene,1
Zm00033ab026700,pan_gene_1986,Core Gene,2
Zm00033ab026720,pan_gene_1987,Core Gene,1
Zm00033ab026730,pan_gene_1988,Near-Core Gene,1
Zm00033ab026750,pan_gene_1989,Core Gene,1
Zm00033ab026760,pan_gene_1990,Core Gene,1
Zm00033ab026770,pan_gene_1991,Core Gene,1
Zm00033ab026780,pan_gene_1992,Core Gene,1
Zm00033ab026790,pan_gene_1993,Core Gene,1
Zm00033ab026800,pan_gene_1994,Dispensable Gene,1
Zm00033ab026830,pan_gene_1995,Core Gene,1
Zm00033ab026850,pan_gene_1996,Core Gene,1
Zm00033ab026870,pan_gene_1997,Core Gene,1
Zm00033ab026960,pan_gene_1998,Near-Core Gene,1
Zm00033ab026970,pan_gene_1999,Dispensable Gene,1
gmap_ID=chr1:114603954-114634024,pan_gene_2000,Near-Core Gene,1
Zm00033ab027000,pan_gene_2001,Dispensable Gene,3
Zm00033ab027030,pan_gene_2002,Dispensable Gene,1
Zm00033ab027040,pan_gene_2003,Core Gene,1
Zm00033ab027060,pan_gene_2004,Core Gene,1
Zm00033ab027070,pan_gene_2005,Dispensable Gene,2
Zm00033ab027080,pan_gene_2006,Core Gene,1
Zm00033ab027090,pan_gene_2007,Core Gene,1
Zm00033ab027100,pan_gene_2008,Core Gene,1
Zm00033ab027130,pan_gene_2010,Core Gene,1
Zm00033ab027150,pan_gene_2011,Core Gene,1
Zm00033ab027160,pan_gene_2012,Core Gene,2
Zm00033ab027210,pan_gene_2013,Core Gene,1
Zm00033ab027230,pan_gene_2014,Core Gene,1
Zm00033ab027310,pan_gene_2015,Core Gene,1
Zm00033ab027330,pan_gene_2016,Dispensable Gene,1
Zm00033ab027360,pan_gene_2019,Core Gene,1
gmap_ID=chr1:118166119-118166442,pan_gene_2020,Core Gene,1
Zm00033ab027390,pan_gene_2021,Core Gene,1
gmap_ID=chr1:118536132-118538443,pan_gene_2022,Dispensable Gene,1
Zm00033ab027420,pan_gene_2023,Core Gene,1
gmap_ID=chr1:118942080-118942668,pan_gene_2024,Core Gene,1
Zm00033ab027450,pan_gene_2025,Dispensable Gene,1
Zm00033ab027410,pan_gene_2026,Core Gene,4
gmap_ID=chr1:119843943-119844440,pan_gene_2027,Core Gene,1
Zm00033ab027510,pan_gene_2028,Core Gene,1
Zm00033ab027540,pan_gene_2029,Core Gene,1
Zm00033ab027560,pan_gene_2030,Dispensable Gene,1
gmap_ID=chr1:120732517-120735865,pan_gene_2031,Core Gene,1
Zm00033ab027590,pan_gene_2032,Core Gene,1
Zm00033ab027600,pan_gene_2033,Core Gene,1
Zm00033ab027620,pan_gene_2034,Core Gene,1
Zm00033ab027650,pan_gene_2035,Core Gene,4
Zm00033ab027700,pan_gene_2036,Dispensable Gene,1
Zm00033ab027740,pan_gene_2037,Core Gene,1
Zm00033ab027790,pan_gene_2038,Near-Core Gene,1
Zm00033ab027760,pan_gene_2039,Core Gene,3
Zm00033ab027810,pan_gene_2040,Core Gene,1
Zm00033ab027820,pan_gene_2041,Core Gene,1
Zm00033ab027830,pan_gene_2044,Core Gene,1
Zm00033ab027840,pan_gene_2045,Core Gene,1
Zm00033ab027850,pan_gene_2046,Dispensable Gene,1
Zm00033ab027860,pan_gene_2047,Dispensable Gene,1
Zm00033ab027890,pan_gene_2048,Core Gene,1
Zm00033ab027900,pan_gene_2049,Core Gene,1
Zm00033ab027910,pan_gene_2050,Core Gene,1
Zm00033ab027930,pan_gene_2051,Core Gene,1
Zm00033ab027940,pan_gene_2052,Core Gene,1
Zm00033ab027950,pan_gene_2053,Core Gene,1
Zm00033ab027980,pan_gene_2054,Core Gene,2
Zm00033ab028000,pan_gene_2055,Core Gene,1
gmap_ID=chr1:124904500-124906588,pan_gene_2056,Near-Core Gene,1
gmap_ID=chr1:124945887-124947047,pan_gene_2057,Core Gene,1
gmap_ID=chr1:125268439-125268834,pan_gene_2058,Core Gene,1
Zm00033ab028070,pan_gene_2059,Dispensable Gene,1
Zm00033ab028080,pan_gene_2060,Core Gene,2
Zm00033ab028100,pan_gene_2061,Core Gene,1
Zm00033ab028120,pan_gene_2062,Dispensable Gene,1
Zm00033ab028140,pan_gene_2063,Core Gene,1
Zm00033ab028150,pan_gene_2064,Core Gene,1
Zm00033ab028170,pan_gene_2065,Core Gene,1
Zm00033ab028180,pan_gene_2066,Core Gene,1
Zm00033ab028190,pan_gene_2067,Core Gene,1
Zm00033ab028200,pan_gene_2068,Core Gene,2
Zm00033ab028240,pan_gene_2069,Core Gene,1
Zm00033ab028270,pan_gene_2070,Core Gene,1
gmap_ID=chr1:127524969-127529682,pan_gene_2071,Near-Core Gene,1
Zm00033ab028310,pan_gene_2072,Core Gene,1
Zm00033ab028320,pan_gene_2073,Near-Core Gene,1
Zm00033ab028330,pan_gene_2074,Core Gene,1
Zm00033ab028360,pan_gene_2075,Core Gene,1
Zm00033ab028370,pan_gene_2076,Core Gene,2
Zm00033ab028390,pan_gene_2077,Core Gene,1
gmap_ID=chr1:129057359-129057967,pan_gene_2078,Core Gene,1
Zm00033ab028400,pan_gene_2079,Dispensable Gene,1
Zm00033ab028420,pan_gene_2080,Dispensable Gene,2
Zm00033ab028440,pan_gene_2081,Core Gene,1
Zm00033ab028470,pan_gene_2082,Dispensable Gene,1
gmap_ID=chr1:129848778-129850153,pan_gene_2083,Near-Core Gene,1
Zm00033ab028500,pan_gene_2084,Core Gene,1
Zm00033ab028520,pan_gene_2085,Dispensable Gene,4
Zm00033ab028560,pan_gene_2086,Core Gene,1
gmap_ID=chr1:130467631-130468796,pan_gene_2087,Dispensable Gene,1
Zm00033ab028580,pan_gene_2088,Core Gene,1
Zm00033ab028590,pan_gene_2089,Core Gene,1
Zm00033ab028600,pan_gene_2090,Near-Core Gene,1
gmap_ID=chr1:130845555-130845866,pan_gene_2091,Near-Core Gene,1
Zm00033ab028620,pan_gene_2092,Near-Core Gene,1
gmap_ID=chr1:131359491-131360313,pan_gene_2093,Dispensable Gene,1
Zm00033ab028650,pan_gene_2094,Dispensable Gene,1
Zm00033ab028660,pan_gene_2095,Dispensable Gene,1
Zm00033ab028670,pan_gene_2096,Core Gene,1
Zm00033ab028700,pan_gene_2097,Dispensable Gene,1
Zm00033ab028710,pan_gene_2098,Core Gene,1
Zm00033ab028730,pan_gene_2099,Core Gene,1
Zm00033ab028740,pan_gene_2100,Core Gene,2
gmap_ID=chr1:132533742-132534211,pan_gene_2101,Near-Core Gene,1
gmap_ID=chr1:133670395-133670799,pan_gene_2102,Near-Core Gene,1
gmap_ID=chr1:133902862-133903572,pan_gene_2103,Core Gene,1
Zm00033ab028780,pan_gene_2104,Core Gene,1
Zm00033ab028830,pan_gene_2105,Dispensable Gene,1
Zm00033ab028840,pan_gene_2106,Core Gene,1
Zm00033ab029320,pan_gene_2108,Core Gene,1
Zm00033ab029250,pan_gene_2111,Near-Core Gene,1
Zm00033ab029180,pan_gene_2113,Core Gene,1
Zm00033ab028870,pan_gene_2129,Core Gene,1
Zm00033ab028850,pan_gene_2130,Core Gene,1
Zm00033ab029350,pan_gene_2131,Core Gene,1
Zm00033ab029360,pan_gene_2132,Core Gene,2
Zm00033ab029390,pan_gene_2133,Core Gene,1
Zm00033ab029410,pan_gene_2134,Near-Core Gene,1
Zm00033ab029420,pan_gene_2135,Core Gene,1
Zm00033ab029430,pan_gene_2136,Core Gene,1
Zm00033ab029440,pan_gene_2137,Core Gene,1
Zm00033ab029450,pan_gene_2138,Core Gene,1
Zm00033ab029470,pan_gene_2139,Core Gene,1
Zm00033ab029480,pan_gene_2140,Core Gene,1
Zm00033ab029490,pan_gene_2141,Core Gene,1
Zm00033ab029500,pan_gene_2142,Core Gene,1
Zm00033ab029510,pan_gene_2143,Dispensable Gene,1
Zm00033ab029520,pan_gene_2144,Dispensable Gene,1
Zm00033ab029530,pan_gene_2145,Core Gene,1
Zm00033ab029540,pan_gene_2146,Core Gene,1
Zm00033ab029550,pan_gene_2147,Dispensable Gene,1
Zm00033ab029570,pan_gene_2148,Core Gene,1
Zm00033ab029600,pan_gene_2149,Core Gene,1
Zm00033ab029630,pan_gene_2150,Dispensable Gene,1
Zm00033ab029640,pan_gene_2151,Core Gene,1
Zm00033ab029660,pan_gene_2152,Core Gene,1
Zm00033ab029680,pan_gene_2153,Core Gene,1
Zm00033ab029700,pan_gene_2154,Core Gene,1
Zm00033ab029710,pan_gene_2155,Core Gene,1
Zm00033ab029720,pan_gene_2156,Core Gene,1
Zm00033ab029730,pan_gene_2157,Core Gene,1
Zm00033ab029740,pan_gene_2158,Dispensable Gene,1
Zm00033ab029750,pan_gene_2159,Core Gene,1
Zm00033ab029770,pan_gene_2160,Core Gene,1
Zm00033ab029800,pan_gene_2161,Core Gene,1
Zm00033ab029820,pan_gene_2162,Core Gene,1
Zm00033ab029840,pan_gene_2163,Dispensable Gene,1
Zm00033ab029860,pan_gene_2164,Core Gene,1
Zm00033ab029870,pan_gene_2165,Core Gene,1
Zm00033ab029880,pan_gene_2166,Core Gene,1
Zm00033ab029900,pan_gene_2167,Core Gene,1
Zm00033ab029910,pan_gene_2168,Dispensable Gene,2
Zm00033ab029930,pan_gene_2169,Core Gene,1
Zm00033ab029940,pan_gene_2170,Core Gene,1
Zm00033ab029950,pan_gene_2171,Core Gene,1
Zm00033ab029960,pan_gene_2172,Core Gene,1
Zm00033ab029970,pan_gene_2173,Core Gene,1
gmap_ID=chr1:150124479-150125249,pan_gene_2174,Dispensable Gene,1
gmap_ID=chr1:150252148-150252486,pan_gene_2175,Core Gene,1
Zm00033ab029990,pan_gene_2176,Core Gene,1
Zm00033ab030000,pan_gene_2177,Core Gene,1
Zm00033ab030010,pan_gene_2178,Core Gene,1
Zm00033ab030020,pan_gene_2180,Core Gene,1
Zm00033ab030040,pan_gene_2181,Core Gene,1
Zm00033ab030050,pan_gene_2182,Core Gene,1
Zm00033ab030060,pan_gene_2183,Core Gene,1
Zm00033ab030100,pan_gene_2184,Core Gene,1
Zm00033ab030150,pan_gene_2187,Core Gene,1
Zm00033ab030160,pan_gene_2188,Core Gene,1
Zm00033ab030170,pan_gene_2189,Core Gene,1
Zm00033ab030180,pan_gene_2190,Core Gene,1
Zm00033ab030190,pan_gene_2191,Core Gene,1
Zm00033ab030200,pan_gene_2192,Core Gene,1
Zm00033ab030220,pan_gene_2195,Core Gene,1
Zm00033ab030240,pan_gene_2196,Core Gene,1
Zm00033ab030250,pan_gene_2197,Core Gene,1
Zm00033ab030280,pan_gene_2198,Core Gene,1
Zm00033ab030300,pan_gene_2199,Core Gene,1
Zm00033ab030330,pan_gene_2200,Dispensable Gene,1
Zm00033ab030360,pan_gene_2201,Core Gene,1
Zm00033ab030370,pan_gene_2202,Core Gene,1
Zm00033ab030380,pan_gene_2203,Core Gene,1
Zm00033ab030390,pan_gene_2204,Near-Core Gene,1
Zm00033ab030410,pan_gene_2205,Core Gene,1
Zm00033ab030420,pan_gene_2206,Core Gene,1
Zm00033ab030440,pan_gene_2207,Core Gene,1
gmap_ID=chr1:154258778-154258987,pan_gene_2208,Core Gene,1
Zm00033ab030460,pan_gene_2209,Core Gene,1
Zm00033ab030470,pan_gene_2210,Core Gene,1
Zm00033ab030480,pan_gene_2215,Core Gene,1
Zm00033ab030500,pan_gene_2216,Core Gene,1
Zm00033ab030510,pan_gene_2218,Core Gene,1
gmap_ID=chr1:154970045-154970402,pan_gene_2219,Core Gene,1
Zm00033ab030520,pan_gene_2221,Core Gene,1
Zm00033ab030530,pan_gene_2222,Core Gene,2
gmap_ID=chr1:155257031-155287495,pan_gene_2223,Core Gene,1
Zm00033ab030550,pan_gene_2224,Near-Core Gene,1
gmap_ID=chr1:155422290-155424840,pan_gene_2225,Dispensable Gene,1
Zm00033ab030570,pan_gene_2226,Dispensable Gene,1
Zm00033ab030580,pan_gene_2227,Core Gene,1
gmap_ID=chr1:156031945-156032382,pan_gene_2228,Dispensable Gene,1
Zm00033ab030630,pan_gene_2229,Dispensable Gene,1
Zm00033ab030640,pan_gene_2230,Dispensable Gene,1
gmap_ID=chr1:156411789-156418500,pan_gene_2231,Dispensable Gene,1
Zm00033ab030660,pan_gene_2232,Dispensable Gene,1
Zm00033ab030620,pan_gene_2233,Core Gene,2
gmap_ID=chr1:156826576-156826908,pan_gene_2234,Core Gene,1
Zm00033ab030750,pan_gene_2235,Core Gene,1
Zm00033ab030760,pan_gene_2236,Near-Core Gene,1
Zm00033ab030770,pan_gene_2237,Core Gene,1
Zm00033ab030780,pan_gene_2238,Dispensable Gene,1
Zm00033ab030810,pan_gene_2239,Core Gene,1
Zm00033ab030840,pan_gene_2240,Core Gene,1
Zm00033ab030860,pan_gene_2241,Core Gene,1
Zm00033ab030870,pan_gene_2242,Core Gene,1
Zm00033ab030880,pan_gene_2243,Core Gene,1
Zm00033ab030890,pan_gene_2244,Dispensable Gene,2
Zm00033ab030920,pan_gene_2245,Core Gene,1
Zm00033ab030930,pan_gene_2247,Core Gene,1
Zm00033ab030950,pan_gene_2248,Near-Core Gene,1
Zm00033ab030960,pan_gene_2249,Core Gene,1
Zm00033ab030970,pan_gene_2250,Core Gene,1
Zm00033ab031010,pan_gene_2251,Core Gene,1
Zm00033ab031040,pan_gene_2252,Core Gene,1
Zm00033ab031050,pan_gene_2254,Core Gene,1
Zm00033ab031060,pan_gene_2255,Core Gene,1
Zm00033ab031080,pan_gene_2256,Core Gene,1
Zm00033ab031100,pan_gene_2257,Core Gene,1
Zm00033ab031120,pan_gene_2258,Core Gene,1
Zm00033ab031140,pan_gene_2259,Core Gene,1
Zm00033ab031150,pan_gene_2261,Core Gene,1
Zm00033ab031170,pan_gene_2262,Core Gene,1
Zm00033ab031190,pan_gene_2263,Core Gene,1
Zm00033ab031210,pan_gene_2264,Core Gene,1
Zm00033ab031230,pan_gene_2265,Core Gene,1
Zm00033ab031240,pan_gene_2266,Core Gene,1
Zm00033ab031260,pan_gene_2267,Core Gene,1
Zm00033ab031310,pan_gene_2268,Core Gene,1
Zm00033ab031320,pan_gene_2269,Core Gene,1
Zm00033ab031380,pan_gene_2270,Core Gene,1
Zm00033ab031340,pan_gene_2271,Core Gene,1
Zm00033ab031350,pan_gene_2272,Core Gene,1
Zm00033ab031370,pan_gene_2273,Core Gene,1
Zm00033ab031390,pan_gene_2275,Core Gene,3
Zm00033ab031460,pan_gene_2276,Dispensable Gene,1
Zm00033ab031480,pan_gene_2277,Core Gene,1
Zm00033ab031520,pan_gene_2278,Core Gene,2
Zm00033ab031540,pan_gene_2279,Dispensable Gene,1
Zm00033ab031550,pan_gene_2280,Dispensable Gene,1
Zm00033ab031570,pan_gene_2281,Core Gene,8
Zm00033ab031650,pan_gene_2287,Core Gene,1
Zm00033ab031670,pan_gene_2288,Core Gene,1
Zm00033ab031680,pan_gene_2289,Core Gene,1
Zm00033ab031700,pan_gene_2290,Core Gene,1
Zm00033ab031720,pan_gene_2291,Core Gene,1
Zm00033ab031740,pan_gene_2292,Near-Core Gene,1
Zm00033ab031750,pan_gene_2293,Core Gene,1
Zm00033ab031760,pan_gene_2294,Core Gene,1
Zm00033ab031770,pan_gene_2298,Core Gene,1
Zm00033ab031800,pan_gene_2299,Core Gene,2
gmap_ID=chr1:164904443-164905067,pan_gene_2300,Dispensable Gene,1
Zm00033ab031810,pan_gene_2301,Core Gene,2
Zm00033ab031840,pan_gene_2302,Dispensable Gene,2
Zm00033ab031880,pan_gene_2303,Core Gene,1
Zm00033ab031900,pan_gene_2305,Core Gene,1
Zm00033ab031910,pan_gene_2306,Core Gene,1
Zm00033ab031920,pan_gene_2307,Core Gene,1
Zm00033ab031930,pan_gene_2308,Core Gene,1
Zm00033ab031950,pan_gene_2309,Core Gene,1
Zm00033ab031970,pan_gene_2311,Core Gene,1
Zm00033ab031980,pan_gene_2312,Dispensable Gene,1
Zm00033ab031990,pan_gene_2313,Core Gene,1
gmap_ID=chr1:166719648-166724739,pan_gene_2314,Dispensable Gene,1
Zm00033ab032010,pan_gene_2315,Core Gene,1
gmap_ID=chr1:166841130-166849330,pan_gene_2316,Dispensable Gene,1
Zm00033ab032030,pan_gene_2317,Dispensable Gene,1
Zm00033ab032050,pan_gene_2318,Dispensable Gene,1
Zm00033ab032080,pan_gene_2319,Core Gene,1
Zm00033ab032110,pan_gene_2320,Core Gene,1
Zm00033ab032130,pan_gene_2321,Core Gene,1
Zm00033ab032150,pan_gene_2322,Core Gene,1
Zm00033ab032180,pan_gene_2323,Core Gene,1
Zm00033ab032190,pan_gene_2324,Core Gene,1
Zm00033ab032200,pan_gene_2325,Core Gene,1
Zm00033ab032220,pan_gene_2327,Core Gene,1
Zm00033ab032230,pan_gene_2328,Core Gene,1
Zm00033ab032270,pan_gene_2330,Core Gene,1
gmap_ID=chr1:169278355-169280272,pan_gene_2331,Near-Core Gene,1
Zm00033ab032290,pan_gene_2332,Core Gene,1
Zm00033ab032300,pan_gene_2333,Core Gene,1
Zm00033ab032350,pan_gene_2335,Core Gene,3
Zm00033ab032340,pan_gene_2336,Dispensable Gene,1
Zm00033ab032370,pan_gene_2337,Core Gene,1
Zm00033ab032420,pan_gene_2339,Core Gene,1
Zm00033ab032430,pan_gene_2340,Core Gene,2
Zm00033ab032450,pan_gene_2341,Core Gene,1
Zm00033ab032470,pan_gene_2342,Core Gene,1
Zm00033ab032480,pan_gene_2343,Core Gene,3
Zm00033ab032510,pan_gene_2344,Core Gene,1
Zm00033ab032520,pan_gene_2345,Core Gene,1
Zm00033ab032530,pan_gene_2346,Core Gene,1
Zm00033ab032540,pan_gene_2347,Core Gene,1
Zm00033ab032550,pan_gene_2348,Core Gene,1
Zm00033ab032560,pan_gene_2350,Core Gene,1
Zm00033ab032570,pan_gene_2351,Core Gene,1
Zm00033ab032580,pan_gene_2352,Core Gene,1
Zm00033ab032590,pan_gene_2353,Core Gene,1
Zm00033ab032600,pan_gene_2354,Core Gene,2
Zm00033ab032620,pan_gene_2355,Core Gene,2
Zm00033ab032630,pan_gene_2356,Core Gene,1
Zm00033ab032650,pan_gene_2357,Core Gene,1
Zm00033ab032690,pan_gene_2358,Core Gene,1
Zm00033ab032700,pan_gene_2359,Core Gene,1
Zm00033ab032710,pan_gene_2360,Core Gene,1
Zm00033ab032750,pan_gene_2361,Core Gene,3
Zm00033ab032780,pan_gene_2362,Core Gene,1
Zm00033ab032790,pan_gene_2363,Core Gene,1
Zm00033ab032800,pan_gene_2368,Core Gene,1
Zm00033ab032810,pan_gene_2370,Core Gene,2
gmap_ID=chr1:173069101-173069487,pan_gene_2371,Core Gene,1
Zm00033ab032830,pan_gene_2373,Core Gene,2
Zm00033ab032860,pan_gene_2374,Core Gene,1
Zm00033ab032900,pan_gene_2376,Core Gene,1
Zm00033ab032910,pan_gene_2377,Dispensable Gene,1
Zm00033ab032920,pan_gene_2378,Core Gene,1
Zm00033ab032930,pan_gene_2379,Core Gene,1
Zm00033ab032940,pan_gene_2380,Core Gene,1
Zm00033ab032950,pan_gene_2381,Core Gene,3
Zm00033ab032980,pan_gene_2382,Core Gene,1
Zm00033ab032990,pan_gene_2383,Core Gene,1
Zm00033ab033030,pan_gene_2384,Core Gene,1
Zm00033ab033040,pan_gene_2385,Core Gene,1
Zm00033ab033050,pan_gene_2386,Core Gene,1
Zm00033ab033060,pan_gene_2387,Near-Core Gene,1
Zm00033ab033070,pan_gene_2388,Core Gene,1
Zm00033ab033080,pan_gene_2389,Core Gene,1
Zm00033ab033100,pan_gene_2390,Core Gene,1
Zm00033ab033140,pan_gene_2391,Core Gene,1
Zm00033ab033150,pan_gene_2392,Core Gene,2
Zm00033ab033190,pan_gene_2393,Core Gene,1
Zm00033ab033200,pan_gene_2394,Core Gene,1
Zm00033ab033210,pan_gene_2396,Core Gene,1
Zm00033ab033220,pan_gene_2397,Near-Core Gene,1
gmap_ID=chr1:174997944-174998189,pan_gene_2398,Core Gene,1
Zm00033ab033230,pan_gene_2399,Dispensable Gene,1
Zm00033ab033340,pan_gene_2401,Core Gene,1
Zm00033ab033250,pan_gene_2402,Core Gene,1
Zm00033ab033270,pan_gene_2403,Core Gene,1
Zm00033ab033310,pan_gene_2405,Core Gene,1
Zm00033ab033350,pan_gene_2406,Core Gene,1
Zm00033ab033380,pan_gene_2407,Core Gene,2
Zm00033ab033400,pan_gene_2408,Core Gene,1
Zm00033ab033410,pan_gene_2409,Core Gene,1
Zm00033ab033440,pan_gene_2411,Core Gene,1
Zm00033ab033510,pan_gene_2412,Core Gene,1
Zm00033ab033520,pan_gene_2413,Core Gene,1
Zm00033ab033530,pan_gene_2414,Core Gene,1
Zm00033ab033540,pan_gene_2415,Core Gene,1
Zm00033ab033550,pan_gene_2416,Core Gene,2
Zm00033ab033570,pan_gene_2417,Dispensable Gene,1
Zm00033ab033580,pan_gene_2418,Core Gene,1
Zm00033ab033590,pan_gene_2419,Core Gene,2
Zm00033ab033610,pan_gene_2420,Core Gene,1
Zm00033ab033620,pan_gene_2421,Dispensable Gene,1
Zm00033ab033630,pan_gene_2422,Dispensable Gene,1
Zm00033ab033640,pan_gene_2423,Core Gene,1
Zm00033ab033650,pan_gene_2424,Core Gene,1
Zm00033ab033660,pan_gene_2425,Core Gene,1
Zm00033ab033670,pan_gene_2426,Core Gene,1
Zm00033ab033680,pan_gene_2427,Core Gene,1
Zm00033ab033700,pan_gene_2428,Core Gene,2
Zm00033ab033720,pan_gene_2430,Core Gene,1
Zm00033ab033750,pan_gene_2431,Core Gene,1
Zm00033ab033760,pan_gene_2433,Core Gene,1
Zm00033ab033770,pan_gene_2434,Core Gene,2
Zm00033ab033800,pan_gene_2435,Core Gene,1
Zm00033ab033810,pan_gene_2436,Core Gene,1
gmap_ID=chr1:177254865-177255946,pan_gene_2437,Dispensable Gene,1
Zm00033ab033840,pan_gene_2438,Dispensable Gene,1
Zm00033ab033850,pan_gene_2439,Core Gene,1
Zm00033ab033860,pan_gene_2440,Core Gene,1
Zm00033ab033870,pan_gene_2441,Core Gene,1
Zm00033ab033890,pan_gene_2442,Core Gene,2
Zm00033ab033920,pan_gene_2444,Core Gene,1
Zm00033ab033960,pan_gene_2445,Core Gene,1
Zm00033ab033970,pan_gene_2446,Core Gene,1
Zm00033ab033980,pan_gene_2447,Core Gene,1
