gene,pan,class
Zm00022ab128000,pan_gene_9507,Core Gene
Zm00022ab128010,pan_gene_9508,Core Gene
Zm00022ab128020,pan_gene_9509,Core Gene
Zm00022ab128030,pan_gene_9510,Core Gene
Zm00022ab128040,pan_gene_9511,Core Gene
Zm00022ab128060,pan_gene_9512,Core Gene
Zm00022ab128080,pan_gene_9513,Core Gene
Zm00022ab128090,pan_gene_9515,Core Gene
Zm00022ab128100,pan_gene_9516,Core Gene
Zm00022ab128110,pan_gene_9517,Core Gene
Zm00022ab128120,pan_gene_9518,Core Gene
Zm00022ab128130,pan_gene_9520,Core Gene
Zm00022ab128140,pan_gene_9521,Core Gene
Zm00022ab128150,pan_gene_9522,Core Gene
Zm00022ab128160,pan_gene_9523,Dispensable Gene
Zm00022ab128180,pan_gene_9524,Core Gene
Zm00022ab128190,pan_gene_9525,Core Gene
Zm00022ab128200,pan_gene_9526,Core Gene
Zm00022ab128210,pan_gene_9527,Core Gene
Zm00022ab128220,pan_gene_9528,Core Gene
gmap_ID=chr3:33049115-33049454,pan_gene_9529,Core Gene
Zm00022ab128230,pan_gene_9530,Core Gene
Zm00022ab128240,pan_gene_9531,Core Gene
Zm00022ab128250,pan_gene_9532,Core Gene
Zm00022ab128290,pan_gene_9533,Core Gene
Zm00022ab128300,pan_gene_9534,Core Gene
Zm00022ab128310,pan_gene_9535,Core Gene
Zm00022ab128320,pan_gene_9536,Core Gene
Zm00022ab128330,pan_gene_9537,Core Gene
Zm00022ab128340,pan_gene_9538,Core Gene
Zm00022ab128350,pan_gene_9539,Core Gene
Zm00022ab128370,pan_gene_9540,Core Gene
Zm00022ab128410,pan_gene_9541,Core Gene
Zm00022ab128420,pan_gene_9542,Core Gene
Zm00022ab128430,pan_gene_9543,Core Gene
Zm00022ab128440,pan_gene_9545,Core Gene
Zm00022ab128450,pan_gene_9547,Core Gene
Zm00022ab128460,pan_gene_9548,Core Gene
Zm00022ab128490,pan_gene_9549,Core Gene
Zm00022ab128550,pan_gene_9550,Core Gene
Zm00022ab128570,pan_gene_9551,Core Gene
Zm00022ab128580,pan_gene_9552,Core Gene
Zm00022ab128590,pan_gene_9553,Core Gene
gmap_ID=chr3:34641003-34642025,pan_gene_9554,Dispensable Gene
Zm00022ab128610,pan_gene_9555,Core Gene
Zm00022ab128620,pan_gene_9556,Core Gene
Zm00022ab128630,pan_gene_9559,Core Gene
Zm00022ab128640,pan_gene_9560,Core Gene
Zm00022ab128650,pan_gene_9561,Core Gene
gmap_ID=chr3:34874035-34874462,pan_gene_9562,Core Gene
Zm00022ab128670,pan_gene_9563,Core Gene
Zm00022ab128680,pan_gene_9564,Core Gene
Zm00022ab128690,pan_gene_9565,Core Gene
Zm00022ab128720,pan_gene_9566,Core Gene
Zm00022ab128740,pan_gene_9568,Core Gene
Zm00022ab128750,pan_gene_9569,Core Gene
Zm00022ab128760,pan_gene_9570,Dispensable Gene
Zm00022ab128770,pan_gene_9571,Core Gene
Zm00022ab128780,pan_gene_9572,Core Gene
Zm00022ab128790,pan_gene_9573,Dispensable Gene
Zm00022ab128810,pan_gene_9575,Core Gene
Zm00022ab128840,pan_gene_9577,Core Gene
Zm00022ab128860,pan_gene_9578,Core Gene
Zm00022ab128870,pan_gene_9580,Core Gene
Zm00022ab128880,pan_gene_9582,Core Gene
Zm00022ab128890,pan_gene_9583,Core Gene
Zm00022ab128910,pan_gene_9584,Core Gene
Zm00022ab128920,pan_gene_9586,Core Gene
Zm00022ab128930,pan_gene_9587,Core Gene
Zm00022ab128940,pan_gene_9588,Core Gene
gmap_ID=chr3:36767505-36768297,pan_gene_9589,Near-Core Gene
Zm00022ab128950,pan_gene_9590,Core Gene
Zm00022ab128960,pan_gene_9591,Core Gene
Zm00022ab128980,pan_gene_9592,Dispensable Gene
Zm00022ab128990,pan_gene_9593,Core Gene
Zm00022ab129000,pan_gene_9594,Core Gene
Zm00022ab129050,pan_gene_9596,Core Gene
Zm00022ab129070,pan_gene_9597,Core Gene
Zm00022ab129080,pan_gene_9598,Core Gene
Zm00022ab129100,pan_gene_9599,Core Gene
Zm00022ab129110,pan_gene_9600,Core Gene
Zm00022ab129120,pan_gene_9601,Core Gene
Zm00022ab130420,pan_gene_9602,Core Gene
Zm00022ab130400,pan_gene_9604,Core Gene
Zm00022ab130350,pan_gene_9605,Core Gene
Zm00022ab130330,pan_gene_9606,Core Gene
Zm00022ab129180,pan_gene_9680,Core Gene
Zm00022ab129140,pan_gene_9683,Core Gene
gmap_ID=chr3:45156890-45157237,pan_gene_9684,Dispensable Gene
Zm00022ab130430,pan_gene_9685,Core Gene
Zm00022ab130460,pan_gene_9686,Dispensable Gene
Zm00022ab130470,pan_gene_9687,Core Gene
Zm00022ab130480,pan_gene_9688,Core Gene
Zm00022ab130490,pan_gene_9690,Core Gene
Zm00022ab130500,pan_gene_9691,Core Gene
Zm00022ab130530,pan_gene_9692,Near-Core Gene
Zm00022ab130540,pan_gene_9693,Core Gene
Zm00022ab130550,pan_gene_9694,Core Gene
Zm00022ab130580,pan_gene_9695,Core Gene
Zm00022ab130590,pan_gene_9696,Core Gene
Zm00022ab130610,pan_gene_9697,Core Gene
Zm00022ab130630,pan_gene_9698,Core Gene
Zm00022ab130660,pan_gene_9699,Near-Core Gene
Zm00022ab130670,pan_gene_9700,Core Gene
Zm00022ab130680,pan_gene_9701,Core Gene
Zm00022ab130690,pan_gene_9702,Core Gene
Zm00022ab130710,pan_gene_9703,Core Gene
Zm00022ab130720,pan_gene_9704,Core Gene
gmap_ID=chr3:47119941-47120564,pan_gene_9705,Dispensable Gene
Zm00022ab130730,pan_gene_9706,Core Gene
Zm00022ab130760,pan_gene_9707,Core Gene
Zm00022ab130770,pan_gene_9708,Core Gene
Zm00022ab130780,pan_gene_9709,Core Gene
Zm00022ab130790,pan_gene_9710,Core Gene
Zm00022ab130870,pan_gene_9720,Core Gene
Zm00022ab130880,pan_gene_9721,Core Gene
Zm00022ab130890,pan_gene_9722,Core Gene
Zm00022ab130900,pan_gene_9723,Core Gene
Zm00022ab130910,pan_gene_9724,Core Gene
Zm00022ab130920,pan_gene_9725,Core Gene
Zm00022ab131000,pan_gene_9726,Core Gene
Zm00022ab131010,pan_gene_9727,Core Gene
Zm00022ab131050,pan_gene_9730,Core Gene
Zm00022ab131070,pan_gene_9731,Core Gene
Zm00022ab131080,pan_gene_9732,Core Gene
Zm00022ab131090,pan_gene_9736,Core Gene
Zm00022ab131110,pan_gene_9737,Core Gene
Zm00022ab131130,pan_gene_9739,Core Gene
Zm00022ab131140,pan_gene_9740,Core Gene
Zm00022ab131150,pan_gene_9743,Near-Core Gene
gmap_ID=chr3:50841388-50843364,pan_gene_9745,Core Gene
Zm00022ab131180,pan_gene_9746,Core Gene
Zm00022ab131220,pan_gene_9748,Core Gene
Zm00022ab131230,pan_gene_9749,Dispensable Gene
gmap_ID=chr3:51224274-51228316,pan_gene_9750,Dispensable Gene
Zm00022ab131260,pan_gene_9751,Core Gene
Zm00022ab131300,pan_gene_9753,Dispensable Gene
Zm00022ab131310,pan_gene_9754,Core Gene
Zm00022ab131320,pan_gene_9755,Core Gene
gmap_ID=chr3:51774123-51775226,pan_gene_9756,Near-Core Gene
gmap_ID=chr3:51941150-51943239,pan_gene_9757,Core Gene
Zm00022ab131340,pan_gene_9758,Core Gene
Zm00022ab131390,pan_gene_9760,Core Gene
Zm00022ab131420,pan_gene_9763,Core Gene
Zm00022ab131430,pan_gene_9764,Core Gene
Zm00022ab131460,pan_gene_9765,Near-Core Gene
Zm00022ab131470,pan_gene_9766,Core Gene
Zm00022ab131480,pan_gene_9767,Core Gene
Zm00022ab131490,pan_gene_9769,Core Gene
Zm00022ab131530,pan_gene_9770,Core Gene
Zm00022ab131540,pan_gene_9774,Core Gene
Zm00022ab131570,pan_gene_9775,Core Gene
Zm00022ab131580,pan_gene_9776,Dispensable Gene
Zm00022ab131590,pan_gene_9777,Core Gene
Zm00022ab131610,pan_gene_9778,Core Gene
Zm00022ab131630,pan_gene_9779,Dispensable Gene
gmap_ID=chr3:54678105-54680770,pan_gene_9780,Core Gene
Zm00022ab131640,pan_gene_9781,Core Gene
Zm00022ab131670,pan_gene_9782,Core Gene
Zm00022ab131690,pan_gene_9783,Core Gene
Zm00022ab131710,pan_gene_9784,Core Gene
Zm00022ab131730,pan_gene_9785,Near-Core Gene
Zm00022ab131740,pan_gene_9786,Core Gene
Zm00022ab131750,pan_gene_9787,Core Gene
Zm00022ab131770,pan_gene_9789,Core Gene
Zm00022ab131780,pan_gene_9790,Core Gene
Zm00022ab131790,pan_gene_9791,Core Gene
Zm00022ab131800,pan_gene_9792,Core Gene
Zm00022ab131820,pan_gene_9793,Near-Core Gene
Zm00022ab131850,pan_gene_9794,Core Gene
Zm00022ab131860,pan_gene_9795,Core Gene
Zm00022ab131870,pan_gene_9796,Core Gene
Zm00022ab131880,pan_gene_9797,Core Gene
Zm00022ab131890,pan_gene_9798,Core Gene
Zm00022ab131900,pan_gene_9799,Core Gene
Zm00022ab131910,pan_gene_9800,Core Gene
Zm00022ab131920,pan_gene_9801,Core Gene
Zm00022ab131940,pan_gene_9802,Core Gene
gmap_ID=chr3:57512147-57513442,pan_gene_9803,Near-Core Gene
Zm00022ab131950,pan_gene_9804,Core Gene
Zm00022ab131960,pan_gene_9805,Dispensable Gene
Zm00022ab131970,pan_gene_9806,Near-Core Gene
Zm00022ab131990,pan_gene_9807,Core Gene
Zm00022ab132000,pan_gene_9808,Core Gene
Zm00022ab132040,pan_gene_9811,Core Gene
Zm00022ab132080,pan_gene_9812,Core Gene
Zm00022ab132110,pan_gene_9813,Core Gene
gmap_ID=chr3:58754244-58772065,pan_gene_9814,Dispensable Gene
Zm00022ab132140,pan_gene_9815,Core Gene
Zm00022ab132160,pan_gene_9817,Core Gene
Zm00022ab132170,pan_gene_9819,Core Gene
Zm00022ab132190,pan_gene_9821,Core Gene
Zm00022ab132200,pan_gene_9822,Core Gene
Zm00022ab132210,pan_gene_9823,Core Gene
Zm00022ab132220,pan_gene_9825,Core Gene
Zm00022ab132240,pan_gene_9826,Core Gene
Zm00022ab132260,pan_gene_9827,Core Gene
gmap_ID=chr3:59918857-59919192,pan_gene_9828,Core Gene
Zm00022ab132280,pan_gene_9829,Core Gene
Zm00022ab132290,pan_gene_9830,Near-Core Gene
Zm00022ab132310,pan_gene_9831,Core Gene
Zm00022ab132320,pan_gene_9832,Core Gene
Zm00022ab132330,pan_gene_9833,Core Gene
Zm00022ab132340,pan_gene_9834,Core Gene
gmap_ID=chr3:60515875-60516174,pan_gene_9835,Core Gene
Zm00022ab132350,pan_gene_9836,Core Gene
gmap_ID=chr3:60610235-60610683,pan_gene_9837,Core Gene
Zm00022ab132380,pan_gene_9838,Core Gene
Zm00022ab132390,pan_gene_9839,Core Gene
Zm00022ab132420,pan_gene_9841,Core Gene
Zm00022ab132430,pan_gene_9842,Core Gene
Zm00022ab132490,pan_gene_9843,Core Gene
Zm00022ab132510,pan_gene_9844,Core Gene
Zm00022ab132540,pan_gene_9849,Core Gene
gmap_ID=chr3:62168703-62168999,pan_gene_9850,Dispensable Gene
Zm00022ab132580,pan_gene_9851,Core Gene
Zm00022ab132590,pan_gene_9852,Core Gene
Zm00022ab132600,pan_gene_9853,Dispensable Gene
Zm00022ab132610,pan_gene_9854,Core Gene
Zm00022ab132620,pan_gene_9855,Core Gene
Zm00022ab132650,pan_gene_9856,Core Gene
Zm00022ab132660,pan_gene_9857,Core Gene
Zm00022ab132670,pan_gene_9858,Core Gene
Zm00022ab132680,pan_gene_9859,Core Gene
Zm00022ab132720,pan_gene_9861,Core Gene
Zm00022ab132750,pan_gene_9862,Core Gene
Zm00022ab132760,pan_gene_9863,Core Gene
Zm00022ab132770,pan_gene_9864,Core Gene
Zm00022ab132800,pan_gene_9865,Core Gene
Zm00022ab132810,pan_gene_9866,Core Gene
Zm00022ab132820,pan_gene_9867,Core Gene
Zm00022ab132830,pan_gene_9868,Near-Core Gene
Zm00022ab132840,pan_gene_9869,Near-Core Gene
Zm00022ab132850,pan_gene_9870,Near-Core Gene
gmap_ID=chr3:66161040-66207583,pan_gene_9871,Dispensable Gene
Zm00022ab132900,pan_gene_9872,Near-Core Gene
Zm00022ab132910,pan_gene_9873,Near-Core Gene
Zm00022ab132930,pan_gene_9874,Core Gene
Zm00022ab132940,pan_gene_9875,Dispensable Gene
Zm00022ab132960,pan_gene_9876,Core Gene
Zm00022ab132970,pan_gene_9877,Core Gene
Zm00022ab132980,pan_gene_9878,Core Gene
Zm00022ab133000,pan_gene_9879,Core Gene
Zm00022ab133010,pan_gene_9880,Core Gene
Zm00022ab133020,pan_gene_9881,Core Gene
Zm00022ab133030,pan_gene_9882,Core Gene
Zm00022ab133040,pan_gene_9884,Core Gene
Zm00022ab133050,pan_gene_9885,Near-Core Gene
Zm00022ab133070,pan_gene_9886,Near-Core Gene
Zm00022ab133080,pan_gene_9887,Core Gene
Zm00022ab133090,pan_gene_9888,Core Gene
Zm00022ab133100,pan_gene_9889,Core Gene
Zm00022ab133120,pan_gene_9890,Core Gene
Zm00022ab133130,pan_gene_9891,Core Gene
Zm00022ab133140,pan_gene_9892,Core Gene
Zm00022ab133160,pan_gene_9893,Core Gene
Zm00022ab133170,pan_gene_9894,Core Gene
Zm00022ab133200,pan_gene_9895,Core Gene
Zm00022ab133240,pan_gene_9896,Core Gene
Zm00022ab133250,pan_gene_9897,Core Gene
gmap_ID=chr3:69630263-69630871,pan_gene_9898,Dispensable Gene
Zm00022ab133260,pan_gene_9899,Core Gene
Zm00022ab133280,pan_gene_9900,Core Gene
Zm00022ab133290,pan_gene_9901,Core Gene
Zm00022ab133300,pan_gene_9903,Core Gene
Zm00022ab133310,pan_gene_9904,Core Gene
Zm00022ab133330,pan_gene_9906,Core Gene
Zm00022ab133350,pan_gene_9908,Core Gene
Zm00022ab133390,pan_gene_9909,Core Gene
Zm00022ab133420,pan_gene_9912,Core Gene
Zm00022ab133430,pan_gene_9913,Core Gene
Zm00022ab133460,pan_gene_9914,Core Gene
Zm00022ab133470,pan_gene_9916,Core Gene
Zm00022ab133480,pan_gene_9919,Core Gene
Zm00022ab133500,pan_gene_9920,Core Gene
Zm00022ab133510,pan_gene_9921,Core Gene
Zm00022ab133540,pan_gene_9922,Core Gene
Zm00022ab133580,pan_gene_9923,Core Gene
gmap_ID=chr3:74361991-74362590,pan_gene_9924,Core Gene
Zm00022ab133590,pan_gene_9925,Core Gene
Zm00022ab133600,pan_gene_9926,Core Gene
Zm00022ab133660,pan_gene_9927,Core Gene
Zm00022ab133680,pan_gene_9928,Core Gene
gmap_ID=chr3:75834899-75853377,pan_gene_9929,Core Gene
Zm00022ab133700,pan_gene_9930,Core Gene
Zm00022ab133750,pan_gene_9931,Core Gene
Zm00022ab133780,pan_gene_9932,Core Gene
gmap_ID=chr3:77397489-77397944,pan_gene_9933,Core Gene
Zm00022ab133790,pan_gene_9934,Core Gene
gmap_ID=chr3:77595153-77595789,pan_gene_9935,Core Gene
Zm00022ab133800,pan_gene_9936,Core Gene
Zm00022ab133840,pan_gene_9937,Core Gene
Zm00022ab133870,pan_gene_9938,Core Gene
Zm00022ab133890,pan_gene_9939,Core Gene
Zm00022ab133910,pan_gene_9940,Core Gene
gmap_ID=chr3:81209200-81209607,pan_gene_9941,Core Gene
gmap_ID=chr3:81244314-81244792,pan_gene_9942,Core Gene
Zm00022ab133920,pan_gene_9943,Core Gene
gmap_ID=chr3:81732770-81733087,pan_gene_9944,Core Gene
Zm00022ab133970,pan_gene_9945,Core Gene
gmap_ID=chr3:82781376-82782041,pan_gene_9946,Near-Core Gene
gmap_ID=chr3:83295270-83295581,pan_gene_9947,Core Gene
Zm00022ab134000,pan_gene_9948,Core Gene
gmap_ID=chr3:83754761-83798384,pan_gene_9949,Core Gene
Zm00022ab134040,pan_gene_9950,Core Gene
Zm00022ab134050,pan_gene_9951,Core Gene
gmap_ID=chr3:84638440-84639029,pan_gene_9952,Dispensable Gene
Zm00022ab134100,pan_gene_9954,Core Gene
Zm00022ab134110,pan_gene_9955,Core Gene
Zm00022ab134170,pan_gene_9956,Near-Core Gene
Zm00022ab134160,pan_gene_9957,Dispensable Gene
Zm00022ab134180,pan_gene_9958,Core Gene
gmap_ID=chr3:86237539-86238063,pan_gene_9959,Dispensable Gene
Zm00022ab134190,pan_gene_9960,Core Gene
Zm00022ab134220,pan_gene_9961,Core Gene
Zm00022ab134240,pan_gene_9962,Dispensable Gene
Zm00022ab134250,pan_gene_9963,Core Gene
Zm00022ab134280,pan_gene_9965,Core Gene
Zm00022ab134290,pan_gene_9966,Core Gene
Zm00022ab134310,pan_gene_9967,Core Gene
Zm00022ab134340,pan_gene_9968,Core Gene
gmap_ID=chr3:91617900-91622836,pan_gene_9969,Core Gene
Zm00022ab134350,pan_gene_9970,Core Gene
Zm00022ab134370,pan_gene_9971,Core Gene
gmap_ID=chr3:92472747-92473744,pan_gene_9972,Dispensable Gene
Zm00022ab134390,pan_gene_9973,Near-Core Gene
Zm00022ab134400,pan_gene_9974,Core Gene
Zm00022ab134410,pan_gene_9975,Core Gene
Zm00022ab134430,pan_gene_9976,Core Gene
Zm00022ab134450,pan_gene_9977,Core Gene
Zm00022ab134460,pan_gene_9978,Dispensable Gene
Zm00022ab134470,pan_gene_9979,Dispensable Gene
Zm00022ab134480,pan_gene_9981,Core Gene
Zm00022ab134510,pan_gene_9982,Dispensable Gene
Zm00022ab134560,pan_gene_9983,Core Gene
Zm00022ab134570,pan_gene_9984,Core Gene
Zm00022ab134580,pan_gene_9985,Core Gene
Zm00022ab134610,pan_gene_9986,Core Gene
Zm00022ab134620,pan_gene_9987,Near-Core Gene
Zm00022ab134640,pan_gene_9988,Core Gene
Zm00022ab134650,pan_gene_9990,Core Gene
Zm00022ab134660,pan_gene_9991,Core Gene
Zm00022ab134670,pan_gene_9992,Core Gene
Zm00022ab134690,pan_gene_9993,Core Gene
Zm00022ab134700,pan_gene_9994,Core Gene
gmap_ID=chr3:97322551-97326203,pan_gene_9995,Core Gene
Zm00022ab134710,pan_gene_9996,Core Gene
Zm00022ab134720,pan_gene_9997,Core Gene
Zm00022ab134730,pan_gene_9998,Core Gene
Zm00022ab134740,pan_gene_9999,Core Gene
Zm00022ab134760,pan_gene_10000,Core Gene
Zm00022ab134770,pan_gene_10001,Core Gene
gmap_ID=chr3:98583911-98584318,pan_gene_10002,Near-Core Gene
Zm00022ab134790,pan_gene_10003,Core Gene
Zm00022ab134800,pan_gene_10004,Core Gene
Zm00022ab134840,pan_gene_10005,Near-Core Gene
gmap_ID=chr3:99306772-99307143,pan_gene_10006,Dispensable Gene
gmap_ID=chr3:99309861-99322202,pan_gene_10007,Near-Core Gene
Zm00022ab134880,pan_gene_10008,Core Gene
Zm00022ab134890,pan_gene_10009,Core Gene
Zm00022ab134910,pan_gene_10012,Core Gene
Zm00022ab134950,pan_gene_10013,Core Gene
gmap_ID=chr3:100371362-100371880,pan_gene_10014,Dispensable Gene
gmap_ID=chr3:100375592-100377362,pan_gene_10015,Core Gene
gmap_ID=chr3:100608617-100608994,pan_gene_10016,Near-Core Gene
Zm00022ab134960,pan_gene_10017,Near-Core Gene
Zm00022ab134970,pan_gene_10018,Near-Core Gene
gmap_ID=chr3:100879477-100879797,pan_gene_10019,Dispensable Gene
Zm00022ab134980,pan_gene_10020,Near-Core Gene
Zm00022ab135000,pan_gene_10021,Near-Core Gene
Zm00022ab135010,pan_gene_10023,Near-Core Gene
Zm00022ab135020,pan_gene_10024,Near-Core Gene
Zm00022ab135030,pan_gene_10025,Near-Core Gene
Zm00022ab135040,pan_gene_10026,Near-Core Gene
Zm00022ab135080,pan_gene_10028,Near-Core Gene
Zm00022ab135100,pan_gene_10030,Dispensable Gene
Zm00022ab135120,pan_gene_10031,Near-Core Gene
gmap_ID=chr3:102750336-102751113,pan_gene_10032,Dispensable Gene
Zm00022ab135130,pan_gene_10033,Near-Core Gene
Zm00022ab135090,pan_gene_10034,Near-Core Gene
Zm00022ab135160,pan_gene_10035,Near-Core Gene
Zm00022ab134920,pan_gene_10037,Dispensable Gene
Zm00022ab135170,pan_gene_10040,Near-Core Gene
Zm00022ab135200,pan_gene_10043,Near-Core Gene
Zm00022ab135220,pan_gene_10046,Near-Core Gene
Zm00022ab135230,pan_gene_10047,Near-Core Gene
Zm00022ab135240,pan_gene_10048,Near-Core Gene
Zm00022ab135250,pan_gene_10049,Near-Core Gene
Zm00022ab135300,pan_gene_10050,Near-Core Gene
gmap_ID=chr3:105942154-105942643,pan_gene_10051,Near-Core Gene
Zm00022ab135320,pan_gene_10052,Near-Core Gene
Zm00022ab135350,pan_gene_10053,Core Gene
Zm00022ab135360,pan_gene_10054,Near-Core Gene
Zm00022ab135370,pan_gene_10055,Near-Core Gene
Zm00022ab135380,pan_gene_10056,Near-Core Gene
Zm00022ab135390,pan_gene_10057,Near-Core Gene
Zm00022ab135400,pan_gene_10058,Near-Core Gene
Zm00022ab135450,pan_gene_10059,Near-Core Gene
Zm00022ab135460,pan_gene_10060,Near-Core Gene
gmap_ID=chr3:108487617-108487853,pan_gene_10061,Near-Core Gene
Zm00022ab135490,pan_gene_10063,Near-Core Gene
Zm00022ab135510,pan_gene_10066,Near-Core Gene
Zm00022ab135540,pan_gene_10067,Near-Core Gene
gmap_ID=chr3:109492009-109492845,pan_gene_10068,Near-Core Gene
Zm00022ab135560,pan_gene_10071,Dispensable Gene
Zm00022ab135570,pan_gene_10072,Near-Core Gene
Zm00022ab135580,pan_gene_10073,Core Gene
Zm00022ab135590,pan_gene_10074,Core Gene
Zm00022ab135640,pan_gene_10075,Core Gene
Zm00022ab135650,pan_gene_10076,Core Gene
Zm00022ab135670,pan_gene_10077,Core Gene
Zm00022ab135680,pan_gene_10078,Near-Core Gene
Zm00022ab135720,pan_gene_10080,Core Gene
Zm00022ab135730,pan_gene_10081,Core Gene
Zm00022ab135740,pan_gene_10082,Core Gene
gmap_ID=chr3:111755484-111755893,pan_gene_10083,Dispensable Gene
Zm00022ab135790,pan_gene_10084,Dispensable Gene
Zm00022ab135800,pan_gene_10085,Dispensable Gene
Zm00022ab135810,pan_gene_10086,Dispensable Gene
Zm00022ab135820,pan_gene_10087,Core Gene
Zm00022ab135850,pan_gene_10088,Near-Core Gene
Zm00022ab135860,pan_gene_10089,Core Gene
Zm00022ab135880,pan_gene_10090,Core Gene
Zm00022ab135900,pan_gene_10095,Core Gene
Zm00022ab135920,pan_gene_10096,Core Gene
Zm00022ab135930,pan_gene_10097,Core Gene
Zm00022ab135940,pan_gene_10098,Core Gene
Zm00022ab135950,pan_gene_10099,Core Gene
gmap_ID=chr3:114333619-114333957,pan_gene_10100,Dispensable Gene
Zm00022ab135960,pan_gene_10101,Near-Core Gene
Zm00022ab135970,pan_gene_10102,Core Gene
Zm00022ab135980,pan_gene_10103,Core Gene
Zm00022ab135990,pan_gene_10104,Core Gene
Zm00022ab136010,pan_gene_10106,Core Gene
Zm00022ab136020,pan_gene_10107,Core Gene
Zm00022ab136040,pan_gene_10109,Core Gene
Zm00022ab136060,pan_gene_10110,Core Gene
Zm00022ab136070,pan_gene_10111,Core Gene
gmap_ID=chr3:115236059-115236290,pan_gene_10112,Core Gene
Zm00022ab136100,pan_gene_10113,Near-Core Gene
gmap_ID=chr3:115772076-115772453,pan_gene_10114,Core Gene
Zm00022ab136150,pan_gene_10115,Core Gene
Zm00022ab136160,pan_gene_10116,Core Gene
Zm00022ab136170,pan_gene_10117,Core Gene
Zm00022ab136180,pan_gene_10118,Core Gene
Zm00022ab136190,pan_gene_10119,Core Gene
Zm00022ab136200,pan_gene_10120,Dispensable Gene
Zm00022ab136210,pan_gene_10121,Core Gene
gmap_ID=chr3:116179105-116180301,pan_gene_10122,Near-Core Gene
Zm00022ab136220,pan_gene_10123,Core Gene
Zm00022ab136230,pan_gene_10124,Core Gene
Zm00022ab136250,pan_gene_10126,Core Gene
Zm00022ab136260,pan_gene_10127,Core Gene
Zm00022ab136290,pan_gene_10129,Core Gene
Zm00022ab136340,pan_gene_10131,Core Gene
Zm00022ab136350,pan_gene_10132,Dispensable Gene
Zm00022ab136360,pan_gene_10133,Core Gene
Zm00022ab136370,pan_gene_10134,Core Gene
Zm00022ab136380,pan_gene_10138,Core Gene
Zm00022ab136390,pan_gene_10139,Core Gene
Zm00022ab136410,pan_gene_10140,Core Gene
Zm00022ab136480,pan_gene_10143,Dispensable Gene
Zm00022ab136510,pan_gene_10144,Core Gene
gmap_ID=chr3:118577949-118578581,pan_gene_10145,Dispensable Gene
Zm00022ab136550,pan_gene_10146,Dispensable Gene
gmap_ID=chr3:118581389-118584600,pan_gene_10147,Dispensable Gene
Zm00022ab136570,pan_gene_10148,Core Gene
Zm00022ab136580,pan_gene_10149,Core Gene
Zm00022ab136590,pan_gene_10150,Core Gene
Zm00022ab136610,pan_gene_10151,Core Gene
Zm00022ab136620,pan_gene_10152,Core Gene
Zm00022ab136630,pan_gene_10153,Core Gene
gmap_ID=chr3:119244423-119244843,pan_gene_10154,Core Gene
Zm00022ab136640,pan_gene_10155,Core Gene
Zm00022ab136650,pan_gene_10156,Core Gene
Zm00022ab136660,pan_gene_10158,Core Gene
Zm00022ab136680,pan_gene_10161,Core Gene
Zm00022ab136700,pan_gene_10162,Core Gene
Zm00022ab136710,pan_gene_10163,Core Gene
Zm00022ab136730,pan_gene_10164,Core Gene
gmap_ID=chr3:120094087-120094566,pan_gene_10165,Core Gene
Zm00022ab136750,pan_gene_10166,Core Gene
Zm00022ab136780,pan_gene_10167,Core Gene
Zm00022ab136790,pan_gene_10168,Core Gene
Zm00022ab136800,pan_gene_10169,Core Gene
Zm00022ab136810,pan_gene_10170,Near-Core Gene
Zm00022ab136820,pan_gene_10171,Near-Core Gene
Zm00022ab136830,pan_gene_10172,Core Gene
Zm00022ab136860,pan_gene_10173,Core Gene
Zm00022ab136870,pan_gene_10174,Core Gene
Zm00022ab136880,pan_gene_10175,Core Gene
Zm00022ab136890,pan_gene_10176,Core Gene
Zm00022ab136900,pan_gene_10177,Dispensable Gene
Zm00022ab136930,pan_gene_10178,Core Gene
Zm00022ab136940,pan_gene_10179,Near-Core Gene
Zm00022ab136990,pan_gene_10180,Core Gene
gmap_ID=chr3:122730728-122731117,pan_gene_10181,Dispensable Gene
Zm00022ab137020,pan_gene_10182,Core Gene
gmap_ID=chr3:122857879-122861674,pan_gene_10183,Dispensable Gene
Zm00022ab137030,pan_gene_10184,Dispensable Gene
Zm00022ab137040,pan_gene_10185,Core Gene
Zm00022ab137050,pan_gene_10186,Core Gene
Zm00022ab137060,pan_gene_10187,Core Gene
Zm00022ab137080,pan_gene_10188,Core Gene
Zm00022ab137100,pan_gene_10189,Core Gene
Zm00022ab137110,pan_gene_10190,Core Gene
Zm00022ab137120,pan_gene_10192,Core Gene
Zm00022ab137140,pan_gene_10193,Core Gene
Zm00022ab137150,pan_gene_10194,Core Gene
Zm00022ab137160,pan_gene_10195,Core Gene
Zm00022ab137170,pan_gene_10196,Core Gene
Zm00022ab137180,pan_gene_10198,Core Gene
Zm00022ab137190,pan_gene_10199,Core Gene
Zm00022ab137200,pan_gene_10200,Core Gene
Zm00022ab137210,pan_gene_10201,Core Gene
Zm00022ab137260,pan_gene_10202,Core Gene
Zm00022ab137280,pan_gene_10203,Core Gene
Zm00022ab137290,pan_gene_10204,Core Gene
Zm00022ab137300,pan_gene_10205,Core Gene
Zm00022ab137320,pan_gene_10206,Core Gene
Zm00022ab137340,pan_gene_10207,Core Gene
Zm00022ab137350,pan_gene_10208,Core Gene
Zm00022ab137400,pan_gene_10209,Core Gene
Zm00022ab137410,pan_gene_10211,Core Gene
Zm00022ab137430,pan_gene_10213,Core Gene
