gene,pan,class
Zm00035ab087620,pan_gene_6419,Core Gene
Zm00035ab087640,pan_gene_6421,Near-Core Gene
Zm00035ab087670,pan_gene_6422,Core Gene
Zm00035ab087690,pan_gene_6423,Core Gene
Zm00035ab087720,pan_gene_6424,Core Gene
Zm00035ab087730,pan_gene_6425,Core Gene
Zm00035ab087740,pan_gene_6426,Core Gene
gmap_ID=chr2:72778693-72780526,pan_gene_6427,Dispensable Gene
Zm00035ab087750,pan_gene_6428,Core Gene
Zm00035ab087790,pan_gene_6429,Core Gene
Zm00035ab087800,pan_gene_6430,Core Gene
Zm00035ab087900,pan_gene_6431,Dispensable Gene
Zm00035ab087910,pan_gene_6432,Core Gene
Zm00035ab087920,pan_gene_6433,Near-Core Gene
Zm00035ab087930,pan_gene_6434,Dispensable Gene
Zm00035ab087940,pan_gene_6435,Dispensable Gene
gmap_ID=chr2:73643454-73706887,pan_gene_6436,Core Gene
Zm00035ab087960,pan_gene_6437,Core Gene
Zm00035ab087980,pan_gene_6438,Core Gene
Zm00035ab087990,pan_gene_6439,Core Gene
gmap_ID=chr2:74184287-74184667,pan_gene_6440,Core Gene
Zm00035ab088020,pan_gene_6441,Dispensable Gene
Zm00035ab088030,pan_gene_6442,Core Gene
Zm00035ab088050,pan_gene_6443,Core Gene
Zm00035ab088070,pan_gene_6444,Dispensable Gene
Zm00035ab088110,pan_gene_6445,Core Gene
Zm00035ab088120,pan_gene_6446,Core Gene
Zm00035ab088130,pan_gene_6447,Core Gene
Zm00035ab088170,pan_gene_6448,Core Gene
gmap_ID=chr2:75620960-75643053,pan_gene_6450,Dispensable Gene
Zm00035ab088210,pan_gene_6451,Core Gene
Zm00035ab088220,pan_gene_6452,Core Gene
Zm00035ab088230,pan_gene_6453,Dispensable Gene
Zm00035ab088260,pan_gene_6454,Core Gene
Zm00035ab088270,pan_gene_6455,Near-Core Gene
Zm00035ab088280,pan_gene_6456,Core Gene
Zm00035ab088290,pan_gene_6457,Core Gene
Zm00035ab088300,pan_gene_6458,Core Gene
Zm00035ab088310,pan_gene_6459,Dispensable Gene
Zm00035ab088320,pan_gene_6460,Core Gene
Zm00035ab088340,pan_gene_6461,Dispensable Gene
Zm00035ab088350,pan_gene_6462,Core Gene
Zm00035ab088360,pan_gene_6463,Core Gene
Zm00035ab088370,pan_gene_6464,Core Gene
Zm00035ab088380,pan_gene_6465,Core Gene
Zm00035ab088390,pan_gene_6466,Core Gene
Zm00035ab088420,pan_gene_6467,Near-Core Gene
Zm00035ab088450,pan_gene_6468,Near-Core Gene
Zm00035ab088470,pan_gene_6469,Near-Core Gene
Zm00035ab088480,pan_gene_6470,Near-Core Gene
Zm00035ab088530,pan_gene_6471,Core Gene
Zm00035ab088550,pan_gene_6472,Core Gene
Zm00035ab088580,pan_gene_6473,Core Gene
Zm00035ab088600,pan_gene_6474,Near-Core Gene
Zm00035ab088610,pan_gene_6475,Near-Core Gene
Zm00035ab088620,pan_gene_6476,Core Gene
Zm00035ab088640,pan_gene_6477,Core Gene
Zm00035ab088650,pan_gene_6478,Core Gene
Zm00035ab088660,pan_gene_6479,Near-Core Gene
Zm00035ab088670,pan_gene_6480,Near-Core Gene
gmap_ID=chr2:80230991-80231249,pan_gene_6481,Near-Core Gene
Zm00035ab088680,pan_gene_6482,Core Gene
gmap_ID=chr2:80370774-80371658,pan_gene_6483,Dispensable Gene
Zm00035ab088690,pan_gene_6484,Core Gene
Zm00035ab088800,pan_gene_6485,Near-Core Gene
Zm00035ab088840,pan_gene_6486,Core Gene
Zm00035ab088850,pan_gene_6487,Core Gene
Zm00035ab088860,pan_gene_6488,Core Gene
Zm00035ab088880,pan_gene_6490,Core Gene
Zm00035ab088970,pan_gene_6492,Dispensable Gene
Zm00035ab088960,pan_gene_6493,Core Gene
Zm00035ab088950,pan_gene_6494,Dispensable Gene
Zm00035ab088940,pan_gene_6496,Core Gene
Zm00035ab088930,pan_gene_6497,Core Gene
Zm00035ab088990,pan_gene_6498,Core Gene
Zm00035ab089010,pan_gene_6500,Core Gene
Zm00035ab089020,pan_gene_6501,Core Gene
Zm00035ab089030,pan_gene_6503,Core Gene
Zm00035ab089040,pan_gene_6504,Core Gene
Zm00035ab089050,pan_gene_6505,Dispensable Gene
Zm00035ab089070,pan_gene_6506,Dispensable Gene
Zm00035ab089080,pan_gene_6507,Dispensable Gene
Zm00035ab089120,pan_gene_6508,Dispensable Gene
Zm00035ab089160,pan_gene_6509,Dispensable Gene
Zm00035ab089170,pan_gene_6510,Core Gene
Zm00035ab089190,pan_gene_6511,Core Gene
Zm00035ab089200,pan_gene_6512,Core Gene
Zm00035ab089210,pan_gene_6513,Core Gene
Zm00035ab089220,pan_gene_6515,Core Gene
Zm00035ab089260,pan_gene_6516,Core Gene
Zm00035ab089270,pan_gene_6517,Core Gene
Zm00035ab089350,pan_gene_6521,Core Gene
Zm00035ab089360,pan_gene_6522,Core Gene
Zm00035ab089370,pan_gene_6523,Core Gene
Zm00035ab089380,pan_gene_6525,Core Gene
Zm00035ab089400,pan_gene_6526,Core Gene
Zm00035ab089410,pan_gene_6527,Core Gene
Zm00035ab089430,pan_gene_6528,Core Gene
Zm00035ab089440,pan_gene_6529,Core Gene
gmap_ID=chr2:86606775-86609931,pan_gene_6530,Near-Core Gene
Zm00035ab089460,pan_gene_6531,Dispensable Gene
gmap_ID=chr2:86765987-86766752,pan_gene_6532,Dispensable Gene
Zm00035ab089480,pan_gene_6533,Core Gene
Zm00035ab089490,pan_gene_6534,Core Gene
Zm00035ab089530,pan_gene_6535,Core Gene
gmap_ID=chr2:88149290-88197813,pan_gene_6536,Near-Core Gene
Zm00035ab089590,pan_gene_6537,Core Gene
Zm00035ab089620,pan_gene_6538,Core Gene
Zm00035ab089640,pan_gene_6539,Core Gene
Zm00035ab089650,pan_gene_6540,Dispensable Gene
Zm00035ab089660,pan_gene_6541,Core Gene
Zm00035ab089670,pan_gene_6542,Core Gene
Zm00035ab089680,pan_gene_6543,Core Gene
Zm00035ab089710,pan_gene_6544,Core Gene
gmap_ID=chr2:89963717-89964061,pan_gene_6545,Core Gene
Zm00035ab089730,pan_gene_6546,Dispensable Gene
Zm00035ab089760,pan_gene_6547,Core Gene
Zm00035ab089780,pan_gene_6548,Core Gene
Zm00035ab089790,pan_gene_6549,Core Gene
gmap_ID=chr2:90994147-90994914,pan_gene_6550,Dispensable Gene
Zm00035ab089830,pan_gene_6551,Core Gene
Zm00035ab089860,pan_gene_6553,Core Gene
Zm00035ab089870,pan_gene_6554,Core Gene
Zm00035ab089880,pan_gene_6555,Core Gene
gmap_ID=chr2:91718745-91719067,pan_gene_6556,Core Gene
Zm00035ab089900,pan_gene_6557,Core Gene
Zm00035ab089920,pan_gene_6558,Core Gene
Zm00035ab089940,pan_gene_6559,Core Gene
Zm00035ab089950,pan_gene_6560,Core Gene
Zm00035ab089960,pan_gene_6561,Core Gene
gmap_ID=chr2:92707862-92708803,pan_gene_6562,Core Gene
Zm00035ab089970,pan_gene_6563,Core Gene
Zm00035ab089990,pan_gene_6564,Core Gene
Zm00035ab090020,pan_gene_6565,Dispensable Gene
Zm00035ab090050,pan_gene_6566,Dispensable Gene
gmap_ID=chr2:94540724-94544756,pan_gene_6567,Dispensable Gene
Zm00035ab090070,pan_gene_6568,Dispensable Gene
Zm00035ab090080,pan_gene_6569,Dispensable Gene
gmap_ID=chr2:94571283-94572316,pan_gene_6570,Dispensable Gene
Zm00035ab090120,pan_gene_6574,Dispensable Gene
Zm00035ab090130,pan_gene_6575,Dispensable Gene
Zm00035ab090140,pan_gene_6576,Dispensable Gene
Zm00035ab090180,pan_gene_6578,Dispensable Gene
gmap_ID=chr2:98064934-98091575,pan_gene_6582,Dispensable Gene
Zm00035ab090300,pan_gene_6583,Dispensable Gene
gmap_ID=chr2:99421231-99438612,pan_gene_6584,Dispensable Gene
gmap_ID=chr2:100191606-100192058,pan_gene_6585,Dispensable Gene
Zm00035ab090440,pan_gene_6586,Dispensable Gene
Zm00035ab090460,pan_gene_6588,Dispensable Gene
Zm00035ab090540,pan_gene_6590,Dispensable Gene
Zm00035ab090570,pan_gene_6598,Dispensable Gene
Zm00035ab090610,pan_gene_6599,Core Gene
Zm00035ab090640,pan_gene_6600,Core Gene
Zm00035ab090670,pan_gene_6602,Dispensable Gene
Zm00035ab090690,pan_gene_6603,Dispensable Gene
gmap_ID=chr2:104339947-104346391,pan_gene_6604,Dispensable Gene
Zm00035ab090700,pan_gene_6605,Dispensable Gene
Zm00035ab090710,pan_gene_6606,Dispensable Gene
gmap_ID=chr2:104695334-104695588,pan_gene_6607,Dispensable Gene
Zm00035ab090740,pan_gene_6608,Dispensable Gene
Zm00035ab090750,pan_gene_6609,Dispensable Gene
gmap_ID=chr2:105344872-105345767,pan_gene_6610,Dispensable Gene
Zm00035ab090790,pan_gene_6612,Dispensable Gene
Zm00035ab090810,pan_gene_6613,Dispensable Gene
Zm00035ab090840,pan_gene_6614,Dispensable Gene
Zm00035ab090830,pan_gene_6615,Dispensable Gene
Zm00035ab090850,pan_gene_6616,Dispensable Gene
Zm00035ab090950,pan_gene_6621,Dispensable Gene
Zm00035ab090980,pan_gene_6622,Dispensable Gene
Zm00035ab090990,pan_gene_6623,Dispensable Gene
Zm00035ab091000,pan_gene_6624,Dispensable Gene
Zm00035ab091010,pan_gene_6625,Dispensable Gene
Zm00035ab091050,pan_gene_6626,Dispensable Gene
Zm00035ab091080,pan_gene_6627,Dispensable Gene
Zm00035ab091070,pan_gene_6628,Dispensable Gene
Zm00035ab091120,pan_gene_6629,Dispensable Gene
Zm00035ab091150,pan_gene_6630,Dispensable Gene
Zm00035ab091170,pan_gene_6631,Dispensable Gene
Zm00035ab091220,pan_gene_6632,Dispensable Gene
gmap_ID=chr2:109313518-109314179,pan_gene_6633,Dispensable Gene
Zm00035ab091240,pan_gene_6634,Dispensable Gene
Zm00035ab091250,pan_gene_6635,Dispensable Gene
Zm00035ab091260,pan_gene_6636,Dispensable Gene
Zm00035ab091270,pan_gene_6637,Dispensable Gene
Zm00035ab091290,pan_gene_6639,Core Gene
gmap_ID=chr2:109984289-109985545,pan_gene_6640,Dispensable Gene
Zm00035ab091300,pan_gene_6641,Core Gene
gmap_ID=chr2:110013184-110013657,pan_gene_6642,Dispensable Gene
Zm00035ab091320,pan_gene_6643,Core Gene
Zm00035ab091330,pan_gene_6644,Dispensable Gene
Zm00035ab091340,pan_gene_6645,Dispensable Gene
gmap_ID=chr2:110616418-110616932,pan_gene_6646,Dispensable Gene
Zm00035ab091350,pan_gene_6647,Dispensable Gene
Zm00035ab091360,pan_gene_6648,Dispensable Gene
Zm00035ab091500,pan_gene_6651,Dispensable Gene
Zm00035ab091510,pan_gene_6654,Dispensable Gene
Zm00035ab091520,pan_gene_6655,Dispensable Gene
Zm00035ab091530,pan_gene_6656,Dispensable Gene
Zm00035ab091610,pan_gene_6657,Dispensable Gene
Zm00035ab091620,pan_gene_6658,Dispensable Gene
Zm00035ab091630,pan_gene_6659,Dispensable Gene
Zm00035ab091670,pan_gene_6661,Dispensable Gene
gmap_ID=chr2:112883998-112904455,pan_gene_6664,Dispensable Gene
Zm00035ab091700,pan_gene_6665,Dispensable Gene
Zm00035ab091730,pan_gene_6666,Dispensable Gene
Zm00035ab091750,pan_gene_6667,Dispensable Gene
Zm00035ab091760,pan_gene_6668,Dispensable Gene
Zm00035ab091780,pan_gene_6669,Dispensable Gene
Zm00035ab091790,pan_gene_6670,Dispensable Gene
Zm00035ab091800,pan_gene_6671,Dispensable Gene
Zm00035ab091810,pan_gene_6672,Dispensable Gene
Zm00035ab091820,pan_gene_6673,Dispensable Gene
Zm00035ab091830,pan_gene_6674,Dispensable Gene
Zm00035ab091840,pan_gene_6675,Dispensable Gene
Zm00035ab091850,pan_gene_6676,Dispensable Gene
Zm00035ab091860,pan_gene_6677,Dispensable Gene
Zm00035ab091870,pan_gene_6678,Dispensable Gene
gmap_ID=chr2:114721865-114722375,pan_gene_6679,Dispensable Gene
Zm00035ab091880,pan_gene_6680,Dispensable Gene
Zm00035ab091890,pan_gene_6681,Dispensable Gene
Zm00035ab091900,pan_gene_6682,Dispensable Gene
Zm00035ab091910,pan_gene_6683,Dispensable Gene
Zm00035ab091920,pan_gene_6684,Dispensable Gene
Zm00035ab091930,pan_gene_6685,Dispensable Gene
Zm00035ab091940,pan_gene_6686,Dispensable Gene
Zm00035ab091950,pan_gene_6687,Dispensable Gene
Zm00035ab091960,pan_gene_6688,Dispensable Gene
Zm00035ab091980,pan_gene_6689,Dispensable Gene
Zm00035ab092010,pan_gene_6691,Dispensable Gene
Zm00035ab092030,pan_gene_6692,Dispensable Gene
Zm00035ab092040,pan_gene_6693,Dispensable Gene
Zm00035ab092050,pan_gene_6694,Dispensable Gene
Zm00035ab092060,pan_gene_6695,Dispensable Gene
Zm00035ab092070,pan_gene_6696,Dispensable Gene
Zm00035ab092090,pan_gene_6697,Dispensable Gene
gmap_ID=chr2:116104428-116109185,pan_gene_6698,Dispensable Gene
Zm00035ab092120,pan_gene_6699,Dispensable Gene
gmap_ID=chr2:116304213-116304843,pan_gene_6700,Dispensable Gene
Zm00035ab092150,pan_gene_6702,Dispensable Gene
Zm00035ab092170,pan_gene_6703,Dispensable Gene
Zm00035ab092180,pan_gene_6704,Dispensable Gene
Zm00035ab092190,pan_gene_6705,Dispensable Gene
Zm00035ab092200,pan_gene_6707,Dispensable Gene
Zm00035ab092260,pan_gene_6708,Dispensable Gene
Zm00035ab092270,pan_gene_6709,Dispensable Gene
Zm00035ab092280,pan_gene_6710,Dispensable Gene
Zm00035ab092290,pan_gene_6711,Dispensable Gene
Zm00035ab092300,pan_gene_6712,Dispensable Gene
Zm00035ab092310,pan_gene_6713,Dispensable Gene
Zm00035ab092320,pan_gene_6715,Dispensable Gene
Zm00035ab092330,pan_gene_6716,Dispensable Gene
Zm00035ab092360,pan_gene_6717,Dispensable Gene
Zm00035ab092370,pan_gene_6718,Dispensable Gene
Zm00035ab092390,pan_gene_6719,Dispensable Gene
Zm00035ab092480,pan_gene_6726,Dispensable Gene
Zm00035ab092490,pan_gene_6728,Dispensable Gene
Zm00035ab092500,pan_gene_6729,Dispensable Gene
Zm00035ab092510,pan_gene_6730,Dispensable Gene
gmap_ID=chr2:118720802-118722775,pan_gene_6731,Dispensable Gene
Zm00035ab092520,pan_gene_6732,Dispensable Gene
Zm00035ab092530,pan_gene_6733,Dispensable Gene
Zm00035ab092540,pan_gene_6734,Dispensable Gene
Zm00035ab092550,pan_gene_6735,Dispensable Gene
Zm00035ab092560,pan_gene_6736,Dispensable Gene
Zm00035ab092570,pan_gene_6737,Dispensable Gene
Zm00035ab092580,pan_gene_6738,Dispensable Gene
Zm00035ab092590,pan_gene_6739,Dispensable Gene
Zm00035ab092600,pan_gene_6740,Dispensable Gene
Zm00035ab092610,pan_gene_6742,Dispensable Gene
Zm00035ab092630,pan_gene_6743,Dispensable Gene
Zm00035ab092640,pan_gene_6744,Dispensable Gene
Zm00035ab092650,pan_gene_6745,Dispensable Gene
Zm00035ab092670,pan_gene_6746,Dispensable Gene
Zm00035ab092680,pan_gene_6747,Core Gene
Zm00035ab092750,pan_gene_6756,Core Gene
Zm00035ab092760,pan_gene_6758,Dispensable Gene
Zm00035ab092790,pan_gene_6759,Core Gene
Zm00035ab092800,pan_gene_6760,Core Gene
Zm00035ab092810,pan_gene_6761,Core Gene
Zm00035ab092820,pan_gene_6762,Near-Core Gene
Zm00035ab092830,pan_gene_6763,Near-Core Gene
Zm00035ab092840,pan_gene_6764,Core Gene
Zm00035ab092880,pan_gene_6765,Core Gene
Zm00035ab092890,pan_gene_6766,Core Gene
Zm00035ab092910,pan_gene_6767,Core Gene
Zm00035ab092930,pan_gene_6768,Core Gene
Zm00035ab092940,pan_gene_6769,Core Gene
Zm00035ab092960,pan_gene_6772,Core Gene
Zm00035ab092980,pan_gene_6773,Core Gene
Zm00035ab093070,pan_gene_6777,Core Gene
Zm00035ab093080,pan_gene_6778,Core Gene
Zm00035ab093090,pan_gene_6780,Core Gene
Zm00035ab093100,pan_gene_6781,Core Gene
Zm00035ab093110,pan_gene_6782,Near-Core Gene
Zm00035ab093120,pan_gene_6783,Core Gene
Zm00035ab093160,pan_gene_6784,Core Gene
Zm00035ab093180,pan_gene_6786,Core Gene
Zm00035ab093210,pan_gene_6788,Core Gene
Zm00035ab093240,pan_gene_6789,Core Gene
gmap_ID=chr2:126194915-126195981,pan_gene_6790,Dispensable Gene
gmap_ID=chr2:126453073-126477702,pan_gene_6792,Core Gene
Zm00035ab093280,pan_gene_6793,Dispensable Gene
Zm00035ab093300,pan_gene_6794,Dispensable Gene
gmap_ID=chr2:127372537-127373695,pan_gene_6795,Dispensable Gene
Zm00035ab093350,pan_gene_6796,Dispensable Gene
Zm00035ab093360,pan_gene_6797,Dispensable Gene
Zm00035ab093410,pan_gene_6799,Core Gene
Zm00035ab093430,pan_gene_6800,Core Gene
Zm00035ab093440,pan_gene_6801,Core Gene
Zm00035ab093480,pan_gene_6802,Core Gene
gmap_ID=chr2:129779507-129779884,pan_gene_6803,Near-Core Gene
Zm00035ab093500,pan_gene_6804,Core Gene
Zm00035ab093510,pan_gene_6805,Core Gene
gmap_ID=chr2:130097829-130101229,pan_gene_6806,Dispensable Gene
Zm00035ab093540,pan_gene_6807,Core Gene
Zm00035ab093560,pan_gene_6808,Core Gene
Zm00035ab093570,pan_gene_6809,Core Gene
Zm00035ab093600,pan_gene_6810,Core Gene
Zm00035ab093620,pan_gene_6811,Core Gene
gmap_ID=chr2:131947020-131947280,pan_gene_6812,Near-Core Gene
Zm00035ab093630,pan_gene_6813,Core Gene
Zm00035ab093660,pan_gene_6814,Core Gene
Zm00035ab093690,pan_gene_6815,Core Gene
Zm00035ab093710,pan_gene_6816,Core Gene
Zm00035ab093720,pan_gene_6817,Core Gene
Zm00035ab093740,pan_gene_6818,Core Gene
Zm00035ab093760,pan_gene_6819,Core Gene
Zm00035ab093770,pan_gene_6820,Near-Core Gene
Zm00035ab093790,pan_gene_6822,Core Gene
Zm00035ab093800,pan_gene_6824,Core Gene
Zm00035ab093810,pan_gene_6825,Core Gene
Zm00035ab093890,pan_gene_6827,Dispensable Gene
Zm00035ab093860,pan_gene_6828,Core Gene
Zm00035ab093920,pan_gene_6829,Core Gene
Zm00035ab093930,pan_gene_6832,Core Gene
Zm00035ab093950,pan_gene_6833,Core Gene
Zm00035ab093960,pan_gene_6834,Core Gene
Zm00035ab093970,pan_gene_6835,Core Gene
Zm00035ab093980,pan_gene_6836,Core Gene
Zm00035ab093990,pan_gene_6838,Core Gene
Zm00035ab094010,pan_gene_6839,Dispensable Gene
gmap_ID=chr2:136571757-136573803,pan_gene_6840,Dispensable Gene
Zm00035ab094030,pan_gene_6841,Core Gene
Zm00035ab094040,pan_gene_6842,Core Gene
Zm00035ab094100,pan_gene_6846,Core Gene
Zm00035ab094120,pan_gene_6847,Core Gene
Zm00035ab094140,pan_gene_6848,Core Gene
Zm00035ab094190,pan_gene_6849,Core Gene
Zm00035ab094210,pan_gene_6850,Core Gene
Zm00035ab094230,pan_gene_6851,Core Gene
Zm00035ab094240,pan_gene_6852,Core Gene
Zm00035ab094250,pan_gene_6854,Core Gene
Zm00035ab094260,pan_gene_6855,Core Gene
Zm00035ab094270,pan_gene_6856,Core Gene
Zm00035ab094320,pan_gene_6857,Dispensable Gene
Zm00035ab094330,pan_gene_6858,Near-Core Gene
Zm00035ab094340,pan_gene_6859,Core Gene
Zm00035ab094350,pan_gene_6860,Core Gene
Zm00035ab094370,pan_gene_6863,Core Gene
Zm00035ab094380,pan_gene_6865,Core Gene
Zm00035ab094390,pan_gene_6866,Core Gene
Zm00035ab094400,pan_gene_6867,Core Gene
Zm00035ab094410,pan_gene_6868,Dispensable Gene
Zm00035ab094420,pan_gene_6869,Near-Core Gene
Zm00035ab094440,pan_gene_6870,Near-Core Gene
gmap_ID=chr2:140600581-140616797,pan_gene_6871,Dispensable Gene
Zm00035ab094450,pan_gene_6872,Near-Core Gene
Zm00035ab094480,pan_gene_6873,Near-Core Gene
Zm00035ab094490,pan_gene_6874,Core Gene
gmap_ID=chr2:141944213-141944708,pan_gene_6875,Dispensable Gene
Zm00035ab094570,pan_gene_6876,Dispensable Gene
Zm00035ab094630,pan_gene_6879,Core Gene
Zm00035ab094640,pan_gene_6880,Core Gene
Zm00035ab094660,pan_gene_6881,Core Gene
Zm00035ab094690,pan_gene_6883,Core Gene
gmap_ID=chr2:143679049-143679402,pan_gene_6884,Near-Core Gene
Zm00035ab094710,pan_gene_6885,Core Gene
Zm00035ab094720,pan_gene_6886,Core Gene
Zm00035ab094740,pan_gene_6887,Core Gene
Zm00035ab094750,pan_gene_6889,Core Gene
Zm00035ab094800,pan_gene_6890,Near-Core Gene
Zm00035ab094810,pan_gene_6891,Core Gene
Zm00035ab094820,pan_gene_6892,Core Gene
Zm00035ab094830,pan_gene_6893,Core Gene
Zm00035ab094840,pan_gene_6894,Core Gene
Zm00035ab094850,pan_gene_6896,Core Gene
Zm00035ab094870,pan_gene_6901,Core Gene
Zm00035ab094890,pan_gene_6904,Core Gene
Zm00035ab094900,pan_gene_6905,Core Gene
Zm00035ab094910,pan_gene_6906,Core Gene
Zm00035ab094930,pan_gene_6908,Core Gene
gmap_ID=chr2:145548842-145553039,pan_gene_6909,Dispensable Gene
Zm00035ab094980,pan_gene_6910,Core Gene
Zm00035ab094990,pan_gene_6911,Core Gene
Zm00035ab095020,pan_gene_6912,Core Gene
Zm00035ab095170,pan_gene_6916,Core Gene
gmap_ID=chr2:147602241-147602669,pan_gene_6919,Core Gene
Zm00035ab095180,pan_gene_6920,Core Gene
Zm00035ab095190,pan_gene_6921,Core Gene
Zm00035ab095230,pan_gene_6922,Core Gene
Zm00035ab095240,pan_gene_6923,Core Gene
Zm00035ab095260,pan_gene_6924,Core Gene
Zm00035ab095270,pan_gene_6925,Core Gene
Zm00035ab095290,pan_gene_6926,Core Gene
Zm00035ab095300,pan_gene_6927,Core Gene
Zm00035ab095330,pan_gene_6928,Core Gene
Zm00035ab095340,pan_gene_6929,Core Gene
Zm00035ab095350,pan_gene_6930,Core Gene
Zm00035ab095400,pan_gene_6931,Core Gene
Zm00035ab095420,pan_gene_6933,Core Gene
Zm00035ab095450,pan_gene_6934,Core Gene
Zm00035ab095460,pan_gene_6935,Core Gene
Zm00035ab095470,pan_gene_6936,Core Gene
Zm00035ab095480,pan_gene_6937,Core Gene
Zm00035ab095500,pan_gene_6940,Core Gene
Zm00035ab095510,pan_gene_6941,Core Gene
Zm00035ab095540,pan_gene_6943,Core Gene
Zm00035ab095550,pan_gene_6944,Core Gene
Zm00035ab095560,pan_gene_6945,Core Gene
Zm00035ab095570,pan_gene_6946,Core Gene
Zm00035ab095600,pan_gene_6947,Core Gene
Zm00035ab095610,pan_gene_6948,Core Gene
Zm00035ab095630,pan_gene_6949,Core Gene
Zm00035ab095710,pan_gene_6955,Dispensable Gene
Zm00035ab095720,pan_gene_6956,Core Gene
Zm00035ab095740,pan_gene_6957,Core Gene
Zm00035ab095760,pan_gene_6958,Core Gene
Zm00035ab095780,pan_gene_6959,Core Gene
Zm00035ab095790,pan_gene_6960,Core Gene
Zm00035ab095800,pan_gene_6961,Core Gene
Zm00035ab095810,pan_gene_6965,Core Gene
Zm00035ab095840,pan_gene_6966,Near-Core Gene
Zm00035ab095850,pan_gene_6969,Core Gene
Zm00035ab095860,pan_gene_6970,Core Gene
Zm00035ab095880,pan_gene_6971,Core Gene
Zm00035ab095890,pan_gene_6972,Core Gene
Zm00035ab095900,pan_gene_6973,Core Gene
Zm00035ab095910,pan_gene_6974,Core Gene
Zm00035ab095920,pan_gene_6979,Core Gene
Zm00035ab095940,pan_gene_6980,Core Gene
Zm00035ab095960,pan_gene_6981,Core Gene
Zm00035ab095970,pan_gene_6982,Core Gene
Zm00035ab095980,pan_gene_6983,Core Gene
Zm00035ab096000,pan_gene_6984,Core Gene
Zm00035ab096020,pan_gene_6985,Core Gene
Zm00035ab096030,pan_gene_6986,Core Gene
Zm00035ab096040,pan_gene_6987,Core Gene
Zm00035ab096080,pan_gene_6988,Core Gene
Zm00035ab096090,pan_gene_6989,Core Gene
Zm00035ab096100,pan_gene_6990,Core Gene
Zm00035ab096120,pan_gene_6992,Core Gene
Zm00035ab096130,pan_gene_6993,Core Gene
Zm00035ab096190,pan_gene_6994,Dispensable Gene
Zm00035ab096200,pan_gene_6995,Dispensable Gene
Zm00035ab096210,pan_gene_6996,Core Gene
Zm00035ab096220,pan_gene_6997,Dispensable Gene
Zm00035ab096230,pan_gene_6998,Near-Core Gene
gmap_ID=chr2:154047069-154047577,pan_gene_6999,Dispensable Gene
Zm00035ab096250,pan_gene_7000,Core Gene
Zm00035ab096260,pan_gene_7001,Core Gene
Zm00035ab096270,pan_gene_7002,Core Gene
Zm00035ab096280,pan_gene_7003,Core Gene
Zm00035ab096310,pan_gene_7004,Dispensable Gene
Zm00035ab096330,pan_gene_7005,Dispensable Gene
gmap_ID=chr2:154552938-154555482,pan_gene_7006,Dispensable Gene
Zm00035ab096340,pan_gene_7007,Core Gene
Zm00035ab096360,pan_gene_7008,Core Gene
Zm00035ab096380,pan_gene_7009,Core Gene
Zm00035ab096400,pan_gene_7010,Core Gene
Zm00035ab096410,pan_gene_7011,Core Gene
Zm00035ab096420,pan_gene_7012,Near-Core Gene
Zm00035ab096430,pan_gene_7013,Core Gene
Zm00035ab096450,pan_gene_7014,Core Gene
Zm00035ab096470,pan_gene_7015,Dispensable Gene
Zm00035ab096490,pan_gene_7016,Core Gene
Zm00035ab096520,pan_gene_7017,Core Gene
Zm00035ab096530,pan_gene_7018,Core Gene
Zm00035ab096540,pan_gene_7019,Core Gene
Zm00035ab096550,pan_gene_7020,Core Gene
Zm00035ab096560,pan_gene_7021,Core Gene
Zm00035ab096570,pan_gene_7022,Core Gene
Zm00035ab096580,pan_gene_7023,Dispensable Gene
Zm00035ab096590,pan_gene_7024,Core Gene
Zm00035ab096600,pan_gene_7025,Core Gene
Zm00035ab096630,pan_gene_7026,Core Gene
Zm00035ab096640,pan_gene_7027,Dispensable Gene
Zm00035ab096660,pan_gene_7028,Near-Core Gene
Zm00035ab096680,pan_gene_7029,Core Gene
Zm00035ab096690,pan_gene_7030,Core Gene
Zm00035ab096700,pan_gene_7031,Core Gene
Zm00035ab096710,pan_gene_7032,Core Gene
Zm00035ab096720,pan_gene_7033,Core Gene
Zm00035ab096800,pan_gene_7034,Core Gene
Zm00035ab096810,pan_gene_7035,Core Gene
Zm00035ab096820,pan_gene_7036,Core Gene
Zm00035ab096840,pan_gene_7038,Core Gene
Zm00035ab096850,pan_gene_7039,Near-Core Gene
Zm00035ab096860,pan_gene_7040,Core Gene
Zm00035ab096870,pan_gene_7041,Core Gene
Zm00035ab096900,pan_gene_7044,Core Gene
Zm00035ab096910,pan_gene_7045,Core Gene
Zm00035ab096930,pan_gene_7046,Core Gene
Zm00035ab096940,pan_gene_7047,Core Gene
Zm00035ab096950,pan_gene_7048,Core Gene
Zm00035ab096970,pan_gene_7049,Core Gene
gmap_ID=chr2:157998576-158000957,pan_gene_7050,Near-Core Gene
Zm00035ab096980,pan_gene_7051,Core Gene
Zm00035ab096990,pan_gene_7052,Core Gene
Zm00035ab097010,pan_gene_7053,Core Gene
Zm00035ab097020,pan_gene_7054,Core Gene
Zm00035ab097030,pan_gene_7055,Core Gene
Zm00035ab097050,pan_gene_7056,Core Gene
Zm00035ab097070,pan_gene_7059,Core Gene
Zm00035ab097080,pan_gene_7060,Core Gene
Zm00035ab097130,pan_gene_7062,Core Gene
Zm00035ab097180,pan_gene_7063,Core Gene
Zm00035ab097190,pan_gene_7064,Core Gene
